date,fund,company,ticker,cusip,market value($),weight(%)
12/21/2021,ARKK,TESLA INC,TSLA,88160R101,1172098054.92,7.17
12/21/2021,ARKK,ROKU INC,ROKU,77543R102,1017336889.80,6.23
12/21/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,1003308003.93,6.14
12/21/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,996025476.18,6.10
12/21/2021,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,777620557.35,4.76
12/21/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,749177526.42,4.59
12/21/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,686639990.72,4.20
12/21/2021,ARKK,TWILIO INC - A,TWLO,90138F102,679457817.90,4.16
12/21/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,639702954.75,3.92
12/21/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,618929644.95,3.79
12/21/2021,ARKK,UIPATH INC - CLASS A,PATH,90364P105,581482843.38,3.56
12/21/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,553660238.55,3.39
12/21/2021,ARKK,BLOCK INC,SQ,852234103,529912574.30,3.24
12/21/2021,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,495674198.65,3.03
12/21/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,489874061.85,3.00
12/21/2021,ARKK,TWITTER INC,TWTR,90184L102,451564814.12,2.76
12/21/2021,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,418511678.72,2.56
12/21/2021,ARKK,FATE THERAPEUTICS INC,FATE,31189P102,359141609.52,2.20
12/21/2021,ARKK,DRAFTKINGS INC - CL A,DKNG,26142R104,341887939.20,2.09
12/21/2021,ARKK,INVITAE CORP,NVTA,46185L103,281216875.78,1.72
12/21/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,280280366.80,1.72
12/21/2021,ARKK,GINKGO BIOWORKS HOLDINGS INC,DNA,37611X100,266891248.96,1.63
12/21/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,259571571.80,1.59
12/21/2021,ARKK,PAGERDUTY INC,PD,69553P100,244748622.60,1.50
12/21/2021,ARKK,DOCUSIGN INC,DOCU,256163106,240302120.30,1.47
12/21/2021,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,238852505.60,1.46
12/21/2021,ARKK,ROBINHOOD MARKETS INC - A,HOOD,770700102,226951795.62,1.39
12/21/2021,ARKK,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,222191733.54,1.36
12/21/2021,ARKK,VERACYTE INC,VCYT,92337F107,180052276.38,1.10
12/21/2021,ARKK,TRIMBLE INC,TRMB,896239100,174486117.90,1.07
12/21/2021,ARKK,SIGNIFY HEALTH INC -CLASS A,SGFY,82671G100,151806833.64,0.93
12/21/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,139113714.70,0.85
12/21/2021,ARKK,SKILLZ INC,SKLZ,83067L109,128522981.24,0.79
12/21/2021,ARKK,2U INC,TWOU,90214J101,111951836.08,0.69
12/21/2021,ARKK,STRATASYS LTD,SSYS,M85548101,95496636.04,0.58
12/21/2021,ARKK,MATERIALISE NV-ADR,MTLS,57667T100,91834489.60,0.56
12/21/2021,ARKK,BERKELEY LIGHTS INC,BLI,084310101,88256133.20,0.54
12/21/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,85554065.96,0.52
12/21/2021,ARKK,EDITAS MEDICINE INC,EDIT,28106W103,81834903.00,0.50
12/21/2021,ARKK,ROBLOX CORP -CLASS A,RBLX,771049103,69106882.98,0.42
12/21/2021,ARKK,CERUS CORP,CERS,157085101,66023305.58,0.40
12/21/2021,ARKK,3D SYSTEMS CORP,DDD,88554D205,27504379.10,0.17
12/21/2021,ARKK,COMPUGEN LTD,CGEN,M25722105,23244143.55,0.14
12/21/2021,ARKK,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,233497.01,0.00
