date,fund,company,ticker,cusip,shares,market value($),weight(%)
9/9/2021,ARKX,TRIMBLE INC,TRMB,896239100,631720.00,59318508.00,9.81
9/9/2021,ARKX,THE 3D PRINTING ETF,PRNT,00214Q500,1145383.00,44784475.30,7.40
9/9/2021,ARKX,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,855144.00,40234525.20,6.65
9/9/2021,ARKX,KRATOS DEFENSE & SECURITY,KTOS,50077B207,1470654.00,34810380.18,5.76
9/9/2021,ARKX,L3HARRIS TECHNOLOGIES INC,LHX,502431109,144620.00,33385527.00,5.52
9/9/2021,ARKX,LOCKHEED MARTIN CORP,LMT,539830109,89281.00,31378700.26,5.19
9/9/2021,ARKX,UNITY SOFTWARE INC,U,91332U101,218879.00,29246611.98,4.84
9/9/2021,ARKX,KOMATSU LTD,6301,6496584,1069888.00,27889662.25,4.61
9/9/2021,ARKX,JD LOGISTICS INC,2618,BNMBPD9,5634313.00,25179870.33,4.16
9/9/2021,ARKX,THALES SA,HO,4162791,232496.00,22921792.54,3.79
9/9/2021,ARKX,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,312452.00,17929995.23,2.96
9/9/2021,ARKX,AEROVIRONMENT INC,AVAV,008073108,167615.00,17683382.50,2.92
9/9/2021,ARKX,AMAZON.COM INC,AMZN,023135106,4860.00,17133930.00,2.83
9/9/2021,ARKX,NETFLIX INC,NFLX,64110L106,26388.00,15992447.40,2.64
9/9/2021,ARKX,UIPATH INC - CLASS A,PATH,90364P105,262107.00,14795940.15,2.45
9/9/2021,ARKX,ALPHABET INC-CL C,GOOG,02079K107,4752.00,13769727.84,2.28
9/9/2021,ARKX,BLADE AIR MOBILITY INC,BLDE,092667104,1476751.00,12980641.29,2.15
9/9/2021,ARKX,DEERE & CO,DE,244199105,34122.00,12632988.06,2.09
9/9/2021,ARKX,SPIRIT AEROSYSTEMS HOLD-CL A,SPR,848574109,309052.00,11719251.84,1.94
9/9/2021,ARKX,JOBY AVIATION INC,JOBY,G65163100,1145024.00,10763225.60,1.78
9/9/2021,ARKX,TERADYNE INC,TER,880770102,83820.00,9960330.60,1.65
9/9/2021,ARKX,MARKFORGED HOLDING CORP,MKFG,57064N102,1233793.00,9870344.00,1.63
9/9/2021,ARKX,ELBIT SYSTEMS LTD,ESLT,M3760D101,61377.00,8818647.36,1.46
9/9/2021,ARKX,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,294653.00,7537223.74,1.25
9/9/2021,ARKX,JAWS SPITFIRE ACQUISITION-A,SPFR,G50740102,692014.00,6899379.58,1.14
9/9/2021,ARKX,HONEYWELL INTERNATIONAL INC,HON,438516106,29887.00,6706642.80,1.11
9/9/2021,ARKX,BOEING CO/THE,BA,097023105,31491.00,6656567.58,1.10
9/9/2021,ARKX,ANSYS INC,ANSS,03662Q105,17192.00,6404535.76,1.06
9/9/2021,ARKX,HEICO CORP,HEI,422806109,50089.00,6259622.33,1.03
9/9/2021,ARKX,SYNOPSYS INC,SNPS,871607107,18110.00,6095644.90,1.01
9/9/2021,ARKX,ATLAS CREST INVESTMENT COR-A,ACIC,049284102,613376.00,6127626.24,1.01
9/9/2021,ARKX,AIRBUS SE,AIR,4012250,45231.00,6079053.24,1.01
9/9/2021,ARKX,NVIDIA CORP,NVDA,67066G104,26661.00,5955800.79,0.98
9/9/2021,ARKX,GARMIN LTD,GRMN U,B3Z5T14,33680.00,5830344.80,0.96
9/9/2021,ARKX,TELEDYNE TECHNOLOGIES INC,TDY,879360105,11777.00,5247477.89,0.87
9/9/2021,ARKX,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,1538708.89,1538708.89,0.25
