date,fund,company,ticker,cusip,market value($),weight(%)
10/14/2021,ARKG,TELADOC HEALTH INC,TDOC,87918A105,561626443.98,8.05
10/14/2021,ARKG,EXACT SCIENCES CORP,EXAS,30063P105,378741471.42,5.43
10/14/2021,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,336686971.82,4.82
10/14/2021,ARKG,FATE THERAPEUTICS INC,FATE,31189P102,284392628.55,4.07
10/14/2021,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,281903832.20,4.04
10/14/2021,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,261386740.12,3.74
10/14/2021,ARKG,CAREDX INC,CDNA,14167L103,240868719.09,3.45
10/14/2021,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,240068124.24,3.44
10/14/2021,ARKG,ACCOLADE INC,ACCD,00437E102,211542182.94,3.03
10/14/2021,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,210716287.92,3.02
10/14/2021,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,205102433.30,2.94
10/14/2021,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,198736828.51,2.85
10/14/2021,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,922475108,187516953.00,2.69
10/14/2021,ARKG,INCYTE CORP,INCY,45337C102,182063700.00,2.61
10/14/2021,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,874060205,181713127.68,2.60
10/14/2021,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,168895448.05,2.42
10/14/2021,ARKG,REGENERON PHARMACEUTICALS,REGN,75886F107,166865581.68,2.39
10/14/2021,ARKG,INVITAE CORP,NVTA,46185L103,160691901.43,2.30
10/14/2021,ARKG,GINKGO BIOWORKS HOLDINGS INC,DNA,37611X100,159626663.25,2.29
10/14/2021,ARKG,SIGNIFY HEALTH INC -CLASS A,SGFY,82671G100,154249051.04,2.21
10/14/2021,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,150078972.59,2.15
10/14/2021,ARKG,CODEXIS INC,CDXS,192005106,145260897.18,2.08
10/14/2021,ARKG,UIPATH INC - CLASS A,PATH,90364P105,144770790.05,2.07
10/14/2021,ARKG,CASTLE BIOSCIENCES INC,CSTL,14843C105,128253656.00,1.84
10/14/2021,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,117918711.24,1.69
10/14/2021,ARKG,SCHRODINGER INC,SDGR,80810D103,115492284.00,1.65
10/14/2021,ARKG,PERSONALIS INC,PSNL,71535D106,104338711.80,1.49
10/14/2021,ARKG,QUANTUM-SI INC,QSI,74765K105,98208218.70,1.41
10/14/2021,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,95778170.67,1.37
10/14/2021,ARKG,PFIZER INC,PFE,717081103,90610764.78,1.30
10/14/2021,ARKG,908 DEVICES INC,MASS,65443P102,89840815.54,1.29
10/14/2021,ARKG,VERACYTE INC,VCYT,92337F107,87891054.45,1.26
10/14/2021,ARKG,BERKELEY LIGHTS INC,BLI,084310101,85811482.78,1.23
10/14/2021,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,77413017.82,1.11
10/14/2021,ARKG,1LIFE HEALTHCARE INC,ONEM,68269G107,72978897.06,1.05
10/14/2021,ARKG,SOMALOGIC INC,SLGC,83444K105,72641762.37,1.04
10/14/2021,ARKG,REPARE THERAPEUTICS INC,RPTX,760273102,58558284.51,0.84
10/14/2021,ARKG,VERVE THERAPEUTICS INC,VERV,92539P101,53829332.55,0.77
10/14/2021,ARKG,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,50525536.74,0.72
10/14/2021,ARKG,EDITAS MEDICINE INC,EDIT,28106W103,43557316.60,0.62
10/14/2021,ARKG,ZYMERGEN INC,ZY,98985X100,43499705.48,0.62
10/14/2021,ARKG,SURFACE ONCOLOGY INC,SURF,86877M209,40946076.72,0.59
10/14/2021,ARKG,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,38795996.83,0.56
10/14/2021,ARKG,CELLECTIS - ADR,CLLS,15117K103,33934376.84,0.49
10/14/2021,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,34289293.50,0.49
10/14/2021,ARKG,CERUS CORP,CERS,157085101,31935084.12,0.46
10/14/2021,ARKG,AQUABOUNTY TECHNOLOGIES,AQB,03842K200,25084623.36,0.36
10/14/2021,ARKG,DYNAMICS SPECIAL PURPOSE C-A,DYNS,268010105,22927561.44,0.33
10/14/2021,ARKG,COMPUGEN LTD,CGEN,M25722105,23363647.82,0.33
10/14/2021,ARKG,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,19340732.51,0.28
10/14/2021,ARKG,EVOGENE LTD,EVGN,M4119S104,7520220.40,0.11
10/14/2021,ARKG,ORGANOVO HOLDINGS INC,ONVO ,68620A203,1591543.80,0.02
10/14/2021,ARKG,SEMA4 HOLDINGS CORP,SMFR,81663L101,5131.25,0.00
10/14/2021,ARKG,CM LIFE SCIENCES II -CW27,SLGCW,83444K113,0.00,0.00
