date,fund,company,ticker,cusip,market value($),weight(%)
10/14/2021,ARKQ,TESLA INC,TSLA,88160R101,278031735.36,11.09
10/14/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,176051731.62,7.02
10/14/2021,ARKQ,TRIMBLE INC,TRMB,896239100,171566086.41,6.84
10/14/2021,ARKQ,UIPATH INC - CLASS A,PATH,90364P105,162662610.97,6.49
10/14/2021,ARKQ,UNITY SOFTWARE INC,U,91332U101,160315169.28,6.39
10/14/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,111673495.22,4.45
10/14/2021,ARKQ,JD.COM INC-ADR,JD,47215P106,100378215.07,4.00
10/14/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,539830109,95638491.20,3.81
10/14/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,91018398.49,3.63
10/14/2021,ARKQ,3D SYSTEMS CORP,DDD,88554D205,84839112.26,3.38
10/14/2021,ARKQ,DEERE & CO,DE,244199105,75705861.00,3.02
10/14/2021,ARKQ,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,70046985.81,2.79
10/14/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,66629707.13,2.66
10/14/2021,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,63889070.00,2.55
10/14/2021,ARKQ,AEROVIRONMENT INC,AVAV,008073108,62246638.80,2.48
10/14/2021,ARKQ,MARKFORGED HOLDING CORP,MKFG,57064N102,59573203.80,2.38
10/14/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,58749588.93,2.34
10/14/2021,ARKQ,TERADYNE INC,TER,880770102,51493963.10,2.05
10/14/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,63008G203,49878687.12,1.99
10/14/2021,ARKQ,BLADE AIR MOBILITY INC,BLDE,092667104,49120324.36,1.96
10/14/2021,ARKQ,ARCHER AVIATION INC-A,ACHR,03945R102,42349910.39,1.69
10/14/2021,ARKQ,CATERPILLAR INC,CAT,149123101,40647984.78,1.62
10/14/2021,ARKQ,BAIDU INC - SPON ADR,BIDU,056752108,38008120.65,1.52
10/14/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,34005903.75,1.36
10/14/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,879360105,30422306.50,1.21
10/14/2021,ARKQ,VELO3D INC,VLD,92259N104,28458294.48,1.13
10/14/2021,ARKQ,MATERIALISE NV-ADR,MTLS,57667T100,28112127.12,1.12
10/14/2021,ARKQ,STRATASYS LTD,SSYS,M85548101,27851594.05,1.11
10/14/2021,ARKQ,2U INC,TWOU,90214J101,27425253.52,1.09
10/14/2021,ARKQ,SYNOPSYS INC,SNPS,871607107,25982547.00,1.04
10/14/2021,ARKQ,PROTO LABS INC,PRLB,743713109,25505895.00,1.02
10/14/2021,ARKQ,ANSYS INC,ANSS,03662Q105,25214833.76,1.01
10/14/2021,ARKQ,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,25376386.89,1.01
10/14/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,24123348.00,0.96
10/14/2021,ARKQ,VUZIX CORP,VUZI,92921W300,23666759.88,0.94
10/14/2021,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,14472304.32,0.58
10/14/2021,ARKQ,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,5819733.80,0.23
10/14/2021,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,68620A203,879945.00,0.04
