date,fund,company,ticker,cusip,market value($),weight(%)
10/14/2021,ARKX,TRIMBLE INC,TRMB,896239100,48637052.19,9.08
10/14/2021,ARKX,THE 3D PRINTING ETF,PRNT,00214Q500,41581680.96,7.76
10/14/2021,ARKX,KRATOS DEFENSE & SECURITY,KTOS,50077B207,33415478.62,6.24
10/14/2021,ARKX,L3HARRIS TECHNOLOGIES INC,LHX,502431109,32210648.96,6.01
10/14/2021,ARKX,LOCKHEED MARTIN CORP,LMT,539830109,30661692.32,5.72
10/14/2021,ARKX,UNITY SOFTWARE INC,U,91332U101,28626665.76,5.34
10/14/2021,ARKX,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,26272109.78,4.90
10/14/2021,ARKX,KOMATSU LTD,6301,6496584,24111911.24,4.50
10/14/2021,ARKX,JD LOGISTICS INC,2618,BNMBPD9,20833382.04,3.89
10/14/2021,ARKX,AEROVIRONMENT INC,AVAV,008073108,18414535.40,3.44
10/14/2021,ARKX,UIPATH INC - CLASS A,PATH,90364P105,17900069.27,3.34
10/14/2021,ARKX,BLADE AIR MOBILITY INC,BLDE,092667104,16582441.75,3.09
10/14/2021,ARKX,NETFLIX INC,NFLX,64110L106,15778007.04,2.94
10/14/2021,ARKX,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,15576615.77,2.91
10/14/2021,ARKX,AMAZON.COM INC,AMZN,023135106,15199647.84,2.84
10/14/2021,ARKX,THALES SA,HO,4162791,13386693.85,2.50
10/14/2021,ARKX,DEERE & CO,DE,244199105,10653678.00,1.99
10/14/2021,ARKX,SPIRIT AEROSYSTEMS HOLD-CL A,SPR,848574109,10344759.95,1.93
10/14/2021,ARKX,JOBY AVIATION INC,JOBY,G65163100,9882075.33,1.84
10/14/2021,ARKX,ALPHABET INC-CL C,GOOG,02079K107,9253090.00,1.73
10/14/2021,ARKX,MARKFORGED HOLDING CORP,MKFG,57064N102,9049458.00,1.69
10/14/2021,ARKX,ARCHER AVIATION INC-A,ACHR,03945R102,8725917.74,1.63
10/14/2021,ARKX,TERADYNE INC,TER,880770102,8632151.07,1.61
10/14/2021,ARKX,ELBIT SYSTEMS LTD,ESLT,M3760D101,8522572.50,1.59
10/14/2021,ARKX,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,6750295.11,1.26
10/14/2021,ARKX,GARMIN LTD,GRMN U,B3Z5T14,6495851.67,1.21
10/14/2021,ARKX,VELO3D INC,VLD,92259N104,6113558.88,1.14
10/14/2021,ARKX,HONEYWELL INTERNATIONAL INC,HON,438516106,6117944.82,1.14
10/14/2021,ARKX,ANSYS INC,ANSS,03662Q105,5676954.82,1.06
10/14/2021,ARKX,HEICO CORP,HEI,422806109,5630466.12,1.05
10/14/2021,ARKX,AIRBUS SE,AIR,4012250,5592774.20,1.04
10/14/2021,ARKX,SYNOPSYS INC,SNPS,871607107,5091026.60,0.95
10/14/2021,ARKX,BOEING CO/THE,BA,097023105,4747866.24,0.89
10/14/2021,ARKX,TELEDYNE TECHNOLOGIES INC,TDY,879360105,4731323.20,0.88
10/14/2021,ARKX,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,3055499.51,0.57
10/14/2021,ARKX,NVIDIA CORP,NVDA,67066G104,1616281.41,0.30
