date,fund,company,ticker,cusip,market value($),weight(%)
10/19/2021,ARKX,TRIMBLE INC,TRMB,896239100,50914582.80,9.39
10/19/2021,ARKX,THE 3D PRINTING ETF,PRNT,00214Q500,42007779.82,7.75
10/19/2021,ARKX,KRATOS DEFENSE & SECURITY,KTOS,50077B207,33382884.96,6.16
10/19/2021,ARKX,L3HARRIS TECHNOLOGIES INC,LHX,502431109,32667014.24,6.03
10/19/2021,ARKX,LOCKHEED MARTIN CORP,LMT,539830109,30822425.00,5.69
10/19/2021,ARKX,UNITY SOFTWARE INC,U,91332U101,30227402.00,5.58
10/19/2021,ARKX,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,26881405.72,4.96
10/19/2021,ARKX,KOMATSU LTD,6301,6496584,24894429.85,4.59
10/19/2021,ARKX,JD LOGISTICS INC,2618,BNMBPD9,20384454.20,3.76
10/19/2021,ARKX,AEROVIRONMENT INC,AVAV,008073108,18804480.75,3.47
10/19/2021,ARKX,UIPATH INC - CLASS A,PATH,90364P105,17834282.43,3.29
10/19/2021,ARKX,BLADE AIR MOBILITY INC,BLDE,092667104,17108759.22,3.16
10/19/2021,ARKX,NETFLIX INC,NFLX,64110L106,15925007.14,2.94
10/19/2021,ARKX,AMAZON.COM INC,AMZN,023135106,15896364.88,2.93
10/19/2021,ARKX,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,15883722.21,2.93
10/19/2021,ARKX,THALES SA,HO,4162791,13392789.74,2.47
10/19/2021,ARKX,DEERE & CO,DE,244199105,10705822.08,1.98
10/19/2021,ARKX,MARKFORGED HOLDING CORP,MKFG,57064N102,9818446.64,1.81
10/19/2021,ARKX,ALPHABET INC-CL C,GOOG,02079K107,9558339.03,1.76
10/19/2021,ARKX,SPIRIT AEROSYSTEMS HOLD-CL A,SPR,848574109,9514116.61,1.76
10/19/2021,ARKX,JOBY AVIATION INC,JOBY,G65163100,9369204.25,1.73
10/19/2021,ARKX,TERADYNE INC,TER,880770102,9180080.42,1.69
10/19/2021,ARKX,ELBIT SYSTEMS LTD,ESLT,M3760D101,8477921.20,1.56
10/19/2021,ARKX,ARCHER AVIATION INC-A,ACHR,03945R102,7782882.48,1.44
10/19/2021,ARKX,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,6761722.94,1.25
10/19/2021,ARKX,VELO3D INC,VLD,92259N104,6675614.40,1.23
10/19/2021,ARKX,GARMIN LTD,GRMN U,B3Z5T14,6665629.80,1.23
10/19/2021,ARKX,HONEYWELL INTERNATIONAL INC,HON,438516106,6238313.25,1.15
10/19/2021,ARKX,HEICO CORP,HEI,422806109,5897700.90,1.09
10/19/2021,ARKX,ANSYS INC,ANSS,03662Q105,5869931.52,1.08
10/19/2021,ARKX,AIRBUS SE,AIR,4012250,5628099.39,1.04
10/19/2021,ARKX,SYNOPSYS INC,SNPS,871607107,5258991.96,0.97
10/19/2021,ARKX,TELEDYNE TECHNOLOGIES INC,TDY,879360105,4815444.06,0.89
10/19/2021,ARKX,BOEING CO/THE,BA,097023105,3755272.86,0.69
10/19/2021,ARKX,NVIDIA CORP,NVDA,67066G104,1709094.02,0.32
10/19/2021,ARKX,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,1338404.92,0.25
