date,fund,company,ticker,cusip,market value($),weight(%)
10/19/2021,IZRL,MONDAY.COM LTD,MNDY,M7S64H106,6026648.80,2.30
10/19/2021,IZRL,INMODE LTD,INMD,M5425M103,5825145.30,2.22
10/19/2021,IZRL,NAYAX LTD,NYAX,BMXT7N9,4955718.89,1.89
10/19/2021,IZRL,PLASSON INDUSTRIES LTD,PLSN,6094728,4809076.50,1.83
10/19/2021,IZRL,CYBERARK SOFTWARE LTD/ISRAEL,CYBR,M2682V108,4775415.57,1.82
10/19/2021,IZRL,KORNIT DIGITAL LTD,KRNT,M6372Q113,4729843.50,1.80
10/19/2021,IZRL,SAPIENS INTERNATIONAL CORP,SPNS,G7T16G103,4653066.34,1.77
10/19/2021,IZRL,MAGIC SOFTWARE ENTERPRISES,MGIC,6328074,4528084.37,1.73
10/19/2021,IZRL,SOLAREDGE TECHNOLOGIES INC,SEDG,83417M104,4458055.20,1.70
10/19/2021,IZRL,PERION NETWORK LTD,PERI,M78673114,4468591.50,1.70
10/19/2021,IZRL,PLAYTIKA HOLDING CORP,PLTK,72815L107,4443554.06,1.69
10/19/2021,IZRL,BET SHEMESH ENGINES HOLDINGS,BSEN,6103936,4255424.24,1.62
10/19/2021,IZRL,BEZEQ THE ISRAELI TELECOM CO,BEZQ,6098032,4199440.28,1.60
10/19/2021,IZRL,ENLIVEX THERAPEUTICS LTD,ENLV,M4130Y106,4198602.75,1.60
10/19/2021,IZRL,PRIORTECH LTD,PRTC,6677776,4181098.37,1.59
10/19/2021,IZRL,CAMTEK LTD,CAMT,M20791105,4030301.16,1.54
10/19/2021,IZRL,ELBIT SYSTEMS LTD,ESLT,6308913,4003868.72,1.53
10/19/2021,IZRL,TOWER SEMICONDUCTOR LTD,TSEM,M87915274,4012992.60,1.53
10/19/2021,IZRL,RADWARE LTD,RDWR,M81873107,3975864.66,1.52
10/19/2021,IZRL,UROGEN PHARMA LTD,URGN UQ,M96088105,3984784.94,1.52
10/19/2021,IZRL,ARAD LTD,ARD,B0G7VP6,3960098.12,1.51
10/19/2021,IZRL,AUDIOCODES LTD,AUDC,M15342104,3908727.50,1.49
10/19/2021,IZRL,TEVA PHARMACEUTICAL-SP ADR,TEVA,881624209,3921492.19,1.49
10/19/2021,IZRL,FATTAL HOLDINGS 1998 LTD,FTAL,BG1YKN5,3855753.89,1.47
10/19/2021,IZRL,ONE SOFTWARE TECHNOLOGIES LT,ONE,6987709,3834021.26,1.46
10/19/2021,IZRL,ITURAN LOCATION AND CONTROL,ITRN,M6158M104,3839917.86,1.46
10/19/2021,IZRL,NOVA LTD,NVMI,M7516K103,3839315.30,1.46
10/19/2021,IZRL,NICE LTD - SPON ADR,NICE,653656108,3810180.00,1.45
10/19/2021,IZRL,E & M COMPUTING,EMCO,6302216,3720316.69,1.42
10/19/2021,IZRL,HILAN LTD,HLAN,6267230,3697275.47,1.41
10/19/2021,IZRL,PARTNER COMMUNICATIONS CO,PTNR,6374420,3695953.21,1.41
10/19/2021,IZRL,MALAM - TEAM LTD,MLTM,6875923,3666422.33,1.40
10/19/2021,IZRL,MATRIX IT LTD,MTRX,6747754,3640022.79,1.39
10/19/2021,IZRL,SILICOM LTD,SILC,M84116108,3543677.27,1.35
10/19/2021,IZRL,BATM ADVANCED COMMUNICATIONS,BATM,B85PTW0,3525711.12,1.34
10/19/2021,IZRL,STRATASYS LTD,SSYS,M85548101,3510186.60,1.34
10/19/2021,IZRL,POLYPID LTD,PYPD,M8001Q118,3458804.40,1.32
10/19/2021,IZRL,CHECK POINT SOFTWARE TECH,CHKP,M22465104,3429309.50,1.31
10/19/2021,IZRL,DANEL (ADIR YEOSHUA) LTD,DANE,6253433,3446855.62,1.31
10/19/2021,IZRL,KAMADA LTD,KMDA,B0L2CR5,3358154.21,1.28
10/19/2021,IZRL,CERAGON NETWORKS LTD,CRNT,M22013102,3345800.08,1.27
10/19/2021,IZRL,ELECTRA CONSUMER PRODUCTS 19,ECP,B536CY7,3321837.49,1.27
10/19/2021,IZRL,PURPLE BIOTECH LTD-ADR,PPBT,74638P109,3283911.00,1.25
10/19/2021,IZRL,TUFIN SOFTWARE TECHNOLOGIES,TUFN,M8893U102,3273517.73,1.25
10/19/2021,IZRL,FIVERR INTERNATIONAL LTD,FVRR,M4R82T106,3265999.94,1.24
10/19/2021,IZRL,GILAT SATELLITE NETWORKS LTD,GILT,M51474118,3200467.20,1.22
10/19/2021,IZRL,TARO PHARMACEUTICAL INDUS,TARO,M8737E108,3159588.96,1.20
10/19/2021,IZRL,SIMILARWEB LTD,SMWB,M84137104,3155711.16,1.20
10/19/2021,IZRL,AQUARIUS ENGINES AM LTD,AQUA,BN7JJ92,3142312.98,1.20
10/19/2021,IZRL,BIOLINERX LTD-SPONS ADR,BLRX ,09071M205,3087856.20,1.18
10/19/2021,IZRL,CELLCOM ISRAEL LTD,CEL,B23WQK8,3109147.77,1.18
10/19/2021,IZRL,COGNYTE SOFTWARE LTD,CGNT,M25133105,3064518.60,1.17
10/19/2021,IZRL,RADA ELECTRONIC INDS LTD,RADA,M81863124,3065920.14,1.17
10/19/2021,IZRL,ABRA INFORMATION TECHNOLOGIE,ABRA,B2NB586,3011464.61,1.15
