date,fund,company,ticker,cusip,market value($),weight(%)
10/19/2021,ARKG,TELADOC HEALTH INC,TDOC,87918A105,560926264.79,8.07
10/19/2021,ARKG,EXACT SCIENCES CORP,EXAS,30063P105,371882018.69,5.35
10/19/2021,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,338867385.29,4.87
10/19/2021,ARKG,FATE THERAPEUTICS INC,FATE,31189P102,283453333.47,4.08
10/19/2021,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,259920430.40,3.74
10/19/2021,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,253429055.00,3.65
10/19/2021,ARKG,CAREDX INC,CDNA,14167L103,245737444.68,3.54
10/19/2021,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,245489645.82,3.53
10/19/2021,ARKG,ACCOLADE INC,ACCD,00437E102,213511868.85,3.07
10/19/2021,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,213503831.94,3.07
10/19/2021,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,208943682.66,3.01
10/19/2021,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,202043281.34,2.91
10/19/2021,ARKG,GINKGO BIOWORKS HOLDINGS INC,DNA,37611X100,191356888.80,2.75
10/19/2021,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,922475108,191463037.52,2.75
10/19/2021,ARKG,INCYTE CORP,INCY,45337C102,182600918.70,2.63
10/19/2021,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,874060205,178673551.40,2.57
10/19/2021,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,162996015.78,2.34
10/19/2021,ARKG,INVITAE CORP,NVTA,46185L103,160920802.70,2.32
10/19/2021,ARKG,REGENERON PHARMACEUTICALS,REGN,75886F107,158210288.88,2.28
10/19/2021,ARKG,SIGNIFY HEALTH INC -CLASS A,SGFY,82671G100,150208510.05,2.16
10/19/2021,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,145191579.80,2.09
10/19/2021,ARKG,UIPATH INC - CLASS A,PATH,90364P105,144388616.50,2.08
10/19/2021,ARKG,CODEXIS INC,CDXS,192005106,133404394.34,1.92
10/19/2021,ARKG,CASTLE BIOSCIENCES INC,CSTL,14843C105,126842199.90,1.82
10/19/2021,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,118856092.71,1.71
10/19/2021,ARKG,SCHRODINGER INC,SDGR,80810D103,113566297.24,1.63
10/19/2021,ARKG,PERSONALIS INC,PSNL,71535D106,98307884.40,1.41
10/19/2021,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,95623785.39,1.38
10/19/2021,ARKG,QUANTUM-SI INC,QSI,74765K105,94421077.42,1.36
10/19/2021,ARKG,BERKELEY LIGHTS INC,BLI,084310101,93903048.06,1.35
10/19/2021,ARKG,VERACYTE INC,VCYT,92337F107,92213095.80,1.33
10/19/2021,ARKG,PFIZER INC,PFE,717081103,90153380.88,1.30
10/19/2021,ARKG,908 DEVICES INC,MASS,65443P102,88945806.95,1.28
10/19/2021,ARKG,SOMALOGIC INC,SLGC,83444K105,79679439.64,1.15
10/19/2021,ARKG,1LIFE HEALTHCARE INC,ONEM,68269G107,74763887.32,1.08
10/19/2021,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,71688713.36,1.03
10/19/2021,ARKG,REPARE THERAPEUTICS INC,RPTX,760273102,65671335.00,0.94
10/19/2021,ARKG,VERVE THERAPEUTICS INC,VERV,92539P101,54111278.49,0.78
10/19/2021,ARKG,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,49268962.80,0.71
10/19/2021,ARKG,ZYMERGEN INC,ZY,98985X100,46956849.36,0.68
10/19/2021,ARKG,EDITAS MEDICINE INC,EDIT,28106W103,43912710.60,0.63
10/19/2021,ARKG,SURFACE ONCOLOGY INC,SURF,86877M209,39836553.68,0.57
10/19/2021,ARKG,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,38902025.96,0.56
10/19/2021,ARKG,CELLECTIS - ADR,CLLS,15117K103,36940753.50,0.53
10/19/2021,ARKG,CERUS CORP,CERS,157085101,31694649.84,0.46
10/19/2021,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,27960520.17,0.40
10/19/2021,ARKG,AQUABOUNTY TECHNOLOGIES,AQB,03842K200,24037302.80,0.35
10/19/2021,ARKG,DYNAMICS SPECIAL PURPOSE C-A,DYNS,268010105,23248027.40,0.33
10/19/2021,ARKG,COMPUGEN LTD,CGEN,M25722105,21981645.84,0.32
10/19/2021,ARKG,EVOGENE LTD,EVGN,M4119S104,7442429.59,0.11
10/19/2021,ARKG,ORGANOVO HOLDINGS INC,ONVO ,68620A203,1536846.12,0.02
10/19/2021,ARKG,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,1597725.62,0.02
10/19/2021,ARKG,CM LIFE SCIENCES II -CW27,SLGCW,83444K113,0.00,0.00
