date,fund,company,ticker,cusip,shares,market value($),weight(%)
9/16/2021,ARKX,TRIMBLE INC,TRMB,896239100,621811.00,57144430.90,9.88
9/16/2021,ARKX,THE 3D PRINTING ETF,PRNT,00214Q500,1127419.00,43766405.58,7.57
9/16/2021,ARKX,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,782475.00,35007931.50,6.06
9/16/2021,ARKX,KRATOS DEFENSE & SECURITY,KTOS,50077B207,1472435.00,33232857.95,5.75
9/16/2021,ARKX,L3HARRIS TECHNOLOGIES INC,LHX,502431109,142352.00,32555902.40,5.63
9/16/2021,ARKX,LOCKHEED MARTIN CORP,LMT,539830109,87877.00,30323716.39,5.25
9/16/2021,ARKX,UNITY SOFTWARE INC,U,91332U101,215441.00,28444675.23,4.92
9/16/2021,ARKX,KOMATSU LTD,6301,6496584,1052788.00,27160804.11,4.70
9/16/2021,ARKX,JD LOGISTICS INC,2618,BNMBPD9,5545613.00,22662643.48,3.92
9/16/2021,ARKX,THALES SA,HO,4162791,228851.00,22144079.27,3.83
9/16/2021,ARKX,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,307547.00,17883301.99,3.09
9/16/2021,ARKX,AEROVIRONMENT INC,AVAV,008073108,195199.00,17146280.16,2.97
9/16/2021,ARKX,AMAZON.COM INC,AMZN,023135106,4788.00,16642082.52,2.88
9/16/2021,ARKX,UIPATH INC - CLASS A,PATH,90364P105,296074.00,15857723.44,2.74
9/16/2021,ARKX,NETFLIX INC,NFLX,64110L106,25974.00,15139465.38,2.62
9/16/2021,ARKX,BLADE AIR MOBILITY INC,BLDE,092667104,1503589.00,15050925.89,2.60
9/16/2021,ARKX,DEERE & CO,DE,244199105,33582.00,12081796.14,2.09
9/16/2021,ARKX,ALPHABET INC-CL C,GOOG,02079K107,4082.00,11854617.84,2.05
9/16/2021,ARKX,TERADYNE INC,TER,880770102,82506.00,10084708.38,1.74
9/16/2021,ARKX,MARKFORGED HOLDING CORP,MKFG,57064N102,1214434.00,9642605.96,1.67
9/16/2021,ARKX,JOBY AVIATION INC,JOBY,G65163100,1127060.00,9253162.60,1.60
9/16/2021,ARKX,SPIRIT AEROSYSTEMS HOLD-CL A,SPR,848574109,230389.00,9155658.86,1.58
9/16/2021,ARKX,ELBIT SYSTEMS LTD,ESLT,M3760D101,60414.00,8895357.36,1.54
9/16/2021,ARKX,JAWS SPITFIRE ACQUISITION-A,SPFR,G50740102,800265.00,8002650.00,1.38
9/16/2021,ARKX,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,290027.00,7853931.16,1.36
9/16/2021,ARKX,HEICO CORP,HEI,422806109,52006.00,6650007.22,1.15
9/16/2021,ARKX,BOEING CO/THE,BA,097023105,30996.00,6639963.12,1.15
9/16/2021,ARKX,HONEYWELL INTERNATIONAL INC,HON,438516106,29419.00,6521898.11,1.13
9/16/2021,ARKX,ANSYS INC,ANSS,03662Q105,16922.00,6307675.50,1.09
9/16/2021,ARKX,SYNOPSYS INC,SNPS,871607107,17822.00,5989795.98,1.04
9/16/2021,ARKX,AIRBUS SE,AIR,4012250,44520.00,5911447.88,1.02
9/16/2021,ARKX,NVIDIA CORP,NVDA,67066G104,26238.00,5861831.58,1.01
9/16/2021,ARKX,ATLAS CREST INVESTMENT COR-A,ACIC,049284102,612250.00,5749027.50,0.99
9/16/2021,ARKX,GARMIN LTD,GRMN U,B3Z5T14,33149.00,5606490.37,0.97
9/16/2021,ARKX,TELEDYNE TECHNOLOGIES INC,TDY,879360105,11588.00,5001264.92,0.87
9/16/2021,ARKX,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,871846.76,871846.76,0.15
