FUND,Date,Direction,Ticker,CUSIP,Name,Shares,% of ETF
ARKK,2021-04-28,Buy,TSLA,88160R101,TESLA INC,49755,0.1419
ARKK,2021-04-28,Buy,SPOT,L8681T102,SPOTIFY TECHNOLOGY SA,271349,0.2939
ARKK,2021-04-28,Buy,SHOP,82509L107,SHOPIFY INC,23063,0.1171
ARKK,2021-04-28,Buy,IRDM,46269C102,IRIDIUM COMMUNICATIONS INC,39867,0.0062
ARKK,2021-04-28,Sell,PCAR,693718108,PACCAR INC,213994,0.0793
ARKK,2021-04-28,Sell,PSTG,74624M102,PURE STORAGE INC,215240,0.0183
ARKK,2021-04-28,Sell,NVS,66987V109,NOVARTIS AG,148180,0.0525
ARKK,2021-04-28,Sell,SNPS,871607107,SYNOPSYS INC,50427,0.0518
ARKK,2021-04-28,Sell,SQ,852234103,SQUARE INC,185396,0.1939
ARKK,2021-04-28,Sell,ICE,45866F104,INTERCONTINENTAL EXCHANGE INC,155169,0.0757
