FUND,Date,Direction,Ticker,CUSIP,Name,Shares,% of ETF
ARKF,2021-06-03,Buy,GOOG,02079K107,ALPHABET INC,4496,0.3008
ARKF,2021-06-03,Buy,KSPILI,48581R205,KASPI.KZ JSC,4866,0.013
ARKF,2021-06-03,Sell,TCSLI,87238U203,TCS GROUP HOLDING PLC,72956,0.1433
