FUND,Date,Direction,Ticker,CUSIP,Name,Shares,% of ETF
ARKX,2021-07-13,Buy,PATH,90364P105,UIPATH INC,9458,0.1003
ARKX,2021-07-13,Sell,NVDA,67066G104,NVIDIA CORP,785,0.1027
