FUND,Date,Direction,Ticker,CUSIP,Name,Shares,% of ETF
ARKF,06/24/2021,Buy,1833HK,G71139102,PING AN HEALTHCARE AND TECHNOLOGY CO LTD,444400,0.1384
ARKF,06/24/2021,Sell,ADYEN,N3501V104,ADYEN NV,1562,0.0976
ARKG,06/24/2021,Buy,QSI,74765K105,QUANTUM-SI INC,95199,0.0113
ARKG,06/24/2021,Sell,CDNA,14167L103,CAREDX INC,19839,0.0208
ARKG,06/24/2021,Sell,CSTL,14843C105,CASTLE BIOSCIENCES INC,11300,0.0094
ARKG,06/24/2021,Sell,PSTI,72940R300,PLURISTEM THERAPEUTICS INC,25339,0.0011
ARKQ,06/24/2021,Sell,GLEO,G3770A102,GALILEO ACQUISITION CORP,4200,0.0014
ARKW,06/24/2021,Sell,PSTG,74624M102,PURE STORAGE INC,400,0.0001
