date,fund,company,ticker,cusip,shares,market value($),weight(%)
4/21/2021,ARKX,TRIMBLE INC,TRMB,896239100,762946.00,60593171.32,9.01
4/21/2021,ARKX,THE 3D PRINTING ETF,PRNT,00214Q500,1079680.00,40466406.40,6.02
4/21/2021,ARKX,KRATOS DEFENSE & SECURITY,KTOS,50077B207,1453834.00,37625223.92,5.60
4/21/2021,ARKX,L3HARRIS TECHNOLOGIES INC,LHX,502431109,168353.00,35387800.60,5.26
4/21/2021,ARKX,JD.COM INC-ADR,JD,47215P106,447137.00,33334063.35,4.96
4/21/2021,ARKX,LOCKHEED MARTIN CORP,LMT,539830109,77987.00,30206704.71,4.49
4/21/2021,ARKX,KOMATSU LTD,6301,6496584,1002188.00,30088356.94,4.48
4/21/2021,ARKX,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,790081.00,28387610.33,4.22
4/21/2021,ARKX,THALES SA,HO,4162791,270652.00,27508806.37,4.09
4/21/2021,ARKX,BOEING CO/THE,BA,097023105,96888.00,22677605.28,3.37
4/21/2021,ARKX,AMAZON.COM INC,AMZN,023135106,6672.00,22249051.68,3.31
4/21/2021,ARKX,ALPHABET INC-CL C,GOOG,02079K107,9338.00,21417916.94,3.19
4/21/2021,ARKX,NVIDIA CORP,NVDA,67066G104,33567.00,20370133.95,3.03
4/21/2021,ARKX,SPIRIT AEROSYSTEMS HOLD-CL A,SPR,848574109,453624.00,20258847.84,3.01
4/21/2021,ARKX,DASSAULT SYSTEMES SE,DSY,5330047,80452.00,18453092.97,2.75
4/21/2021,ARKX,TELEDYNE TECHNOLOGIES INC,TDY,879360105,42801.00,18217817.64,2.71
4/21/2021,ARKX,TERADYNE INC,TER,880770102,141544.00,17589672.88,2.62
4/21/2021,ARKX,DEERE & CO,DE,244199105,37153.00,13756641.31,2.05
4/21/2021,ARKX,GARMIN LTD,GRMN U,B3Z5T14,92145.00,12734439.00,1.89
4/21/2021,ARKX,RAVEN INDUSTRIES INC,RAVN,754212108,338703.00,12697975.47,1.89
4/21/2021,ARKX,AIRBUS SE,AIR,4012250,95747.00,11284821.75,1.68
4/21/2021,ARKX,WORKHORSE GROUP INC,WKHS,98138J206,900187.00,11045294.49,1.64
4/21/2021,ARKX,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,47434.00,10904127.92,1.62
4/21/2021,ARKX,NETFLIX INC,NFLX,64110L106,19266.00,10588015.62,1.58
4/21/2021,ARKX,REINVENT TECHNOLOGY-CLASS A,RTP,G7483N129,1054120.00,10488494.00,1.56
4/21/2021,ARKX,ELBIT SYSTEMS LTD,ESLT,M3760D101,71455.00,10114455.25,1.50
4/21/2021,ARKX,HEICO CORP,HEI,422806109,62114.00,8241285.52,1.23
4/21/2021,ARKX,HONEYWELL INTERNATIONAL INC,HON,438516106,34794.00,7909720.02,1.18
4/21/2021,ARKX,JAWS SPITFIRE ACQUISITION-A,SPFR,G50740102,776632.00,7843983.20,1.17
4/21/2021,ARKX,MEITUAN-CLASS B,3690,BGJW376,196971.00,7451207.68,1.11
4/21/2021,ARKX,ANSYS INC,ANSS,03662Q105,20017.00,7305003.98,1.09
4/21/2021,ARKX,AEROVIRONMENT INC,AVAV,008073108,67733.00,6941277.84,1.03
4/21/2021,ARKX,SYNOPSYS INC,SNPS,871607107,27455.00,6868417.35,1.02
4/21/2021,ARKX,XILINX INC,XLNX,983919101,54774.00,6771161.88,1.01
4/21/2021,ARKX,VIRGIN GALACTIC HOLDINGS INC,SPCE,92766K106,315781.00,6625085.38,0.99
4/21/2021,ARKX,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,84258.00,6622678.80,0.99
4/21/2021,ARKX,AUTODESK INC,ADSK,052769106,20115.00,5760131.40,0.86
4/21/2021,ARKX,ATLAS CREST INVESTMENT COR-A,ACIC,049284102,443776.00,4375631.36,0.65
4/21/2021,ARKX,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,1072010.17,1072010.17,0.16
