FUND,Date,Direction,Ticker,CUSIP,Name,Shares,% of ETF
ARKX,2021-05-20,Buy,BLDE,092667104,BLADE AIR MOBILITY INC,105037,0.1452
ARKX,2021-05-20,Sell,WKHS,98138J206,WORKHORSE GROUP INC,300,0.0004
