date,fund,company,ticker,cusip,shares,market value($),weight(%)
5/20/2021,ARKX,TRIMBLE INC,TRMB,896239100,701273.00,52434182.21,8.73
5/20/2021,ARKX,THE 3D PRINTING ETF,PRNT,00214Q500,1127371.00,41194136.34,6.86
5/20/2021,ARKX,JD.COM INC-ADR,JD,47215P106,541060.00,38188014.80,6.36
5/20/2021,ARKX,KRATOS DEFENSE & SECURITY,KTOS,50077B207,1458537.00,34640253.75,5.77
5/20/2021,ARKX,L3HARRIS TECHNOLOGIES INC,LHX,502431109,154745.00,33168043.30,5.52
5/20/2021,ARKX,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,892234.00,33155415.44,5.52
5/20/2021,ARKX,LOCKHEED MARTIN CORP,LMT,539830109,71689.00,27638977.06,4.60
5/20/2021,ARKX,KOMATSU LTD,6301,6496584,921188.00,27184809.08,4.53
5/20/2021,ARKX,THALES SA,HO,4162791,248782.00,24876382.88,4.14
5/20/2021,ARKX,BOEING CO/THE,BA,097023105,89058.00,19986396.36,3.33
5/20/2021,ARKX,AMAZON.COM INC,AMZN,023135106,6132.00,19817397.60,3.30
5/20/2021,ARKX,SPIRIT AEROSYSTEMS HOLD-CL A,SPR,848574109,416959.00,18037646.34,3.00
5/20/2021,ARKX,ALPHABET INC-CL C,GOOG,02079K107,7281.00,16809717.51,2.80
5/20/2021,ARKX,DASSAULT SYSTEMES SE,DSY,5330047,73970.00,16438077.93,2.74
5/20/2021,ARKX,TERADYNE INC,TER,880770102,126345.00,15465891.45,2.58
5/20/2021,ARKX,NVIDIA CORP,NVDA,67066G104,25702.00,14460716.26,2.41
5/20/2021,ARKX,RAVEN INDUSTRIES INC,RAVN,754212108,311325.00,13679620.50,2.28
5/20/2021,ARKX,MEITUAN-CLASS B,3690,BGJW376,356459.00,11936522.70,1.99
5/20/2021,ARKX,GARMIN LTD,GRMN U,B3Z5T14,84693.00,11702031.81,1.95
5/20/2021,ARKX,NETFLIX INC,NFLX,64110L106,22506.00,10976176.20,1.83
5/20/2021,ARKX,REINVENT TECHNOLOGY-CLASS A,RTP,G7483N129,1063622.00,10540494.02,1.76
5/20/2021,ARKX,AIRBUS SE,AIR,4012250,88025.00,10186322.52,1.70
5/20/2021,ARKX,DEERE & CO,DE,244199105,27871.00,9989523.82,1.66
5/20/2021,ARKX,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,43600.00,9266744.00,1.54
5/20/2021,ARKX,ELBIT SYSTEMS LTD,ESLT,M3760D101,65677.00,8899233.50,1.48
5/20/2021,ARKX,HEICO CORP,HEI,422806109,57092.00,7423672.76,1.24
5/20/2021,ARKX,HONEYWELL INTERNATIONAL INC,HON,438516106,31986.00,7079141.52,1.18
5/20/2021,ARKX,JAWS SPITFIRE ACQUISITION-A,SPFR,G50740102,713827.00,7066887.30,1.18
5/20/2021,ARKX,AEROVIRONMENT INC,AVAV,008073108,62258.00,6594367.36,1.10
5/20/2021,ARKX,TELEDYNE TECHNOLOGIES INC,TDY,879360105,15639.00,6295948.62,1.05
5/20/2021,ARKX,UIPATH INC - CLASS A,PATH,90364P105,85439.00,6190909.94,1.03
5/20/2021,ARKX,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,77454.00,6098727.96,1.02
5/20/2021,ARKX,SYNOPSYS INC,SNPS,871607107,25241.00,5991203.76,1.00
5/20/2021,ARKX,ANSYS INC,ANSS,03662Q105,18397.00,6006436.53,1.00
5/20/2021,ARKX,ATLAS CREST INVESTMENT COR-A,ACIC,049284102,407871.00,4050159.03,0.67
5/20/2021,ARKX,AUTODESK INC,ADSK,052769106,9495.00,2601345.15,0.43
5/20/2021,ARKX,BLADE AIR MOBILITY INC,BLDE,092667104,257701.00,2265191.79,0.38
5/20/2021,ARKX,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,1417367.55,1417367.55,0.24
5/20/2021,ARKX,WORKHORSE GROUP INC,WKHS,98138J206,365.00,3281.35,0.00
5/20/2021,ARKX,VIRGIN GALACTIC HOLDINGS INC,SPCE,92766K106,45.00,777.15,0.00
