date,fund,company,ticker,cusip,market value($),weight(%)
10/27/2021,ARKX,TRIMBLE INC,TRMB,896239100,51637665.49,9.45
10/27/2021,ARKX,THE 3D PRINTING ETF,PRNT,00214Q500,43362122.68,7.94
10/27/2021,ARKX,KRATOS DEFENSE & SECURITY,KTOS,50077B207,33623049.60,6.16
10/27/2021,ARKX,L3HARRIS TECHNOLOGIES INC,LHX,502431109,29295812.97,5.36
10/27/2021,ARKX,LOCKHEED MARTIN CORP,LMT,539830109,28028139.95,5.13
10/27/2021,ARKX,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,27872237.64,5.10
10/27/2021,ARKX,UNITY SOFTWARE INC,U,91332U101,27865489.30,5.10
10/27/2021,ARKX,KOMATSU LTD,6301,6496584,25889265.54,4.74
10/27/2021,ARKX,JD LOGISTICS INC,2618,BNMBPD9,22375681.83,4.10
10/27/2021,ARKX,UIPATH INC - CLASS A,PATH,90364P105,19086499.50,3.49
10/27/2021,ARKX,AEROVIRONMENT INC,AVAV,008073108,18758924.25,3.43
10/27/2021,ARKX,BLADE AIR MOBILITY INC,BLDE,092667104,17122855.85,3.14
10/27/2021,ARKX,NETFLIX INC,NFLX,64110L106,16687596.24,3.06
10/27/2021,ARKX,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,16160996.83,2.96
10/27/2021,ARKX,AMAZON.COM INC,AMZN,023135106,15570434.84,2.85
10/27/2021,ARKX,THALES SA,HO,4162791,13181720.13,2.41
10/27/2021,ARKX,MARKFORGED HOLDING CORP,MKFG,57064N102,11626957.40,2.13
10/27/2021,ARKX,DEERE & CO,DE,244199105,11006181.30,2.02
10/27/2021,ARKX,JOBY AVIATION INC,JOBY,G65163100,9824125.15,1.80
10/27/2021,ARKX,SPIRIT AEROSYSTEMS HOLD-CL A,SPR,848574109,9348056.86,1.71
10/27/2021,ARKX,ALPHABET INC-CL C,GOOG,02079K107,9338469.92,1.71
10/27/2021,ARKX,VELO3D INC,VLD,92259N104,9204470.40,1.69
10/27/2021,ARKX,TERADYNE INC,TER,880770102,9130128.35,1.67
10/27/2021,ARKX,ELBIT SYSTEMS LTD,ESLT,M3760D101,9129935.00,1.67
10/27/2021,ARKX,ARCHER AVIATION INC-A,ACHR,03945R102,7119313.02,1.30
10/27/2021,ARKX,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,7112908.88,1.30
10/27/2021,ARKX,GARMIN LTD,GRMN U,B3Z5T14,6703265.10,1.23
10/27/2021,ARKX,HONEYWELL INTERNATIONAL INC,HON,438516106,6172998.00,1.13
10/27/2021,ARKX,ANSYS INC,ANSS,03662Q105,6122155.14,1.12
10/27/2021,ARKX,HEICO CORP,HEI,422806109,5880591.60,1.08
10/27/2021,ARKX,SYNOPSYS INC,SNPS,871607107,5615217.54,1.03
10/27/2021,ARKX,AIRBUS SE,AIR,4012250,5455745.88,1.00
10/27/2021,ARKX,TELEDYNE TECHNOLOGIES INC,TDY,879360105,4869071.38,0.89
10/27/2021,ARKX,BOEING CO/THE,BA,097023105,2483940.59,0.45
10/27/2021,ARKX,3D SYSTEMS CORP,DDD,88554D205,2319165.09,0.42
10/27/2021,ARKX,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,1065363.77,0.20
10/27/2021,ARKX,NVIDIA CORP,NVDA,67066G104,117158.58,0.02
