date,fund,company,ticker,cusip,market value($),weight(%)
10/27/2021,IZRL,PERION NETWORK LTD,PERI,M78673114,4642883.72,1.76
10/27/2021,IZRL,AUGWIND ENERGY TECH STORAGE,AUGN,B290CJ7,4521038.75,1.71
10/27/2021,IZRL,ICECURE MEDICAL LTD,ICCM,B67PC92,4261938.07,1.61
10/27/2021,IZRL,COLLPLANT BIOTECHNOLOGIES LT,CLGN UQ,M2R51X116,4226150.08,1.60
10/27/2021,IZRL,CELLCOM ISRAEL LTD,CEL,B23WQK8,3919358.28,1.48
10/27/2021,IZRL,PARTNER COMMUNICATIONS CO,PTNR,6374420,3829766.63,1.45
10/27/2021,IZRL,STRATASYS LTD,SSYS,M85548101,3816173.40,1.45
10/27/2021,IZRL,ELBIT SYSTEMS LTD,ESLT,6308913,3777074.87,1.43
10/27/2021,IZRL,ONE SOFTWARE TECHNOLOGIES LT,ONE,6987709,3730974.95,1.41
10/27/2021,IZRL,KAMADA LTD,KMDA,B0L2CR5,3717386.99,1.41
10/27/2021,IZRL,PLASSON INDUSTRIES LTD,PLSN,6094728,3730777.86,1.41
10/27/2021,IZRL,BEZEQ THE ISRAELI TELECOM CO,BEZQ,6098032,3658692.98,1.39
10/27/2021,IZRL,ARAD LTD,ARD,B0G7VP6,3660440.88,1.39
10/27/2021,IZRL,CAMTEK LTD,CAMT,M20791105,3682251.30,1.39
10/27/2021,IZRL,KORNIT DIGITAL LTD,KRNT,M6372Q113,3665617.60,1.39
10/27/2021,IZRL,DANEL (ADIR YEOSHUA) LTD,DANE,6253433,3631886.87,1.38
10/27/2021,IZRL,PRIORTECH LTD,PRTC,6677776,3653214.89,1.38
10/27/2021,IZRL,ABRA INFORMATION TECHNOLOGIE,ABRA,B2NB586,3605421.88,1.37
10/27/2021,IZRL,WALKME LTD,WKME,M97628107,3607642.08,1.37
10/27/2021,IZRL,INMODE LTD,INMD,M5425M103,3624139.14,1.37
10/27/2021,IZRL,MATRIX IT LTD,MTRX,6747754,3627714.52,1.37
10/27/2021,IZRL,SOLAREDGE TECHNOLOGIES INC,SEDG,83417M104,3579487.52,1.36
10/27/2021,IZRL,FATTAL HOLDINGS 1998 LTD,FTAL,BG1YKN5,3598862.91,1.36
10/27/2021,IZRL,NAYAX LTD,NYAX,BMXT7N9,3588551.07,1.36
10/27/2021,IZRL,MAGIC SOFTWARE ENTERPRISES,MGIC,6328074,3562413.83,1.35
10/27/2021,IZRL,NICE LTD - SPON ADR,NICE,653656108,3558928.80,1.35
10/27/2021,IZRL,TOWER SEMICONDUCTOR LTD,TSEM,M87915274,3571396.40,1.35
10/27/2021,IZRL,VASCULAR BIOGENICS LTD,VBLT,M96883109,3567576.60,1.35
10/27/2021,IZRL,NANO DIMENSION LTD - ADR,NNDM,63008G203,3549090.18,1.34
10/27/2021,IZRL,SAPIENS INTERNATIONAL CORP,SPNS,G7T16G103,3543409.36,1.34
10/27/2021,IZRL,NOVA LTD,NVMI,M7516K103,3528640.50,1.34
10/27/2021,IZRL,MONDAY.COM LTD,MNDY,M7S64H106,3529295.22,1.34
10/27/2021,IZRL,TUFIN SOFTWARE TECHNOLOGIES,TUFN,M8893U102,3544931.62,1.34
10/27/2021,IZRL,BATM ADVANCED COMMUNICATIONS,BATM,B85PTW0,3514286.69,1.33
10/27/2021,IZRL,COGNYTE SOFTWARE LTD,CGNT,M25133105,3524124.24,1.33
10/27/2021,IZRL,WIX.COM LTD,WIX,M98068105,3512226.85,1.33
10/27/2021,IZRL,AQUARIUS ENGINES AM LTD,AQUA,BN7JJ92,3503721.28,1.33
10/27/2021,IZRL,E & M COMPUTING,EMCO,6302216,3507358.78,1.33
10/27/2021,IZRL,MALAM - TEAM LTD,MLTM,6875923,3516097.21,1.33
10/27/2021,IZRL,BET SHEMESH ENGINES HOLDINGS,BSEN,6103936,3511941.89,1.33
