date,fund,company,ticker,cusip,market value($),weight(%)
10/27/2021,ARKQ,TESLA INC,TSLA,88160R101,318399918.34,12.11
10/27/2021,ARKQ,TRIMBLE INC,TRMB,896239100,181662940.17,6.91
10/27/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,176670860.80,6.72
10/27/2021,ARKQ,UIPATH INC - CLASS A,PATH,90364P105,172980212.50,6.58
10/27/2021,ARKQ,UNITY SOFTWARE INC,U,91332U101,170700682.24,6.49
10/27/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,118158102.51,4.49
10/27/2021,ARKQ,3D SYSTEMS CORP,DDD,88554D205,101829288.33,3.87
10/27/2021,ARKQ,JD.COM INC-ADR,JD,47215P106,100868573.40,3.84
10/27/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,97650764.80,3.71
10/27/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,539830109,87190765.54,3.32
10/27/2021,ARKQ,DEERE & CO,DE,244199105,78004629.80,2.97
10/27/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,69348594.21,2.64
10/27/2021,ARKQ,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,64931436.00,2.47
10/27/2021,ARKQ,AEROVIRONMENT INC,AVAV,008073108,63241422.54,2.40
10/27/2021,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,59123157.60,2.25
10/27/2021,ARKQ,MARKFORGED HOLDING CORP,MKFG,57064N102,58802683.95,2.24
10/27/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,55273644.81,2.10
10/27/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,63008G203,55318720.97,2.10
10/27/2021,ARKQ,TERADYNE INC,TER,880770102,54318788.30,2.07
10/27/2021,ARKQ,BLADE AIR MOBILITY INC,BLDE,092667104,51110527.10,1.94
10/27/2021,ARKQ,CATERPILLAR INC,CAT,149123101,42677641.72,1.62
10/27/2021,ARKQ,BAIDU INC - SPON ADR,BIDU,056752108,38915315.00,1.48
10/27/2021,ARKQ,VELO3D INC,VLD,92259N104,38374083.10,1.46
10/27/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,36332140.75,1.38
10/27/2021,ARKQ,ARCHER AVIATION INC-A,ACHR,03945R102,34459969.29,1.31
10/27/2021,ARKQ,STRATASYS LTD,SSYS,M85548101,32646527.16,1.24
10/27/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,879360105,31226651.02,1.19
10/27/2021,ARKQ,MATERIALISE NV-ADR,MTLS,57667T100,30932273.71,1.18
10/27/2021,ARKQ,SYNOPSYS INC,SNPS,871607107,28582566.02,1.09
10/27/2021,ARKQ,PROTO LABS INC,PRLB,743713109,28037594.76,1.07
10/27/2021,ARKQ,ANSYS INC,ANSS,03662Q105,27119392.92,1.03
10/27/2021,ARKQ,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,26668042.72,1.01
10/27/2021,ARKQ,2U INC,TWOU,90214J101,26222800.37,1.00
10/27/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,25639911.00,0.97
10/27/2021,ARKQ,VUZIX CORP,VUZI,92921W300,24008605.75,0.91
10/27/2021,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,16936408.16,0.64
10/27/2021,ARKQ,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,4683703.34,0.18
10/27/2021,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,68620A203,801504.00,0.03
