date,fund,company,ticker,cusip,market value($),weight(%)
10/18/2021,ARKQ,TESLA INC,TSLA,88160R101,288983939.76,11.33
10/18/2021,ARKQ,TRIMBLE INC,TRMB,896239100,179690562.57,7.04
10/18/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,178432954.32,6.99
10/18/2021,ARKQ,UNITY SOFTWARE INC,U,91332U101,164085648.00,6.43
10/18/2021,ARKQ,UIPATH INC - CLASS A,PATH,90364P105,162662610.97,6.38
10/18/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,113584423.58,4.45
10/18/2021,ARKQ,JD.COM INC-ADR,JD,47215P106,101437188.42,3.98
10/18/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,539830109,96658959.40,3.79
10/18/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,94742052.92,3.71
10/18/2021,ARKQ,3D SYSTEMS CORP,DDD,88554D205,81980778.60,3.21
10/18/2021,ARKQ,DEERE & CO,DE,244199105,76571070.84,3.00
10/18/2021,ARKQ,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,70065137.40,2.75
10/18/2021,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,65638027.50,2.57
10/18/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,64349502.27,2.52
10/18/2021,ARKQ,AEROVIRONMENT INC,AVAV,008073108,63293450.22,2.48
10/18/2021,ARKQ,MARKFORGED HOLDING CORP,MKFG,57064N102,61288189.97,2.40
10/18/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,60039333.08,2.35
10/18/2021,ARKQ,TERADYNE INC,TER,880770102,54081241.60,2.12
10/18/2021,ARKQ,BLADE AIR MOBILITY INC,BLDE,092667104,52850491.20,2.07
10/18/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,63008G203,49176170.40,1.93
10/18/2021,ARKQ,CATERPILLAR INC,CAT,149123101,42816565.74,1.68
10/18/2021,ARKQ,ARCHER AVIATION INC-A,ACHR,03945R102,38898365.30,1.52
10/18/2021,ARKQ,BAIDU INC - SPON ADR,BIDU,056752108,37957087.47,1.49
10/18/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,34468616.56,1.35
10/18/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,879360105,30834495.90,1.21
10/18/2021,ARKQ,VELO3D INC,VLD,92259N104,29668546.36,1.16
10/18/2021,ARKQ,2U INC,TWOU,90214J101,28725862.50,1.13
10/18/2021,ARKQ,MATERIALISE NV-ADR,MTLS,57667T100,28693470.96,1.12
10/18/2021,ARKQ,STRATASYS LTD,SSYS,M85548101,28252262.50,1.11
10/18/2021,ARKQ,PROTO LABS INC,PRLB,743713109,26960111.70,1.06
10/18/2021,ARKQ,SYNOPSYS INC,SNPS,871607107,26855939.40,1.05
10/18/2021,ARKQ,ANSYS INC,ANSS,03662Q105,26015189.60,1.02
10/18/2021,ARKQ,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,25239672.00,0.99
10/18/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,24530337.00,0.96
10/18/2021,ARKQ,VUZIX CORP,VUZI,92921W300,23383890.24,0.92
10/18/2021,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,15136761.42,0.59
10/18/2021,ARKQ,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,2430880.97,0.10
10/18/2021,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,68620A203,861279.50,0.03
