date,fund,company,ticker,cusip,market value($),weight(%)
10/18/2021,IZRL,MONDAY.COM LTD,MNDY,M7S64H106,6023458.32,2.28
10/18/2021,IZRL,INMODE LTD,INMD,M5425M103,5712095.55,2.16
10/18/2021,IZRL,NAYAX LTD,NYAX,BMXT7N9,4870674.56,1.85
10/18/2021,IZRL,PLASSON INDUSTRIES LTD,PLSN,6094728,4884376.28,1.85
10/18/2021,IZRL,CYBERARK SOFTWARE LTD/ISRAEL,CYBR,M2682V108,4733582.94,1.79
10/18/2021,IZRL,KORNIT DIGITAL LTD,KRNT,M6372Q113,4712201.64,1.79
10/18/2021,IZRL,SAPIENS INTERNATIONAL CORP,SPNS,G7T16G103,4597457.54,1.74
10/18/2021,IZRL,MAGIC SOFTWARE ENTERPRISES,MGIC,6328074,4476473.56,1.70
10/18/2021,IZRL,PLAYTIKA HOLDING CORP,PLTK,72815L107,4389590.01,1.66
10/18/2021,IZRL,SOLAREDGE TECHNOLOGIES INC,SEDG,83417M104,4362071.85,1.65
10/18/2021,IZRL,PERION NETWORK LTD,PERI,M78673114,4345656.45,1.65
10/18/2021,IZRL,BET SHEMESH ENGINES HOLDINGS,BSEN,6103936,4325853.39,1.64
10/18/2021,IZRL,ENLIVEX THERAPEUTICS LTD,ENLV,M4130Y106,4212219.84,1.60
10/18/2021,IZRL,PRIORTECH LTD,PRTC,6677776,4205266.46,1.59
10/18/2021,IZRL,BEZEQ THE ISRAELI TELECOM CO,BEZQ,6098032,4168617.62,1.58
10/18/2021,IZRL,UROGEN PHARMA LTD,URGN UQ,M96088105,4120354.78,1.56
10/18/2021,IZRL,ELBIT SYSTEMS LTD,ESLT,6308913,4051134.52,1.54
10/18/2021,IZRL,ARAD LTD,ARD,B0G7VP6,4037489.93,1.53
10/18/2021,IZRL,TOWER SEMICONDUCTOR LTD,TSEM,M87915274,4001072.82,1.52
10/18/2021,IZRL,RADWARE LTD,RDWR,M81873107,3980458.38,1.51
10/18/2021,IZRL,AUDIOCODES LTD,AUDC,M15342104,3972588.40,1.51
10/18/2021,IZRL,CAMTEK LTD,CAMT,M20791105,3958404.86,1.50
10/18/2021,IZRL,ONE SOFTWARE TECHNOLOGIES LT,ONE,6987709,3899004.89,1.48
10/18/2021,IZRL,TEVA PHARMACEUTICAL-SP ADR,TEVA,881624209,3877430.48,1.47
10/18/2021,IZRL,FATTAL HOLDINGS 1998 LTD,FTAL,BG1YKN5,3875162.58,1.47
10/18/2021,IZRL,NOVA LTD,NVMI,M7516K103,3883449.66,1.47
10/18/2021,IZRL,NICE LTD - SPON ADR,NICE,653656108,3835020.00,1.45
10/18/2021,IZRL,ITURAN LOCATION AND CONTROL,ITRN,M6158M104,3838484.52,1.45
10/18/2021,IZRL,PARTNER COMMUNICATIONS CO,PTNR,6374420,3805381.48,1.44
10/18/2021,IZRL,HILAN LTD,HLAN,6267230,3781528.15,1.43
10/18/2021,IZRL,E & M COMPUTING,EMCO,6302216,3767912.42,1.43
10/18/2021,IZRL,MALAM - TEAM LTD,MLTM,6875923,3682929.34,1.40
10/18/2021,IZRL,MATRIX IT LTD,MTRX,6747754,3653279.45,1.38
10/18/2021,IZRL,BATM ADVANCED COMMUNICATIONS,BATM,B85PTW0,3586515.09,1.36
10/18/2021,IZRL,SILICOM LTD,SILC,M84116108,3569461.97,1.35
10/18/2021,IZRL,STRATASYS LTD,SSYS,M85548101,3522997.50,1.34
10/18/2021,IZRL,POLYPID LTD,PYPD,M8001Q118,3510219.06,1.33
10/18/2021,IZRL,CHECK POINT SOFTWARE TECH,CHKP,M22465104,3450369.16,1.31
10/18/2021,IZRL,CERAGON NETWORKS LTD,CRNT,M22013102,3447806.18,1.31
10/18/2021,IZRL,DANEL (ADIR YEOSHUA) LTD,DANE,6253433,3459762.85,1.31
10/18/2021,IZRL,KAMADA LTD,KMDA,B0L2CR5,3401918.98,1.29
10/18/2021,IZRL,TUFIN SOFTWARE TECHNOLOGIES,TUFN,M8893U102,3328133.25,1.26
10/18/2021,IZRL,PURPLE BIOTECH LTD-ADR,PPBT,74638P109,3334994.06,1.26
10/18/2021,IZRL,BIOLINERX LTD-SPONS ADR,BLRX ,09071M205,3258220.68,1.23
10/18/2021,IZRL,TARO PHARMACEUTICAL INDUS,TARO,M8737E108,3238223.56,1.23
10/18/2021,IZRL,GILAT SATELLITE NETWORKS LTD,GILT,M51474118,3211897.44,1.22
10/18/2021,IZRL,CELLCOM ISRAEL LTD,CEL,B23WQK8,3204337.03,1.21
10/18/2021,IZRL,FIVERR INTERNATIONAL LTD,FVRR,M4R82T106,3205543.27,1.21
10/18/2021,IZRL,ELECTRA CONSUMER PRODUCTS 19,ECP,B536CY7,3148582.39,1.19
10/18/2021,IZRL,COGNYTE SOFTWARE LTD,CGNT,M25133105,3114522.40,1.18
10/18/2021,IZRL,ABRA INFORMATION TECHNOLOGIE,ABRA,B2NB586,3088816.65,1.17
10/18/2021,IZRL,VASCULAR BIOGENICS LTD,VBLT,M96883109,3080976.92,1.17
10/18/2021,IZRL,SIMILARWEB LTD,SMWB,M84137104,3092411.67,1.17
10/18/2021,IZRL,COLLPLANT BIOTECHNOLOGIES LT,CLGN UQ,M2R51X116,3091523.20,1.17
10/18/2021,IZRL,ENTERA BIO LTD,ENTX,M40527109,3060925.92,1.16
10/18/2021,IZRL,NANO DIMENSION LTD - ADR,NNDM,63008G203,3007060.00,1.14
10/18/2021,IZRL,RADA ELECTRONIC INDS LTD,RADA,M81863124,3010229.43,1.14
10/18/2021,IZRL,AQUARIUS ENGINES AM LTD,AQUA,BN7JJ92,2981023.87,1.13
10/18/2021,IZRL,AUGWIND ENERGY TECH STORAGE,AUGN,B290CJ7,2902394.64,1.10
10/18/2021,IZRL,ALLOT LTD,ALLT,M0854Q105,2894703.91,1.10
10/18/2021,IZRL,EVOGENE LTD,EVGN,B289530,2857700.35,1.08
10/18/2021,IZRL,NANO-X IMAGING LTD,NNOX,M70700105,2785856.99,1.06
10/18/2021,IZRL,WALKME LTD,WKME,M97628107,2785437.94,1.06
10/18/2021,IZRL,JFROG LTD,FROG,M6191J100,2732388.12,1.04
10/18/2021,IZRL,PHINERGY LTD,PNRG,BMZ52P2,2581660.65,0.98
10/18/2021,IZRL,MEDIWOUND LTD,MDWD,M68830104,2586038.29,0.98
10/18/2021,IZRL,CHECK CAP LTD,CHEK,M2361E203,2525520.13,0.96
10/18/2021,IZRL,GAMIDA CELL LTD,GMDA,M47364100,2473480.00,0.94
10/18/2021,IZRL,PLURISTEM THERAPEUTICS INC,PSTI,72940R300,2403821.18,0.91
10/18/2021,IZRL,WIX.COM LTD,WIX,M98068105,2321908.25,0.88
10/18/2021,IZRL,COMPUGEN LTD,CGEN,M25722105,2245671.48,0.85
10/18/2021,IZRL,INTERCURE LTD,INCR,B23SD94,2062910.49,0.78
10/18/2021,IZRL,ICECURE MEDICAL LTD,ICCM,B67PC92,1708133.47,0.65
10/18/2021,IZRL,INNOVIZ TECHNOLOGIES LTD,INVZ UR,M5R635108,1675618.64,0.64
10/18/2021,IZRL,CHEMOMAB THERAPEUTICS LTD,CMMB,16385C104,1627019.10,0.62
10/18/2021,IZRL,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,1142058.02,0.43
10/18/2021,IZRL,REDHILL BIOPHARMA LTD-SP ADR,RDHL,757468103,92763.30,0.04
