date,fund,company,ticker,cusip,market value($),weight(%)
10/18/2021,ARKX,TRIMBLE INC,TRMB,896239100,50940249.63,9.39
10/18/2021,ARKX,THE 3D PRINTING ETF,PRNT,00214Q500,42174211.20,7.77
10/18/2021,ARKX,KRATOS DEFENSE & SECURITY,KTOS,50077B207,33867446.32,6.24
10/18/2021,ARKX,L3HARRIS TECHNOLOGIES INC,LHX,502431109,32827179.84,6.05
10/18/2021,ARKX,LOCKHEED MARTIN CORP,LMT,539830109,30988854.34,5.71
10/18/2021,ARKX,UNITY SOFTWARE INC,U,91332U101,29299941.00,5.40
10/18/2021,ARKX,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,26721671.42,4.92
10/18/2021,ARKX,KOMATSU LTD,6301,6496584,24905444.04,4.59
10/18/2021,ARKX,JD LOGISTICS INC,2618,BNMBPD9,20563905.17,3.79
10/18/2021,ARKX,AEROVIRONMENT INC,AVAV,008073108,18724215.51,3.45
10/18/2021,ARKX,UIPATH INC - CLASS A,PATH,90364P105,17900069.27,3.30
10/18/2021,ARKX,BLADE AIR MOBILITY INC,BLDE,092667104,16696354.50,3.08
10/18/2021,ARKX,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,15868261.80,2.92
10/18/2021,ARKX,AMAZON.COM INC,AMZN,023135106,15776944.56,2.91
10/18/2021,ARKX,NETFLIX INC,NFLX,64110L106,15741177.66,2.90
10/18/2021,ARKX,THALES SA,HO,4162791,13560434.64,2.50
10/18/2021,ARKX,DEERE & CO,DE,244199105,10775434.32,1.99
10/18/2021,ARKX,SPIRIT AEROSYSTEMS HOLD-CL A,SPR,848574109,9822521.80,1.81
10/18/2021,ARKX,MARKFORGED HOLDING CORP,MKFG,57064N102,9683490.60,1.78
10/18/2021,ARKX,ALPHABET INC-CL C,GOOG,02079K107,9506392.50,1.75
10/18/2021,ARKX,JOBY AVIATION INC,JOBY,G65163100,9414606.42,1.73
10/18/2021,ARKX,TERADYNE INC,TER,880770102,9065867.52,1.67
10/18/2021,ARKX,ELBIT SYSTEMS LTD,ESLT,M3760D101,8638537.76,1.59
10/18/2021,ARKX,ARCHER AVIATION INC-A,ACHR,03945R102,8014749.80,1.48
10/18/2021,ARKX,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,6713928.00,1.24
10/18/2021,ARKX,GARMIN LTD,GRMN U,B3Z5T14,6552932.23,1.21
10/18/2021,ARKX,HONEYWELL INTERNATIONAL INC,HON,438516106,6263812.88,1.15
10/18/2021,ARKX,VELO3D INC,VLD,92259N104,6074963.18,1.12
10/18/2021,ARKX,ANSYS INC,ANSS,03662Q105,5857149.70,1.08
10/18/2021,ARKX,HEICO CORP,HEI,422806109,5864597.68,1.08
10/18/2021,ARKX,AIRBUS SE,AIR,4012250,5724934.73,1.05
10/18/2021,ARKX,SYNOPSYS INC,SNPS,871607107,5262159.32,0.97
10/18/2021,ARKX,TELEDYNE TECHNOLOGIES INC,TDY,879360105,4795427.52,0.88
10/18/2021,ARKX,BOEING CO/THE,BA,097023105,4646392.32,0.86
10/18/2021,ARKX,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,1753978.88,0.32
10/18/2021,ARKX,NVIDIA CORP,NVDA,67066G104,1687527.78,0.31
