date,fund,company,ticker,cusip,market value($),weight(%)
10/04/2021,ARKW,TESLA INC,TSLA,88160R101,515757742.10,10.22
10/04/2021,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,389637109,299869850.15,5.94
10/04/2021,ARKW,TWITTER INC,TWTR,90184L102,276984467.34,5.49
10/04/2021,ARKW,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,263262976.05,5.21
10/04/2021,ARKW,TELADOC HEALTH INC,TDOC,87918A105,243561581.87,4.82
10/04/2021,ARKW,ROKU INC,ROKU,77543R102,219164469.30,4.34
10/04/2021,ARKW,UNITY SOFTWARE INC,U,91332U101,214337211.28,4.25
10/04/2021,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,198942634.32,3.94
10/04/2021,ARKW,SQUARE INC - A,SQ,852234103,197102933.71,3.90
10/04/2021,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,190596392.33,3.78
10/04/2021,ARKW,DRAFTKINGS INC - CL A,DKNG,26142R104,183895011.84,3.64
10/04/2021,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,179954779.53,3.56
10/04/2021,ARKW,TWILIO INC - A,TWLO,90138F102,178247876.04,3.53
10/04/2021,ARKW,PELOTON INTERACTIVE INC-A,PTON,70614W100,149177358.07,2.95
10/04/2021,ARKW,UIPATH INC - CLASS A,PATH,90364P105,129378811.52,2.56
10/04/2021,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,129200766.84,2.56
10/04/2021,ARKW,ZILLOW GROUP INC - C,Z,98954M200,121763443.32,2.41
10/04/2021,ARKW,ROBLOX CORP -CLASS A,RBLX,771049103,97844225.13,1.94
10/04/2021,ARKW,SPLUNK INC,SPLK,848637104,81711788.04,1.62
10/04/2021,ARKW,ETSY INC,ETSY,29786A106,73684786.02,1.46
10/04/2021,ARKW,ROBINHOOD MARKETS INC - A,HOOD,770700102,72364652.00,1.43
10/04/2021,ARKW,PAGERDUTY INC,PD,69553P100,71084346.30,1.41
10/04/2021,ARKW,SEA LTD-ADR,SE,81141R100,70602308.16,1.40
10/04/2021,ARKW,WALT DISNEY CO/THE,DIS,254687106,69230013.30,1.37
10/04/2021,ARKW,SKILLZ INC,SKLZ,83067L109,58765775.04,1.16
10/04/2021,ARKW,LIVEPERSON INC,LPSN,538146101,57805160.40,1.14
10/04/2021,ARKW,GENIUS SPORTS LTD,GENI,G3934V109,55811303.40,1.11
10/04/2021,ARKW,VERACYTE INC,VCYT,92337F107,53588686.68,1.06
10/04/2021,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,53579070.28,1.06
10/04/2021,ARKW,OKTA INC,OKTA,679295105,53594426.88,1.06
10/04/2021,ARKW,VUZIX CORP,VUZI,92921W300,53198995.50,1.05
10/04/2021,ARKW,FARFETCH LTD-CLASS A,FTCH,30744W107,53030287.50,1.05
10/04/2021,ARKW,PAYPAL HOLDINGS INC,PYPL,70450Y103,50070986.05,0.99
10/04/2021,ARKW,KHOSLA VENTURES ACQUISITIO-A,KVSB,482505104,47709122.36,0.94
10/04/2021,ARKW,MERCADOLIBRE INC,MELI,58733R102,47168066.00,0.93
10/04/2021,ARKW,DOCUSIGN INC,DOCU,256163106,46282087.96,0.92
10/04/2021,ARKW,ADYEN NV-UNSPON ADR,ADYEY,00783V104,44557367.34,0.88
10/04/2021,ARKW,2U INC,TWOU,90214J101,39064428.52,0.77
10/04/2021,ARKW,NANO DIMENSION LTD - ADR,NNDM,63008G203,38000983.32,0.75
10/04/2021,ARKW,SNAP INC - A,SNAP,83304A106,36186671.50,0.72
10/04/2021,ARKW,CONCORD ACQUISITION CORP -A,CND,206071102,28487490.08,0.56
10/04/2021,ARKW,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,3849826.91,0.08
10/04/2021,ARKW,SNOWFLAKE INC-CLASS A,SNOW,833445109,29764.56,0.00
10/04/2021,ARKW,LENDINGCLUB CORP,LC,52603A208,120568.00,0.00
