date,fund,company,ticker,cusip,market value($),weight(%)
10/04/2021,ARKX,TRIMBLE INC,TRMB,896239100,51114881.72,9.40
10/04/2021,ARKX,THE 3D PRINTING ETF,PRNT,00214Q500,40601054.52,7.46
10/04/2021,ARKX,KRATOS DEFENSE & SECURITY,KTOS,50077B207,34439878.98,6.33
10/04/2021,ARKX,L3HARRIS TECHNOLOGIES INC,LHX,502431109,30524400.48,5.61
10/04/2021,ARKX,LOCKHEED MARTIN CORP,LMT,539830109,29858282.20,5.49
10/04/2021,ARKX,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,27596160.00,5.07
10/04/2021,ARKX,UNITY SOFTWARE INC,U,91332U101,26566154.50,4.88
10/04/2021,ARKX,KOMATSU LTD,6301,6496584,24551700.73,4.51
10/04/2021,ARKX,JD LOGISTICS INC,2618,BNMBPD9,22546476.96,4.15
10/04/2021,ARKX,THALES SA,HO,4162791,22040732.06,4.05
10/04/2021,ARKX,AEROVIRONMENT INC,AVAV,008073108,18329366.91,3.37
10/04/2021,ARKX,BLADE AIR MOBILITY INC,BLDE,092667104,16338441.00,3.00
10/04/2021,ARKX,UIPATH INC - CLASS A,PATH,90364P105,16181857.60,2.98
10/04/2021,ARKX,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,15602962.18,2.87
10/04/2021,ARKX,NETFLIX INC,NFLX,64110L106,15559294.40,2.86
10/04/2021,ARKX,AMAZON.COM INC,AMZN,023135106,15378789.84,2.83
10/04/2021,ARKX,DEERE & CO,DE,244199105,11224844.40,2.06
10/04/2021,ARKX,JOBY AVIATION INC,JOBY,G65163100,11165194.56,2.05
10/04/2021,ARKX,SPIRIT AEROSYSTEMS HOLD-CL A,SPR,848574109,10322398.10,1.90
10/04/2021,ARKX,ALPHABET INC-CL C,GOOG,02079K107,9271262.25,1.70
10/04/2021,ARKX,TERADYNE INC,TER,880770102,8824157.76,1.62
10/04/2021,ARKX,ELBIT SYSTEMS LTD,ESLT,M3760D101,8619128.69,1.58
10/04/2021,ARKX,ARCHER AVIATION INC-A,ACHR,03945R102,7750170.21,1.42
10/04/2021,ARKX,MARKFORGED HOLDING CORP,MKFG,57064N102,7367953.86,1.35
10/04/2021,ARKX,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,6893783.85,1.27
10/04/2021,ARKX,BOEING CO/THE,BA,097023105,6843506.00,1.26
10/04/2021,ARKX,HONEYWELL INTERNATIONAL INC,HON,438516106,6198427.95,1.14
10/04/2021,ARKX,VELO3D INC,VLD,92259N104,6176496.50,1.14
10/04/2021,ARKX,AIRBUS SE,AIR,4012250,5880649.88,1.08
10/04/2021,ARKX,HEICO CORP,HEI,422806109,5748316.50,1.06
10/04/2021,ARKX,ANSYS INC,ANSS,03662Q105,5699241.68,1.05
10/04/2021,ARKX,SYNOPSYS INC,SNPS,871607107,5265140.94,0.97
10/04/2021,ARKX,GARMIN LTD,GRMN U,B3Z5T14,5022772.02,0.92
10/04/2021,ARKX,TELEDYNE TECHNOLOGIES INC,TDY,879360105,4944428.70,0.91
10/04/2021,ARKX,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,1848708.03,0.34
10/04/2021,ARKX,NVIDIA CORP,NVDA,67066G104,1621402.14,0.30
