FUND,Date,Direction,Ticker,CUSIP,Name,Shares,% of ETF
ARKG,06/25/2021,Buy,IONS,462222100,IONIS PHARMACEUTICALS INC,112462,0.0473
ARKG,06/25/2021,Buy,PATH,90364P105,UIPATH INC,136859,0.103
ARKG,06/25/2021,Buy,QSI,74765K105,QUANTUM-SI INC,127754,0.0159
ARKG,06/25/2021,Sell,PSTI,72940R300,PLURISTEM THERAPEUTICS INC,95001,0.0042
ARKK,06/25/2021,Buy,PATH,90364P105,UIPATH INC,83349,0.024
ARKK,06/25/2021,Buy,TRMB,896239100,TRIMBLE INC,222701,0.0749
ARKQ,06/25/2021,Sell,GLEO,G3770A102,GALILEO ACQUISITION CORP,818,0.0003
