FUND,Date,Direction,Ticker,CUSIP,Name,Shares,% of ETF
ARKK,2021-08-11,Buy,BLI,084310101,BERKELEY LIGHTS INC,179012,0.0307
ARKK,2021-08-11,Buy,TSP,90089L108,TUSIMPLE HOLDINGS INC,345736,0.0489
ARKK,2021-08-11,Buy,SGFY,82671G100,SIGNIFY HEALTH INC,807917,0.0862
ARKK,2021-08-11,Buy,NTLA,45826J105,INTELLIA THERAPEUTICS INC,13010,0.0088
ARKK,2021-08-11,Buy,FATE,31189P102,FATE THERAPEUTICS INC,159503,0.063
ARKK,2021-08-11,Buy,VCYT,92337F107,VERACYTE INC,119591,0.0225
ARKK,2021-08-11,Sell,NTDOY,654445303,NINTENDO CO LTD,88300,0.023
ARKK,2021-08-11,Sell,MCRB,81750R102,SERES THERAPEUTICS INC,187418,0.0057
ARKK,2021-08-11,Sell,DOCU,256163106,DOCUSIGN INC,63863,0.0824
ARKK,2021-08-11,Sell,TWTR,90184L102,TWITTER INC,280031,0.0808
