date,fund,company,ticker,cusip,market value($),weight(%)
10/06/2021,PRNT,EXONE CO/THE,XONE,302104104,24461428.74,5.35
10/06/2021,PRNT,3D SYSTEMS CORP,DDD,88554D205,21838750.13,4.77
10/06/2021,PRNT,BICO GROUP AB,BICO,BKMFJ94,19780279.07,4.32
10/06/2021,PRNT,SLM SOLUTIONS GROUP AG,AM3D,BMHTHK2,19296191.94,4.22
10/06/2021,PRNT,CONFORMIS INC,CFMS,20717E101,19208172.72,4.20
10/06/2021,PRNT,STRAUMANN HOLDING AG-REG,STMN,7156832,19144400.22,4.18
10/06/2021,PRNT,ALTAIR ENGINEERING INC - A,ALTR,021369103,18908587.94,4.13
10/06/2021,PRNT,HP INC,HPQ,40434L105,18372812.80,4.02
10/06/2021,PRNT,MICROSOFT CORP,MSFT,594918104,18191302.48,3.98
10/06/2021,PRNT,TRIMBLE INC,TRMB,896239100,18039224.22,3.94
10/06/2021,PRNT,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,17918804.99,3.92
10/06/2021,PRNT,ANSYS INC,ANSS,03662Q105,17505282.16,3.83
10/06/2021,PRNT,AUTODESK INC,ADSK,052769106,16779859.98,3.67
10/06/2021,PRNT,RENISHAW PLC,RSW,0732358,16447996.95,3.59
10/06/2021,PRNT,PTC INC,PTC,69370C100,15189566.79,3.32
10/06/2021,PRNT,NANO DIMENSION LTD - ADR,NNDM,63008G203,15116459.09,3.30
10/06/2021,PRNT,MATERIALISE NV-ADR,MTLS,57667T100,15062181.52,3.29
10/06/2021,PRNT,PROTO LABS INC,PRLB,743713109,13958176.12,3.05
10/06/2021,PRNT,STRATASYS LTD,SSYS,M85548101,13913147.05,3.04
10/06/2021,PRNT,DESKTOP METAL INC-A,DM,25058X105,13558719.64,2.96
10/06/2021,PRNT,XOMETRY INC-A,XMTR,98423F109,12967767.54,2.83
10/06/2021,PRNT,ALIGN TECHNOLOGY INC,ALGN,016255101,6160861.42,1.35
10/06/2021,PRNT,HEXAGON AB-B SHS,HEXAB S,BNZFHC1,5985860.81,1.31
10/06/2021,PRNT,GENERAL ELECTRIC CO,GE,369604301,5837580.10,1.28
10/06/2021,PRNT,SIEMENS AG-REG,SIE,5727973,5720010.86,1.25
10/06/2021,PRNT,AMETEK INC,AME,031100100,5606454.05,1.23
10/06/2021,PRNT,LINCOLN ELECTRIC HOLDINGS,LECO,533900106,5633247.36,1.23
10/06/2021,PRNT,MOOG INC-CLASS A,MOG/A,615394202,5572221.04,1.22
10/06/2021,PRNT,KAISER ALUMINUM CORP,KALU,483007704,5514240.70,1.21
10/06/2021,PRNT,MICHELIN (CGDE),ML,4588364,5512577.38,1.20
10/06/2021,PRNT,ARCONIC CORP,ARNC,03966V107,5358915.72,1.17
10/06/2021,PRNT,EXCO TECHNOLOGIES LTD,XTC,2325392,5276416.47,1.15
10/06/2021,PRNT,OC OERLIKON CORP AG-REG,OERL,4612757,5279704.55,1.15
10/06/2021,PRNT,FARO TECHNOLOGIES INC,FARO,311642102,5113264.00,1.12
10/06/2021,PRNT,AEROJET ROCKETDYNE HOLDINGS,AJRD,007800105,4996157.91,1.09
10/06/2021,PRNT,UNITED PARCEL SERVICE-CL B,UPS,911312106,4798267.02,1.05
10/06/2021,PRNT,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,663354.20,0.14
10/06/2021,PRNT,HEXCEL CORP,HXL,428291108,571504.64,0.12
10/06/2021,PRNT,KONINKLIJKE DSM NV,DSM,B0HZL93,556991.36,0.12
10/06/2021,PRNT,ARKEMA,AKE,B0Z5YZ2,557107.10,0.12
10/06/2021,PRNT,TORAY INDUSTRIES INC,3402,6897143,523059.21,0.11
10/06/2021,PRNT,EVONIK INDUSTRIES AG,EVK,B5ZQ9D3,494346.19,0.11
10/06/2021,PRNT,5N PLUS INC,VNP,B2B3VZ3,511899.92,0.11
10/06/2021,PRNT,SGL CARBON SE,SGL,4818351,504541.56,0.11
10/06/2021,PRNT,EASTMAN CHEMICAL CO,EMN,277432100,489621.60,0.11
10/06/2021,PRNT,CARPENTER TECHNOLOGY,CRS,144285103,464707.24,0.10
10/06/2021,PRNT,DUPONT DE NEMOURS INC,DD,26614N102,473866.69,0.10
10/06/2021,PRNT,EASTMAN KODAK CO,KODK,277461406,479969.28,0.10
10/06/2021,PRNT,VOESTALPINE AG,VOE,4943402,457344.04,0.10
10/06/2021,PRNT,HENKEL AG & CO KGAA VOR-PREF,HEN3,5076705,476196.39,0.10
10/06/2021,PRNT,3M CO,MMM,88579Y101,465511.96,0.10
10/06/2021,PRNT,XEROX HOLDINGS CORP,XRX,98421M106,473955.57,0.10
10/06/2021,PRNT,SANDVIK AB,SAND,B1VQ252,459203.84,0.10
10/06/2021,PRNT,PYROGENESIS CANADA INC,PYR,B43JTF9,472513.36,0.10
10/06/2021,PRNT,ALLEGHENY TECHNOLOGIES INC,ATI,01741R102,431320.84,0.09
10/06/2021,PRNT,GREAT BRITISH POUND,,GBP,0.33,0.00
