date,fund,company,ticker,cusip,market value($),weight(%)
10/06/2021,ARKX,TRIMBLE INC,TRMB,896239100,49821913.76,9.12
10/06/2021,ARKX,THE 3D PRINTING ETF,PRNT,00214Q500,40894798.56,7.49
10/06/2021,ARKX,KRATOS DEFENSE & SECURITY,KTOS,50077B207,33722117.12,6.17
10/06/2021,ARKX,L3HARRIS TECHNOLOGIES INC,LHX,502431109,30808712.76,5.64
10/06/2021,ARKX,LOCKHEED MARTIN CORP,LMT,539830109,29745491.75,5.45
10/06/2021,ARKX,UNITY SOFTWARE INC,U,91332U101,26853493.55,4.92
10/06/2021,ARKX,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,26705645.40,4.89
10/06/2021,ARKX,KOMATSU LTD,6301,6496584,23758997.21,4.35
10/06/2021,ARKX,JD LOGISTICS INC,2618,BNMBPD9,21977715.25,4.02
10/06/2021,ARKX,UIPATH INC - CLASS A,PATH,90364P105,18545149.16,3.40
10/06/2021,ARKX,AEROVIRONMENT INC,AVAV,008073108,17950319.42,3.29
10/06/2021,ARKX,BLADE AIR MOBILITY INC,BLDE,092667104,16570383.22,3.03
10/06/2021,ARKX,NETFLIX INC,NFLX,64110L106,16050536.04,2.94
10/06/2021,ARKX,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,15415618.21,2.82
10/06/2021,ARKX,THALES SA,HO,4162791,15321519.07,2.81
10/06/2021,ARKX,AMAZON.COM INC,AMZN,023135106,15035628.00,2.75
10/06/2021,ARKX,DEERE & CO,DE,244199105,11055993.78,2.02
10/06/2021,ARKX,SPIRIT AEROSYSTEMS HOLD-CL A,SPR,848574109,10489061.13,1.92
10/06/2021,ARKX,JOBY AVIATION INC,JOBY,G65163100,10093430.40,1.85
10/06/2021,ARKX,ALPHABET INC-CL C,GOOG,02079K107,9219182.90,1.69
10/06/2021,ARKX,TERADYNE INC,TER,880770102,8792995.68,1.61
10/06/2021,ARKX,ELBIT SYSTEMS LTD,ESLT,M3760D101,8523188.37,1.56
10/06/2021,ARKX,ARCHER AVIATION INC-A,ACHR,03945R102,7197441.98,1.32
10/06/2021,ARKX,MARKFORGED HOLDING CORP,MKFG,57064N102,7211200.40,1.32
10/06/2021,ARKX,GARMIN LTD,GRMN U,B3Z5T14,6661751.68,1.22
10/06/2021,ARKX,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,6552577.57,1.20
10/06/2021,ARKX,HONEYWELL INTERNATIONAL INC,HON,438516106,6178005.08,1.13
10/06/2021,ARKX,VELO3D INC,VLD,92259N104,6138512.12,1.12
10/06/2021,ARKX,AIRBUS SE,AIR,4012250,5783695.91,1.06
10/06/2021,ARKX,HEICO CORP,HEI,422806109,5702088.10,1.04
10/06/2021,ARKX,ANSYS INC,ANSS,03662Q105,5622881.92,1.03
10/06/2021,ARKX,SYNOPSYS INC,SNPS,871607107,5087275.70,0.93
10/06/2021,ARKX,BOEING CO/THE,BA,097023105,4848145.26,0.89
10/06/2021,ARKX,TELEDYNE TECHNOLOGIES INC,TDY,879360105,4836793.38,0.89
10/06/2021,ARKX,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,1838422.19,0.34
10/06/2021,ARKX,NVIDIA CORP,NVDA,67066G104,1592928.39,0.29
