FUND,Date,Direction,Ticker,CUSIP,Name,Shares,% of ETF
ARKX,2021-08-23,Buy,ACIC,049284102,ATLAS CREST INVESTMENT CORP,52300,0.0898
ARKX,2021-08-23,Buy,LMT,539830109,LOCKHEED MARTIN CORP,4174,0.2575
ARKX,2021-08-23,Buy,PRNT,00214Q500,THE 3D PRINTING ETF,6084,0.0401
ARKX,2021-08-23,Sell,BABA,01609W102,ALIBABA GROUP HOLDING LTD,16621,0.456
ARKX,2021-08-23,Sell,GOOG,02079K107,ALPHABET INC,1036,0.506
ARKX,2021-08-23,Sell,GRMN,H2906T109,GARMIN LTD,5238,0.155
ARKX,2021-08-23,Sell,SNPS,871607107,SYNOPSYS INC,5580,0.3071
