date,fund,company,ticker,cusip,market value($),weight(%)
10/21/2021,IZRL,MONDAY.COM LTD,MNDY,M7S64H106,6102658.00,2.31
10/21/2021,IZRL,INMODE LTD,INMD,M5425M103,5707351.10,2.16
10/21/2021,IZRL,SAPIENS INTERNATIONAL CORP,SPNS,G7T16G103,4665884.30,1.77
10/21/2021,IZRL,CYBERARK SOFTWARE LTD/ISRAEL,CYBR,M2682V108,4606449.71,1.74
10/21/2021,IZRL,KORNIT DIGITAL LTD,KRNT,M6372Q113,4568389.43,1.73
10/21/2021,IZRL,SOLAREDGE TECHNOLOGIES INC,SEDG,83417M104,4426291.36,1.68
10/21/2021,IZRL,PLASSON INDUSTRIES LTD,PLSN,6094728,4384384.05,1.66
10/21/2021,IZRL,PLAYTIKA HOLDING CORP,PLTK,72815L107,4353200.88,1.65
10/21/2021,IZRL,PERION NETWORK LTD,PERI,M78673114,4236237.72,1.60
10/21/2021,IZRL,BEZEQ THE ISRAELI TELECOM CO,BEZQ,6098032,4151432.84,1.57
10/21/2021,IZRL,BET SHEMESH ENGINES HOLDINGS,BSEN,6103936,4151725.53,1.57
10/21/2021,IZRL,TOWER SEMICONDUCTOR LTD,TSEM,M87915274,4102036.90,1.55
10/21/2021,IZRL,TEVA PHARMACEUTICAL-SP ADR,TEVA,881624209,4011287.53,1.52
10/21/2021,IZRL,CAMTEK LTD,CAMT,M20791105,3989388.73,1.51
10/21/2021,IZRL,RADWARE LTD,RDWR,M81873107,3978126.24,1.51
10/21/2021,IZRL,MAGIC SOFTWARE ENTERPRISES,MGIC,6328074,3954962.40,1.50
10/21/2021,IZRL,ELBIT SYSTEMS LTD,ESLT,6308913,3941194.00,1.49
10/21/2021,IZRL,PRIORTECH LTD,PRTC,6677776,3921948.77,1.49
10/21/2021,IZRL,AUDIOCODES LTD,AUDC,M15342104,3918564.00,1.48
10/21/2021,IZRL,UROGEN PHARMA LTD,URGN UQ,M96088105,3917118.96,1.48
10/21/2021,IZRL,ARAD LTD,ARD,B0G7VP6,3816738.68,1.45
10/21/2021,IZRL,ENLIVEX THERAPEUTICS LTD,ENLV,M4130Y106,3808157.08,1.44
10/21/2021,IZRL,NICE LTD - SPON ADR,NICE,653656108,3767244.84,1.43
10/21/2021,IZRL,ONE SOFTWARE TECHNOLOGIES LT,ONE,6987709,3771072.79,1.43
10/21/2021,IZRL,FATTAL HOLDINGS 1998 LTD,FTAL,BG1YKN5,3773120.01,1.43
10/21/2021,IZRL,NAYAX LTD,NYAX,BMXT7N9,3766195.34,1.43
10/21/2021,IZRL,NOVA LTD,NVMI,M7516K103,3781370.28,1.43
10/21/2021,IZRL,ITURAN LOCATION AND CONTROL,ITRN,M6158M104,3754997.00,1.42
10/21/2021,IZRL,STRATASYS LTD,SSYS,M85548101,3727162.35,1.41
10/21/2021,IZRL,HILAN LTD,HLAN,6267230,3694061.63,1.40
