FUND,Date,Direction,Ticker,CUSIP,Name,Shares,% of ETF
ARKK,2021-05-24,Buy,CRSP,H17182108,CRISPR THERAPEUTICS AG,34227,0.0195
ARKK,2021-05-24,Buy,TWTR,90184L102,TWITTER INC,727315,0.1994
ARKK,2021-05-24,Sell,ICE,45866F104,INTERCONTINENTAL EXCHANGE INC,187281,0.1034
ARKK,2021-05-24,Sell,NTDOY,654445303,NINTENDO CO LTD,86828,0.0318
ARKK,2021-05-24,Sell,NVS,66987V109,NOVARTIS AG,44973,0.0193
ARKK,2021-05-24,Sell,HUYA,44852D108,HUYA INC,136943,0.0098
ARKK,2021-05-24,Sell,PSTG,74624M102,PURE STORAGE INC,995901,0.0932
ARKK,2021-05-24,Sell,SNPS,871607107,SYNOPSYS INC,306,0.0004
ARKK,2021-05-24,Sell,SYRS,87184Q107,SYROS PHARMACEUTICALS INC,12700,0.0003
ARKK,2021-05-24,Sell,ONVO,68620A203,ORGANOVO HOLDINGS INC,3062,0.0001
