date,fund,company,ticker,cusip,market value($),weight(%)
10/07/2021,ARKX,TRIMBLE INC,TRMB,896239100,49549530.56,9.30
10/07/2021,ARKX,THE 3D PRINTING ETF,PRNT,00214Q500,40746103.40,7.64
10/07/2021,ARKX,KRATOS DEFENSE & SECURITY,KTOS,50077B207,33418040.32,6.27
10/07/2021,ARKX,L3HARRIS TECHNOLOGIES INC,LHX,502431109,31437829.64,5.90
10/07/2021,ARKX,LOCKHEED MARTIN CORP,LMT,539830109,29937094.63,5.62
10/07/2021,ARKX,UNITY SOFTWARE INC,U,91332U101,27342120.18,5.13
10/07/2021,ARKX,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,25805146.16,4.84
10/07/2021,ARKX,KOMATSU LTD,6301,6496584,24045182.64,4.51
10/07/2021,ARKX,JD LOGISTICS INC,2618,BNMBPD9,21661555.32,4.06
10/07/2021,ARKX,UIPATH INC - CLASS A,PATH,90364P105,18545149.16,3.48
10/07/2021,ARKX,AEROVIRONMENT INC,AVAV,008073108,17883199.74,3.36
10/07/2021,ARKX,BLADE AIR MOBILITY INC,BLDE,092667104,16816721.92,3.16
10/07/2021,ARKX,NETFLIX INC,NFLX,64110L106,16159004.40,3.03
10/07/2021,ARKX,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,15338346.72,2.88
10/07/2021,ARKX,AMAZON.COM INC,AMZN,023135106,15227062.68,2.86
10/07/2021,ARKX,THALES SA,HO,4162791,13583590.54,2.55
10/07/2021,ARKX,DEERE & CO,DE,244199105,11059588.80,2.07
10/07/2021,ARKX,SPIRIT AEROSYSTEMS HOLD-CL A,SPR,848574109,10628107.91,1.99
10/07/2021,ARKX,JOBY AVIATION INC,JOBY,G65163100,10082459.28,1.89
10/07/2021,ARKX,ALPHABET INC-CL C,GOOG,02079K107,9298865.80,1.74
10/07/2021,ARKX,TERADYNE INC,TER,880770102,8754444.00,1.64
10/07/2021,ARKX,ELBIT SYSTEMS LTD,ESLT,M3760D101,8511426.57,1.60
10/07/2021,ARKX,ARCHER AVIATION INC-A,ACHR,03945R102,7289480.88,1.37
10/07/2021,ARKX,MARKFORGED HOLDING CORP,MKFG,57064N102,7282130.24,1.37
10/07/2021,ARKX,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,6657034.86,1.25
10/07/2021,ARKX,GARMIN LTD,GRMN U,B3Z5T14,6619819.24,1.24
10/07/2021,ARKX,HONEYWELL INTERNATIONAL INC,HON,438516106,6210653.54,1.17
10/07/2021,ARKX,VELO3D INC,VLD,92259N104,5764592.60,1.08
10/07/2021,ARKX,AIRBUS SE,AIR,4012250,5681291.48,1.07
10/07/2021,ARKX,HEICO CORP,HEI,422806109,5693211.61,1.07
10/07/2021,ARKX,ANSYS INC,ANSS,03662Q105,5676415.92,1.06
10/07/2021,ARKX,SYNOPSYS INC,SNPS,871607107,5108432.94,0.96
10/07/2021,ARKX,BOEING CO/THE,BA,097023105,4860458.97,0.91
10/07/2021,ARKX,TELEDYNE TECHNOLOGIES INC,TDY,879360105,4833749.67,0.91
10/07/2021,ARKX,NVIDIA CORP,NVDA,67066G104,1612323.00,0.30
10/07/2021,ARKX,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,1042569.29,0.20
