date,fund,company,ticker,cusip,market value($),weight(%)
10/07/2021,ARKW,TESLA INC,TSLA,88160R101,492782610.75,9.79
10/07/2021,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,389637109,342056431.02,6.79
10/07/2021,ARKW,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,282777419.34,5.62
10/07/2021,ARKW,TWITTER INC,TWTR,90184L102,281802226.50,5.60
10/07/2021,ARKW,TELADOC HEALTH INC,TDOC,87918A105,244722846.18,4.86
10/07/2021,ARKW,ROKU INC,ROKU,77543R102,233946478.98,4.65
10/07/2021,ARKW,UNITY SOFTWARE INC,U,91332U101,219548576.94,4.36
10/07/2021,ARKW,SQUARE INC - A,SQ,852234103,206888058.72,4.11
10/07/2021,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,197152673.76,3.92
10/07/2021,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,191218586.94,3.80
10/07/2021,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,179900247.90,3.57
10/07/2021,ARKW,DRAFTKINGS INC - CL A,DKNG,26142R104,176693506.74,3.51
10/07/2021,ARKW,TWILIO INC - A,TWLO,90138F102,172695163.68,3.43
10/07/2021,ARKW,PELOTON INTERACTIVE INC-A,PTON,70614W100,142895983.92,2.84
10/07/2021,ARKW,UIPATH INC - CLASS A,PATH,90364P105,126229853.84,2.51
10/07/2021,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,124170134.22,2.47
10/07/2021,ARKW,ZILLOW GROUP INC - C,Z,98954M200,118045208.40,2.34
10/07/2021,ARKW,ROBLOX CORP -CLASS A,RBLX,771049103,94599403.80,1.88
10/07/2021,ARKW,SPLUNK INC,SPLK,848637104,81764810.04,1.62
10/07/2021,ARKW,ETSY INC,ETSY,29786A106,74912841.84,1.49
10/07/2021,ARKW,ROBINHOOD MARKETS INC - A,HOOD,770700102,72033049.56,1.43
10/07/2021,ARKW,WALT DISNEY CO/THE,DIS,254687106,68443517.28,1.36
10/07/2021,ARKW,PAGERDUTY INC,PD,69553P100,67173269.27,1.33
10/07/2021,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,61660755.84,1.22
10/07/2021,ARKW,LIVEPERSON INC,LPSN,538146101,56756656.32,1.13
10/07/2021,ARKW,SEA LTD-ADR,SE,81141R100,57034599.78,1.13
10/07/2021,ARKW,DOCUSIGN INC,DOCU,256163106,55200635.20,1.10
10/07/2021,ARKW,OKTA INC,OKTA,679295105,51770805.84,1.03
10/07/2021,ARKW,VUZIX CORP,VUZI,92921W300,51391285.08,1.02
10/07/2021,ARKW,SKILLZ INC,SKLZ,83067L109,51027166.08,1.01
10/07/2021,ARKW,GENIUS SPORTS LTD,GENI,G3934V109,50626346.76,1.01
10/07/2021,ARKW,FARFETCH LTD-CLASS A,FTCH,30744W107,49192929.56,0.98
10/07/2021,ARKW,VERACYTE INC,VCYT,92337F107,49565718.30,0.98
10/07/2021,ARKW,KHOSLA VENTURES ACQUISITIO-A,KVSB,482505104,47168924.00,0.94
10/07/2021,ARKW,ADYEN NV-UNSPON ADR,ADYEY,00783V104,44355990.96,0.88
10/07/2021,ARKW,MERCADOLIBRE INC,MELI,58733R102,43438937.07,0.86
10/07/2021,ARKW,2U INC,TWOU,90214J101,41888693.70,0.83
10/07/2021,ARKW,NANO DIMENSION LTD - ADR,NNDM,63008G203,36881178.96,0.73
10/07/2021,ARKW,SNAP INC - A,SNAP,83304A106,34872771.80,0.69
10/07/2021,ARKW,CONCORD ACQUISITION CORP -A,CND,206071102,27971851.15,0.56
10/07/2021,ARKW,PAYPAL HOLDINGS INC,PYPL,70450Y103,24685120.98,0.49
10/07/2021,ARKW,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,7274893.25,0.14
10/07/2021,ARKW,LENDINGCLUB CORP,LC,52603A208,122107.48,0.00
10/07/2021,ARKW,SNOWFLAKE INC-CLASS A,SNOW,833445109,30342.76,0.00
