date,fund,company,ticker,cusip,shares,market value($),weight(%)
4/9/2021,ARKX,TRIMBLE INC,TRMB,896239100,696598.00,56006479.20,8.61
4/9/2021,ARKX,THE 3D PRINTING ETF,PRNT,00214Q500,985775.00,38662095.50,5.95
4/9/2021,ARKX,KRATOS DEFENSE & SECURITY,KTOS,50077B207,1327380.00,37604675.40,5.78
4/9/2021,ARKX,L3HARRIS TECHNOLOGIES INC,LHX,502431109,153709.00,31893080.41,4.90
4/9/2021,ARKX,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,721355.00,30325764.20,4.66
4/9/2021,ARKX,JD.COM INC-ADR,JD,47215P106,367794.00,30210599.16,4.65
4/9/2021,ARKX,LOCKHEED MARTIN CORP,LMT,539830109,75095.00,28988171.90,4.46
4/9/2021,ARKX,KOMATSU LTD,6301,6496584,915188.00,28651693.30,4.41
4/9/2021,ARKX,THALES SA,HO,4162791,247106.00,25617913.36,3.94
4/9/2021,ARKX,NVIDIA CORP,NVDA,67066G104,39698.00,22734250.64,3.50
4/9/2021,ARKX,BOEING CO/THE,BA,097023105,88450.00,22550327.50,3.47
4/9/2021,ARKX,SPIRIT AEROSYSTEMS HOLD-CL A,SPR,848574109,414155.00,20301878.10,3.12
4/9/2021,ARKX,AMAZON.COM INC,AMZN,023135106,6092.00,20099335.60,3.09
4/9/2021,ARKX,ALPHABET INC-CL C,GOOG,02079K107,8526.00,19315141.44,2.97
4/9/2021,ARKX,TERADYNE INC,TER,880770102,129220.00,17305142.40,2.66
4/9/2021,ARKX,DASSAULT SYSTEMES SE,DSY,5330047,73461.00,16597820.59,2.55
4/9/2021,ARKX,DEERE & CO,DE,244199105,43946.00,16438880.22,2.53
4/9/2021,ARKX,TELEDYNE TECHNOLOGIES INC,TDY,879360105,39089.00,16382199.90,2.52
4/9/2021,ARKX,GARMIN LTD,GRMN U,B3Z5T14,96381.00,13072155.03,2.01
4/9/2021,ARKX,RAVEN INDUSTRIES INC,RAVN,754212108,309241.00,11930517.78,1.83
4/9/2021,ARKX,VIRGIN GALACTIC HOLDINGS INC,SPCE,92766K106,405051.00,11827489.20,1.82
4/9/2021,ARKX,AIRBUS SE,AIR,4012250,87425.00,10498749.08,1.61
4/9/2021,ARKX,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,43316.00,9886443.84,1.52
4/9/2021,ARKX,ELBIT SYSTEMS LTD,ESLT,M3760D101,65249.00,9487204.60,1.46
4/9/2021,ARKX,NETFLIX INC,NFLX,64110L106,15326.00,8499493.08,1.31
4/9/2021,ARKX,HEICO CORP,HEI,422806109,56720.00,7470024.00,1.15
4/9/2021,ARKX,AEROVIRONMENT INC,AVAV,008073108,61847.00,7113023.47,1.09
4/9/2021,ARKX,HONEYWELL INTERNATIONAL INC,HON,438516106,31778.00,6986711.08,1.07
4/9/2021,ARKX,ANSYS INC,ANSS,03662Q105,18277.00,6620660.48,1.02
4/9/2021,ARKX,XILINX INC,XLNX,983919101,50018.00,6640889.86,1.02
4/9/2021,ARKX,SYNOPSYS INC,SNPS,871607107,25077.00,6545347.77,1.01
4/9/2021,ARKX,WORKHORSE GROUP INC,WKHS,98138J206,484827.00,6501530.07,1.00
4/9/2021,ARKX,ATLAS CREST INVESTMENT COR-A,ACIC,049284102,595488.00,6193075.20,0.95
4/9/2021,ARKX,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,76922.00,6186836.46,0.95
4/9/2021,ARKX,REINVENT TECHNOLOGY-CLASS A,RTP,G7483N129,597485.00,6148120.65,0.95
4/9/2021,ARKX,AUTODESK INC,ADSK,052769106,18375.00,5391776.25,0.83
4/9/2021,ARKX,JAWS SPITFIRE ACQUISITION-A,SPFR,G50740102,484345.00,5177648.05,0.80
4/9/2021,ARKX,MEITUAN-CLASS B,3690,BGJW376,118476.00,4887681.59,0.75
4/9/2021,ARKX,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,22273.00,2749156.39,0.42
4/9/2021,ARKX,MORGAN STANLEY GOVT INSTL 8035,,X9USDMORS,825450.39,825450.39,0.13
