date,fund,company,ticker,cusip,market value($),weight(%)
01/31/2022,ARKK,TESLA INC,TSLA,88160R101,920015457.65,7.92
01/31/2022,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,764749797.99,6.58
01/31/2022,ARKK,TELADOC HEALTH INC,TDOC,87918A105,757819955.20,6.52
01/31/2022,ARKK,ROKU INC,ROKU,77543R102,735212811.42,6.33
01/31/2022,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,600021332.82,5.16
01/31/2022,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,550465321.78,4.74
01/31/2022,ARKK,UNITY SOFTWARE INC,U,91332U101,495760990.20,4.27
01/31/2022,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,480094651.96,4.13
01/31/2022,ARKK,TWILIO INC - A,TWLO,90138F102,478943329.34,4.12
01/31/2022,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,473816783.16,4.08
01/31/2022,ARKK,UIPATH INC - CLASS A,PATH,90364P105,461658471.58,3.97
01/31/2022,ARKK,BLOCK INC,SQ,852234103,434588356.76,3.74
01/31/2022,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,379723017.12,3.27
01/31/2022,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,353447406.00,3.04
01/31/2022,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,349522622.29,3.01
01/31/2022,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,304030330.31,2.62
01/31/2022,ARKK,DRAFTKINGS INC - CL A,DKNG,26142R104,281844401.28,2.42
01/31/2022,ARKK,TWITTER INC,TWTR,90184L102,255853623.61,2.20
01/31/2022,ARKK,PAGERDUTY INC,PD,69553P100,229359321.70,1.97
01/31/2022,ARKK,FATE THERAPEUTICS INC,FATE,31189P102,212892680.88,1.83
01/31/2022,ARKK,ROBINHOOD MARKETS INC - A,HOOD,770700102,203300735.11,1.75
01/31/2022,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,178535737.92,1.54
01/31/2022,ARKK,INVITAE CORP,NVTA,46185L103,173964768.46,1.50
01/31/2022,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,156991376.00,1.35
01/31/2022,ARKK,GINKGO BIOWORKS HOLDINGS INC,DNA,37611X100,154135589.09,1.33
01/31/2022,ARKK,TRIMBLE INC,TRMB,896239100,141914590.74,1.22
01/31/2022,ARKK,SIGNIFY HEALTH INC -CLASS A,SGFY,82671G100,135330292.35,1.16
01/31/2022,ARKK,VERACYTE INC,VCYT,92337F107,124984409.16,1.08
01/31/2022,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,117288694.96,1.01
01/31/2022,ARKK,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,111836337.09,0.96
01/31/2022,ARKK,STRATASYS LTD,SSYS,M85548101,98870671.62,0.85
01/31/2022,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,86030470.50,0.74
01/31/2022,ARKK,2U INC,TWOU,90214J101,81653156.94,0.70
01/31/2022,ARKK,ROBLOX CORP -CLASS A,RBLX,771049103,73910824.76,0.64
01/31/2022,ARKK,MATERIALISE NV-ADR,MTLS,57667T100,69867266.65,0.60
01/31/2022,ARKK,CERUS CORP,CERS,157085101,48747389.90,0.42
01/31/2022,ARKK,SKILLZ INC,SKLZ,83067L109,45881657.28,0.39
01/31/2022,ARKK,BERKELEY LIGHTS INC,BLI,084310101,39784499.87,0.34
01/31/2022,ARKK,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,35785506.81,0.31
01/31/2022,ARKK,COMPUGEN LTD,CGEN,M25722105,18661782.72,0.16
01/31/2022,ARKK,3D SYSTEMS CORP,DDD,88554D205,3751121.52,0.03
01/31/2022,ARKK,EDITAS MEDICINE INC,EDIT,28106W103,2555464.59,0.02
01/31/2022,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,2256.00,0.00
