date,fund,company,ticker,cusip,market value($),weight(%)
10/08/2021,ARKQ,TESLA INC,TSLA,88160R101,273335949.81,10.87
10/08/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,177048307.80,7.04
10/08/2021,ARKQ,TRIMBLE INC,TRMB,896239100,176229483.20,7.01
10/08/2021,ARKQ,UIPATH INC - CLASS A,PATH,90364P105,171053647.68,6.80
10/08/2021,ARKQ,UNITY SOFTWARE INC,U,91332U101,159101208.20,6.33
10/08/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,111739030.33,4.44
10/08/2021,ARKQ,JD.COM INC-ADR,JD,47215P106,95510279.90,3.80
10/08/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,539830109,93442266.06,3.72
10/08/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,92955411.10,3.70
10/08/2021,ARKQ,3D SYSTEMS CORP,DDD,88554D205,84548168.40,3.36
10/08/2021,ARKQ,DEERE & CO,DE,244199105,79553952.09,3.16
10/08/2021,ARKQ,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,68811596.70,2.74
10/08/2021,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,64793633.96,2.58
10/08/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,62118776.13,2.47
10/08/2021,ARKQ,AEROVIRONMENT INC,AVAV,008073108,61469510.76,2.45
10/08/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,57403844.30,2.28
10/08/2021,ARKQ,MARKFORGED HOLDING CORP,MKFG,57064N102,52997030.02,2.11
10/08/2021,ARKQ,TERADYNE INC,TER,880770102,53150549.98,2.11
10/08/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,63008G203,50115849.84,1.99
10/08/2021,ARKQ,BLADE AIR MOBILITY INC,BLDE,092667104,47190102.03,1.88
10/08/2021,ARKQ,CATERPILLAR INC,CAT,149123101,42313320.00,1.68
10/08/2021,ARKQ,ARCHER AVIATION INC-A,ACHR,03945R102,42093333.68,1.67
10/08/2021,ARKQ,BAIDU INC - SPON ADR,BIDU,056752108,36487108.50,1.45
10/08/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,33950094.36,1.35
10/08/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,879360105,30987119.44,1.23
10/08/2021,ARKQ,2U INC,TWOU,90214J101,27796486.69,1.11
10/08/2021,ARKQ,MATERIALISE NV-ADR,MTLS,57667T100,27536533.20,1.10
10/08/2021,ARKQ,PROTO LABS INC,PRLB,743713109,26342361.78,1.05
10/08/2021,ARKQ,SYNOPSYS INC,SNPS,871607107,26288485.59,1.05
10/08/2021,ARKQ,STRATASYS LTD,SSYS,M85548101,25981455.63,1.03
10/08/2021,ARKQ,VELO3D INC,VLD,92259N104,25675134.00,1.02
10/08/2021,ARKQ,ANSYS INC,ANSS,03662Q105,25400385.11,1.01
10/08/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,25155240.66,1.00
10/08/2021,ARKQ,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,25074399.42,1.00
10/08/2021,ARKQ,VUZIX CORP,VUZI,92921W300,23992449.15,0.95
10/08/2021,ARKQ,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,18257456.71,0.73
10/08/2021,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,16716280.20,0.66
10/08/2021,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,68620A203,897532.00,0.04
10/08/2021,ARKQ,NXP SEMICONDUCTORS NV,NXPI,N6596X109,455741.35,0.02
