FUND,Date,Direction,Ticker,CUSIP,Name,Shares,% of ETF
ARKG,2021-08-17,Buy,BLI,084310101,BERKELEY LIGHTS INC,86965,0.042
ARKG,2021-08-17,Buy,VCYT,92337F107,VERACYTE INC,40152,0.0186
ARKG,2021-08-17,Buy,SMFR,81663L101,SEMA4 HOLDINGS CORP,1312033,0.1513
ARKG,2021-08-17,Buy,RPTX,760273102,REPARE THERAPEUTICS INC,8967,0.0037
ARKG,2021-08-17,Buy,QSI,74765K105,QUANTUM-SI INC,163972,0.0163
ARKG,2021-08-17,Buy,NTLA,45826J105,INTELLIA THERAPEUTICS INC,42501,0.0774
ARKG,2021-08-17,Buy,MASS,65443P102,908 DEVICES INC,1800,0.0006
ARKG,2021-08-17,Buy,EDIT,28106W103,EDITAS MEDICINE INC,29000,0.0212
ARKG,2021-08-17,Buy,DYNS,268010105,DYNAMICS SPECIAL PURPOSE CORP,21400,0.0025
ARKG,2021-08-17,Buy,CRSP,H17182108,CRISPR THERAPEUTICS AG,12500,0.0184
ARKG,2021-08-17,Buy,ZY,98985X100,ZYMERGEN INC,136853,0.0164
ARKG,2021-08-17,Sell,NVS,66987V109,NOVARTIS AG,30729,0.0357
ARKG,2021-08-17,Sell,REGN,75886F107,REGENERON PHARMACEUTICALS INC,25962,0.2056
ARKG,2021-08-17,Sell,RHHBY,771195104,ROCHE HOLDING AG,100262,0.0619
ARKG,2021-08-17,Sell,SRPT,803607100,SAREPTA THERAPEUTICS INC,33751,0.0318
