date,fund,company,ticker,cusip,shares,market value($),weight(%)
4/16/2021,ARKX,TRIMBLE INC,TRMB,896239100,756094.00,62037512.70,8.85
4/16/2021,ARKX,THE 3D PRINTING ETF,PRNT,00214Q500,1069978.00,41301150.80,5.89
4/16/2021,ARKX,KRATOS DEFENSE & SECURITY,KTOS,50077B207,1440772.00,40557731.80,5.78
4/16/2021,ARKX,L3HARRIS TECHNOLOGIES INC,LHX,502431109,166841.00,35163409.16,5.02
4/16/2021,ARKX,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,782983.00,32517283.99,4.64
4/16/2021,ARKX,KOMATSU LTD,6301,6496584,993188.00,30902634.12,4.41
4/16/2021,ARKX,JD.COM INC-ADR,JD,47215P106,399206.00,30934472.94,4.41
4/16/2021,ARKX,LOCKHEED MARTIN CORP,LMT,539830109,77285.00,30189839.55,4.31
4/16/2021,ARKX,NVIDIA CORP,NVDA,67066G104,43078.00,27806418.22,3.97
4/16/2021,ARKX,THALES SA,HO,4162791,268222.00,27715652.43,3.95
4/16/2021,ARKX,BOEING CO/THE,BA,097023105,96018.00,24111079.98,3.44
4/16/2021,ARKX,AMAZON.COM INC,AMZN,023135106,6612.00,22342543.08,3.19
4/16/2021,ARKX,ALPHABET INC-CL C,GOOG,02079K107,9254.00,21253291.64,3.03
4/16/2021,ARKX,SPIRIT AEROSYSTEMS HOLD-CL A,SPR,848574109,449550.00,20998480.50,2.99
4/16/2021,ARKX,TERADYNE INC,TER,880770102,140272.00,18402283.68,2.62
4/16/2021,ARKX,DASSAULT SYSTEMES SE,DSY,5330047,79732.00,18258034.20,2.60
4/16/2021,ARKX,TELEDYNE TECHNOLOGIES INC,TDY,879360105,42417.00,18103999.77,2.58
4/16/2021,ARKX,DEERE & CO,DE,244199105,36823.00,14071541.22,2.01
4/16/2021,ARKX,VIRGIN GALACTIC HOLDINGS INC,SPCE,92766K106,585675.00,13505665.50,1.93
4/16/2021,ARKX,RAVEN INDUSTRIES INC,RAVN,754212108,335661.00,13319028.48,1.90
4/16/2021,ARKX,GARMIN LTD,GRMN U,B3Z5T14,91317.00,12651970.35,1.80
4/16/2021,ARKX,AIRBUS SE,AIR,4012250,94889.00,11684169.59,1.67
4/16/2021,ARKX,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,47008.00,11239142.72,1.60
4/16/2021,ARKX,ELBIT SYSTEMS LTD,ESLT,M3760D101,70813.00,10121302.09,1.44
4/16/2021,ARKX,NETFLIX INC,NFLX,64110L106,16626.00,9131331.72,1.30
4/16/2021,ARKX,REINVENT TECHNOLOGY-CLASS A,RTP,G7483N129,850310.00,8588131.00,1.22
4/16/2021,ARKX,HEICO CORP,HEI,422806109,61556.00,8329142.36,1.19
4/16/2021,ARKX,HONEYWELL INTERNATIONAL INC,HON,438516106,34482.00,7925342.88,1.13
4/16/2021,ARKX,WORKHORSE GROUP INC,WKHS,98138J206,662724.00,7720734.60,1.10
4/16/2021,ARKX,ANSYS INC,ANSS,03662Q105,19837.00,7431336.94,1.06
4/16/2021,ARKX,AEROVIRONMENT INC,AVAV,008073108,67127.00,7324226.97,1.04
4/16/2021,ARKX,SYNOPSYS INC,SNPS,871607107,27209.00,7132295.17,1.02
4/16/2021,ARKX,XILINX INC,XLNX,983919101,54282.00,7062088.20,1.01
4/16/2021,ARKX,MEITUAN-CLASS B,3690,BGJW376,191454.00,7019548.67,1.00
4/16/2021,ARKX,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,83502.00,6678489.96,0.95
4/16/2021,ARKX,JAWS SPITFIRE ACQUISITION-A,SPFR,G50740102,635876.00,6479576.44,0.92
4/16/2021,ARKX,ATLAS CREST INVESTMENT COR-A,ACIC,049284102,646376.00,6431441.20,0.92
4/16/2021,ARKX,AUTODESK INC,ADSK,052769106,19935.00,5957774.10,0.85
4/16/2021,ARKX,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,581836.40,581836.40,0.08
