FUND,Date,Direction,Ticker,CUSIP,Name,Shares,% of ETF
ARKQ,2021-05-27,Buy,ACIC,049284102,ATLAS CREST INVESTMENT CORP,42298,0.0144
ARKQ,2021-05-27,Buy,AONE,G7000X105,ONE,15000,0.0051
ARKQ,2021-05-27,Buy,IRDM,46269C102,IRIDIUM COMMUNICATIONS INC,14743,0.0191
ARKQ,2021-05-27,Buy,SPFR,G50740102,JAWS SPITFIRE ACQUISITION CORP,21518,0.0073
ARKQ,2021-05-27,Sell,AVAV,008073108,AEROVIRONMENT INC,5900,0.022
ARKQ,2021-05-27,Sell,GLEO,G3770A102,GALILEO ACQUISITION CORP,11957,0.0041
