FUND,Date,Direction,Ticker,CUSIP,Name,Shares,% of ETF
ARKK,2021-07-28,Buy,TDOC,87918A105,TELADOC HEALTH INC,311612,0.2043
ARKK,2021-07-28,Buy,SPOT,L8681T102,SPOTIFY TECHNOLOGY SA,201549,0.1966
ARKK,2021-07-28,Sell,BEKE,482497104,KE HOLDINGS INC,41500,0.0052
ARKK,2021-07-28,Sell,TWST,90184D100,TWIST BIOSCIENCE CORP,89660,0.0464
ARKK,2021-07-28,Sell,SKLZ,83067L109,SKILLZ INC,921897,0.0592
ARKK,2021-07-28,Sell,ROKU,77543R102,ROKU INC,47200,0.0987
ARKK,2021-07-28,Sell,PSTG,74624M102,PURE STORAGE INC,85,0
ARKK,2021-07-28,Sell,NTDOY,654445303,NINTENDO CO LTD,25100,0.0076
ARKK,2021-07-28,Sell,IOVA,462260100,IOVANCE BIOTHERAPEUTICS INC,413807,0.0427
ARKK,2021-07-28,Sell,DOCU,256163106,DOCUSIGN INC,65768,0.0893
ARKK,2021-07-28,Sell,TXG,88025U109,10X GENOMICS INC,89643,0.0752
