date,fund,company,ticker,cusip,shares,market value($),weight(%)
7/26/2021,ARKX,TRIMBLE INC,TRMB,896239100,721323.00,60194404.35,9.81
7/26/2021,ARKX,THE 3D PRINTING ETF,PRNT,00214Q500,1095858.00,40700166.12,6.63
7/26/2021,ARKX,KRATOS DEFENSE & SECURITY,KTOS,50077B207,1417778.00,38053161.52,6.20
7/26/2021,ARKX,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,910271.00,37220981.19,6.07
7/26/2021,ARKX,JD LOGISTICS INC,2618,BNMBPD9,8022008.00,35311496.70,5.75
7/26/2021,ARKX,L3HARRIS TECHNOLOGIES INC,LHX,502431109,150416.00,34182036.00,5.57
7/26/2021,ARKX,LOCKHEED MARTIN CORP,LMT,539830109,69691.00,26536242.07,4.32
7/26/2021,ARKX,THALES SA,HO,4162791,241827.00,25473153.80,4.15
7/26/2021,ARKX,KOMATSU LTD,6301,6496584,895688.00,21789633.00,3.55
7/26/2021,ARKX,ALPHABET INC-CL C,GOOG,02079K107,7077.00,19506476.64,3.18
7/26/2021,ARKX,AMAZON.COM INC,AMZN,023135106,5123.00,18732966.72,3.05
7/26/2021,ARKX,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,324987.00,17007424.74,2.77
7/26/2021,ARKX,BOEING CO/THE,BA,097023105,74056.00,16404885.12,2.67
7/26/2021,ARKX,NETFLIX INC,NFLX,64110L106,30372.00,15654032.52,2.55
7/26/2021,ARKX,UIPATH INC - CLASS A,PATH,90364P105,233134.00,14848304.46,2.42
7/26/2021,ARKX,SPIRIT AEROSYSTEMS HOLD-CL A,SPR,848574109,346164.00,14826204.12,2.42
7/26/2021,ARKX,UNITY SOFTWARE INC,U,91332U101,140536.00,14826548.00,2.42
7/26/2021,ARKX,MEITUAN-CLASS B,3690,BGJW376,386272.00,13582535.61,2.21
7/26/2021,ARKX,NVIDIA CORP,NVDA,67066G104,61252.00,11979666.16,1.95
7/26/2021,ARKX,REINVENT TECHNOLOGY-CLASS A,RTP,G7483N129,1190925.00,11873522.25,1.94
7/26/2021,ARKX,TERADYNE INC,TER,880770102,87180.00,11228784.00,1.83
7/26/2021,ARKX,AEROVIRONMENT INC,AVAV,008073108,111022.00,10702520.80,1.74
7/26/2021,ARKX,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,49646.00,10253388.38,1.67
7/26/2021,ARKX,DEERE & CO,DE,244199105,27096.00,9610951.20,1.57
7/26/2021,ARKX,AIRBUS SE,AIR,4012250,69618.00,9137941.30,1.49
7/26/2021,ARKX,ELBIT SYSTEMS LTD,ESLT,M3760D101,63838.00,8047418.28,1.31
7/26/2021,ARKX,BLADE AIR MOBILITY INC,BLDE,092667104,973420.00,7874967.80,1.28
7/26/2021,ARKX,HONEYWELL INTERNATIONAL INC,HON,438516106,31092.00,7130017.44,1.16
7/26/2021,ARKX,SYNOPSYS INC,SNPS,871607107,24534.00,6993907.38,1.14
7/26/2021,ARKX,JAWS SPITFIRE ACQUISITION-A,SPFR,G50740102,693861.00,6931671.39,1.13
7/26/2021,ARKX,GARMIN LTD,GRMN U,B3Z5T14,44236.00,6818094.68,1.11
7/26/2021,ARKX,ANSYS INC,ANSS,03662Q105,17882.00,6534082.80,1.06
7/26/2021,ARKX,HEICO CORP,HEI,422806109,44790.00,6090992.10,0.99
7/26/2021,ARKX,TELEDYNE TECHNOLOGIES INC,TDY,879360105,12260.00,5463791.60,0.89
7/26/2021,ARKX,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,75287.00,5035947.43,0.82
7/26/2021,ARKX,ATLAS CREST INVESTMENT COR-A,ACIC,049284102,396460.00,3917024.80,0.64
7/26/2021,ARKX,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,2954563.79,2954563.79,0.48
7/26/2021,ARKX,RAVEN INDUSTRIES INC,RAVN,754212108,2162.00,126866.16,0.02
7/26/2021,ARKX,JD.COM INC-ADR,JD,47215P106,803.00,58048.87,0.01
