date,fund,company,ticker,cusip,shares,market value($),weight(%)
8/2/2021,ARKX,TRIMBLE INC,TRMB,896239100,721323.00,61673116.50,10.07
8/2/2021,ARKX,THE 3D PRINTING ETF,PRNT,00214Q500,1095858.00,41642604.00,6.80
8/2/2021,ARKX,KRATOS DEFENSE & SECURITY,KTOS,50077B207,1417778.00,38563561.60,6.30
8/2/2021,ARKX,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,910271.00,38440744.33,6.28
8/2/2021,ARKX,L3HARRIS TECHNOLOGIES INC,LHX,502431109,150416.00,34105323.84,5.57
8/2/2021,ARKX,LOCKHEED MARTIN CORP,LMT,539830109,73735.00,27405087.45,4.48
8/2/2021,ARKX,THALES SA,HO,4162791,241827.00,25387833.19,4.15
8/2/2021,ARKX,UNITY SOFTWARE INC,U,91332U101,227665.00,24387474.80,3.98
8/2/2021,ARKX,KOMATSU LTD,6301,6496584,895688.00,23097409.89,3.77
8/2/2021,ARKX,ALPHABET INC-CL C,GOOG,02079K107,7077.00,19139180.34,3.13
8/2/2021,ARKX,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,324987.00,17934252.17,2.93
8/2/2021,ARKX,JD LOGISTICS INC,2618,BNMBPD9,4888223.00,17644062.35,2.88
8/2/2021,ARKX,AEROVIRONMENT INC,AVAV,008073108,171610.00,17349771.00,2.83
8/2/2021,ARKX,UIPATH INC - CLASS A,PATH,90364P105,272618.00,17054982.08,2.79
8/2/2021,ARKX,AMAZON.COM INC,AMZN,023135106,5123.00,17047243.57,2.78
8/2/2021,ARKX,BOEING CO/THE,BA,097023105,74056.00,16772202.88,2.74
8/2/2021,ARKX,NETFLIX INC,NFLX,64110L106,30372.00,15719636.04,2.57
8/2/2021,ARKX,SPIRIT AEROSYSTEMS HOLD-CL A,SPR,848574109,346164.00,14957746.44,2.44
8/2/2021,ARKX,NVIDIA CORP,NVDA,67066G104,61252.00,11943527.48,1.95
8/2/2021,ARKX,REINVENT TECHNOLOGY-CLASS A,RTP,G7483N129,1190925.00,11885431.50,1.94
8/2/2021,ARKX,TERADYNE INC,TER,880770102,87180.00,11071860.00,1.81
8/2/2021,ARKX,DEERE & CO,DE,244199105,27096.00,9797642.64,1.60
8/2/2021,ARKX,AIRBUS SE,AIR,4012250,69618.00,9555039.32,1.56
8/2/2021,ARKX,ELBIT SYSTEMS LTD,ESLT,M3760D101,63838.00,8466833.94,1.38
8/2/2021,ARKX,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,41676.00,8134738.44,1.33
8/2/2021,ARKX,BLADE AIR MOBILITY INC,BLDE,092667104,973420.00,7466131.40,1.22
8/2/2021,ARKX,HONEYWELL INTERNATIONAL INC,HON,438516106,31092.00,7268998.68,1.19
8/2/2021,ARKX,SYNOPSYS INC,SNPS,871607107,24534.00,7065546.66,1.15
8/2/2021,ARKX,GARMIN LTD,GRMN U,B3Z5T14,44236.00,6953899.20,1.14
8/2/2021,ARKX,JAWS SPITFIRE ACQUISITION-A,SPFR,G50740102,693861.00,6903916.95,1.13
8/2/2021,ARKX,ANSYS INC,ANSS,03662Q105,17882.00,6588801.72,1.08
8/2/2021,ARKX,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,6356449.83,6356449.83,1.04
8/2/2021,ARKX,HEICO CORP,HEI,422806109,44790.00,6057847.50,0.99
8/2/2021,ARKX,MEITUAN-CLASS B,3690,BGJW376,206663.00,5717628.02,0.93
8/2/2021,ARKX,TELEDYNE TECHNOLOGIES INC,TDY,879360105,12260.00,5550960.20,0.91
8/2/2021,ARKX,ATLAS CREST INVESTMENT COR-A,ACIC,049284102,396460.00,3936847.80,0.64
8/2/2021,ARKX,MARKFORGED HOLDING CORP,MKFG,57064N102,291339.00,3094020.18,0.51
8/2/2021,ARKX,RAVEN INDUSTRIES INC,RAVN,754212108,50.00,2912.50,0.00
