date,fund,company,ticker,cusip,market value($),weight(%)
10/22/2021,ARKG,TELADOC HEALTH INC,TDOC,87918A105,588213469.87,8.09
10/22/2021,ARKG,EXACT SCIENCES CORP,EXAS,30063P105,379443295.40,5.22
10/22/2021,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,363177063.68,5.00
10/22/2021,ARKG,FATE THERAPEUTICS INC,FATE,31189P102,285084844.44,3.92
10/22/2021,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,273376656.36,3.76
10/22/2021,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,265269215.25,3.65
10/22/2021,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,258269200.65,3.55
10/22/2021,ARKG,CAREDX INC,CDNA,14167L103,249489230.10,3.43
10/22/2021,ARKG,ACCOLADE INC,ACCD,00437E102,224723975.40,3.09
10/22/2021,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,222614395.42,3.06
10/22/2021,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,215002867.91,2.96
10/22/2021,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,214249855.76,2.95
10/22/2021,ARKG,GINKGO BIOWORKS HOLDINGS INC,DNA,37611X100,208547551.37,2.87
10/22/2021,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,922475108,199391585.25,2.74
10/22/2021,ARKG,INCYTE CORP,INCY,45337C102,189305242.14,2.60
10/22/2021,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,874060205,182386446.38,2.51
10/22/2021,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,175720830.08,2.42
10/22/2021,ARKG,INVITAE CORP,NVTA,46185L103,170321838.22,2.34
10/22/2021,ARKG,REGENERON PHARMACEUTICALS,REGN,75886F107,168465195.60,2.32
10/22/2021,ARKG,SIGNIFY HEALTH INC -CLASS A,SGFY,82671G100,157537327.20,2.17
10/22/2021,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,150405973.34,2.07
10/22/2021,ARKG,UIPATH INC - CLASS A,PATH,90364P105,149576411.55,2.06
10/22/2021,ARKG,CODEXIS INC,CDXS,192005106,140228696.58,1.93
10/22/2021,ARKG,CASTLE BIOSCIENCES INC,CSTL,14843C105,129418577.82,1.78
10/22/2021,ARKG,SCHRODINGER INC,SDGR,80810D103,121413600.00,1.67
10/22/2021,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,118058620.52,1.62
10/22/2021,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,103351664.50,1.42
10/22/2021,ARKG,PERSONALIS INC,PSNL,71535D106,102503639.50,1.41
10/22/2021,ARKG,QUANTUM-SI INC,QSI,74765K105,99607736.40,1.37
10/22/2021,ARKG,BERKELEY LIGHTS INC,BLI,084310101,98779435.02,1.36
10/22/2021,ARKG,VERACYTE INC,VCYT,92337F107,97443219.06,1.34
10/22/2021,ARKG,908 DEVICES INC,MASS,65443P102,96785362.08,1.33
10/22/2021,ARKG,PFIZER INC,PFE,717081103,95048007.54,1.31
10/22/2021,ARKG,SOMALOGIC INC,SLGC,83444K105,82507573.12,1.13
10/22/2021,ARKG,1LIFE HEALTHCARE INC,ONEM,68269G107,78575599.74,1.08
10/22/2021,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,76533498.72,1.05
10/22/2021,ARKG,REPARE THERAPEUTICS INC,RPTX,760273102,67520293.96,0.93
10/22/2021,ARKG,VERVE THERAPEUTICS INC,VERV,92539P101,55734217.47,0.77
10/22/2021,ARKG,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,47638765.44,0.66
10/22/2021,ARKG,EDITAS MEDICINE INC,EDIT,28106W103,44854558.14,0.62
10/22/2021,ARKG,SURFACE ONCOLOGY INC,SURF,86877M209,41845055.68,0.58
10/22/2021,ARKG,ZYMERGEN INC,ZY,98985X100,41563059.02,0.57
10/22/2021,ARKG,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,40388054.70,0.56
10/22/2021,ARKG,CELLECTIS - ADR,CLLS,15117K103,40157581.60,0.55
10/22/2021,ARKG,CERUS CORP,CERS,157085101,33431415.92,0.46
10/22/2021,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,29449014.84,0.41
10/22/2021,ARKG,AQUABOUNTY TECHNOLOGIES,AQB,03842K200,25117357.85,0.35
10/22/2021,ARKG,DYNAMICS SPECIAL PURPOSE C-A,DYNS,268010105,24131475.50,0.33
10/22/2021,ARKG,COMPUGEN LTD,CGEN,M25722105,23756902.40,0.33
10/22/2021,ARKG,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,14118957.58,0.19
10/22/2021,ARKG,EVOGENE LTD,EVGN,M4119S104,7976714.27,0.11
10/22/2021,ARKG,ORGANOVO HOLDINGS INC,ONVO ,68620A203,1513281.68,0.02
10/22/2021,ARKG,CM LIFE SCIENCES II -CW27,SLGCW,83444K113,0.00,0.00
