FUND,Date,Direction,Ticker,CUSIP,Name,Shares,% of ETF
ARKW,2021-04-19,Buy,COIN,19260Q107,COINBASE GLOBAL INC,50859,0.2516
ARKW,2021-04-19,Buy,PTON,70614W100,PELOTON INTERACTIVE INC,152542,0.2501
ARKW,2021-04-19,Buy,U,91332U101,UNITY SOFTWARE INC,10368,0.0152
ARKW,2021-04-19,Sell,ICE,45866F104,INTERCONTINENTAL EXCHANGE INC,90574,0.1589
ARKW,2021-04-19,Sell,PSTG,74624M102,PURE STORAGE INC,110508,0.0336
ARKW,2021-04-19,Sell,SNPS,871607107,SYNOPSYS INC,34812,0.1268
