date,fund,company,ticker,cusip,market value($),weight(%)
10/26/2021,ARKX,TRIMBLE INC,TRMB,896239100,51960363.55,9.42
10/26/2021,ARKX,THE 3D PRINTING ETF,PRNT,00214Q500,43709390.08,7.93
10/26/2021,ARKX,KRATOS DEFENSE & SECURITY,KTOS,50077B207,33563008.44,6.09
10/26/2021,ARKX,LOCKHEED MARTIN CORP,LMT,539830109,31779186.85,5.76
10/26/2021,ARKX,L3HARRIS TECHNOLOGIES INC,LHX,502431109,30661503.21,5.56
10/26/2021,ARKX,UNITY SOFTWARE INC,U,91332U101,30225331.63,5.48
10/26/2021,ARKX,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,27675428.56,5.02
10/26/2021,ARKX,KOMATSU LTD,6301,6496584,25404724.18,4.61
10/26/2021,ARKX,JD LOGISTICS INC,2618,BNMBPD9,22003424.98,3.99
10/26/2021,ARKX,UIPATH INC - CLASS A,PATH,90364P105,19396878.09,3.52
10/26/2021,ARKX,AEROVIRONMENT INC,AVAV,008073108,19023980.25,3.45
10/26/2021,ARKX,NETFLIX INC,NFLX,64110L106,16765976.92,3.04
10/26/2021,ARKX,BLADE AIR MOBILITY INC,BLDE,092667104,16561789.04,3.00
10/26/2021,ARKX,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,16057583.46,2.91
10/26/2021,ARKX,AMAZON.COM INC,AMZN,023135106,15313546.44,2.78
10/26/2021,ARKX,THALES SA,HO,4162791,13192097.86,2.39
10/26/2021,ARKX,DEERE & CO,DE,244199105,11379452.64,2.06
10/26/2021,ARKX,MARKFORGED HOLDING CORP,MKFG,57064N102,10987918.52,1.99
10/26/2021,ARKX,JOBY AVIATION INC,JOBY,G65163100,9921608.20,1.80
10/26/2021,ARKX,SPIRIT AEROSYSTEMS HOLD-CL A,SPR,848574109,9392339.46,1.70
10/26/2021,ARKX,TERADYNE INC,TER,880770102,9299013.92,1.69
10/26/2021,ARKX,ALPHABET INC-CL C,GOOG,02079K107,9278362.78,1.68
10/26/2021,ARKX,ELBIT SYSTEMS LTD,ESLT,M3760D101,8624813.00,1.56
10/26/2021,ARKX,VELO3D INC,VLD,92259N104,8460457.98,1.53
10/26/2021,ARKX,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,7082249.79,1.28
10/26/2021,ARKX,ARCHER AVIATION INC-A,ACHR,03945R102,7018090.56,1.27
10/26/2021,ARKX,GARMIN LTD,GRMN U,B3Z5T14,6860497.02,1.24
10/26/2021,ARKX,HONEYWELL INTERNATIONAL INC,HON,438516106,6150943.50,1.12
10/26/2021,ARKX,ANSYS INC,ANSS,03662Q105,6085403.02,1.10
10/26/2021,ARKX,HEICO CORP,HEI,422806109,5841782.70,1.06
10/26/2021,ARKX,SYNOPSYS INC,SNPS,871607107,5546232.00,1.01
10/26/2021,ARKX,AIRBUS SE,AIR,4012250,5368986.51,0.97
10/26/2021,ARKX,TELEDYNE TECHNOLOGIES INC,TDY,879360105,4951848.82,0.90
10/26/2021,ARKX,BOEING CO/THE,BA,097023105,2520167.93,0.46
10/26/2021,ARKX,3D SYSTEMS CORP,DDD,88554D205,2107802.07,0.38
10/26/2021,ARKX,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,1050757.31,0.19
10/26/2021,ARKX,NVIDIA CORP,NVDA,67066G104,109806.84,0.02
