date,fund,company,ticker,cusip,market value($),weight(%)
10/26/2021,ARKQ,TESLA INC,TSLA,88160R101,341522296.68,12.88
10/26/2021,ARKQ,TRIMBLE INC,TRMB,896239100,182798202.15,6.90
10/26/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,176355377.12,6.65
10/26/2021,ARKQ,UIPATH INC - CLASS A,PATH,90364P105,175793161.75,6.63
10/26/2021,ARKQ,UNITY SOFTWARE INC,U,91332U101,168815828.48,6.37
10/26/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,117323774.54,4.43
10/26/2021,ARKQ,JD.COM INC-ADR,JD,47215P106,104297708.75,3.93
10/26/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,539830109,98859633.02,3.73
10/26/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,96124971.60,3.63
10/26/2021,ARKQ,3D SYSTEMS CORP,DDD,88554D205,89607182.94,3.38
10/26/2021,ARKQ,DEERE & CO,DE,244199105,80650133.44,3.04
10/26/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,66075592.44,2.49
10/26/2021,ARKQ,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,65003582.04,2.45
10/26/2021,ARKQ,AEROVIRONMENT INC,AVAV,008073108,64134998.22,2.42
10/26/2021,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,58742610.90,2.22
10/26/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,55793199.06,2.10
10/26/2021,ARKQ,MARKFORGED HOLDING CORP,MKFG,57064N102,55518252.37,2.09
10/26/2021,ARKQ,TERADYNE INC,TER,880770102,55323556.16,2.09
10/26/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,63008G203,51655021.90,1.95
10/26/2021,ARKQ,BLADE AIR MOBILITY INC,BLDE,092667104,49709527.88,1.88
10/26/2021,ARKQ,CATERPILLAR INC,CAT,149123101,43227038.33,1.63
10/26/2021,ARKQ,BAIDU INC - SPON ADR,BIDU,056752108,40445835.00,1.53
10/26/2021,ARKQ,VELO3D INC,VLD,92259N104,35958658.58,1.36
10/26/2021,ARKQ,STRATASYS LTD,SSYS,M85548101,34708628.00,1.31
10/26/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,34322031.85,1.29
10/26/2021,ARKQ,ARCHER AVIATION INC-A,ACHR,03945R102,33970017.12,1.28
10/26/2021,ARKQ,MATERIALISE NV-ADR,MTLS,57667T100,31991315.54,1.21
10/26/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,879360105,31757524.78,1.20
10/26/2021,ARKQ,PROTO LABS INC,PRLB,743713109,29187544.68,1.10
10/26/2021,ARKQ,SYNOPSYS INC,SNPS,871607107,28231416.00,1.06
10/26/2021,ARKQ,ANSYS INC,ANSS,03662Q105,26956591.56,1.02
10/26/2021,ARKQ,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,26553094.26,1.00
10/26/2021,ARKQ,2U INC,TWOU,90214J101,26391598.57,1.00
10/26/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,25264172.70,0.95
10/26/2021,ARKQ,VUZIX CORP,VUZI,92921W300,24851834.83,0.94
10/26/2021,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,17076976.94,0.64
10/26/2021,ARKQ,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,5207967.56,0.20
10/26/2021,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,68620A203,814752.00,0.03
