date,fund,company,ticker,cusip,market value($),weight(%)
10/26/2021,ARKW,TESLA INC,TSLA,88160R101,575489635.80,10.33
10/26/2021,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,389637109,402895213.98,7.23
10/26/2021,ARKW,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,364041615.80,6.53
10/26/2021,ARKW,TWITTER INC,TWTR,90184L102,288253131.10,5.17
10/26/2021,ARKW,TELADOC HEALTH INC,TDOC,87918A105,280144145.52,5.03
10/26/2021,ARKW,ROKU INC,ROKU,77543R102,232722978.39,4.18
10/26/2021,ARKW,UNITY SOFTWARE INC,U,91332U101,231893435.80,4.16
10/26/2021,ARKW,SQUARE INC - A,SQ,852234103,224451994.00,4.03
10/26/2021,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,216125488.17,3.88
10/26/2021,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,203683867.20,3.65
10/26/2021,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,196485325.40,3.53
10/26/2021,ARKW,TWILIO INC - A,TWLO,90138F102,193274620.89,3.47
10/26/2021,ARKW,DRAFTKINGS INC - CL A,DKNG,26142R104,167204192.66,3.00
10/26/2021,ARKW,PELOTON INTERACTIVE INC-A,PTON,70614W100,163178362.20,2.93
10/26/2021,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,132489213.78,2.38
10/26/2021,ARKW,UIPATH INC - CLASS A,PATH,90364P105,132414981.54,2.38
10/26/2021,ARKW,ZILLOW GROUP INC - C,Z,98954M200,126263433.00,2.27
10/26/2021,ARKW,ROBLOX CORP -CLASS A,RBLX,771049103,105754501.35,1.90
10/26/2021,ARKW,SPLUNK INC,SPLK,848637104,93065199.00,1.67
10/26/2021,ARKW,ETSY INC,ETSY,29786A106,89411547.99,1.60
10/26/2021,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,86661893.76,1.56
10/26/2021,ARKW,SKILLZ INC,SKLZ,83067L109,73885516.95,1.33
10/26/2021,ARKW,PAGERDUTY INC,PD,69553P100,72579287.79,1.30
10/26/2021,ARKW,LIVEPERSON INC,LPSN,538146101,71664464.87,1.29
10/26/2021,ARKW,WALT DISNEY CO/THE,DIS,254687106,66429057.93,1.19
10/26/2021,ARKW,ROBINHOOD MARKETS INC - A,HOOD,770700102,66151714.63,1.19
10/26/2021,ARKW,GENIUS SPORTS LTD,GENI,G3934V109,63376520.20,1.14
10/26/2021,ARKW,SEA LTD-ADR,SE,81141R100,59673137.44,1.07
10/26/2021,ARKW,OKTA INC,OKTA,679295105,57699620.45,1.04
10/26/2021,ARKW,DOCUSIGN INC,DOCU,256163106,57283339.74,1.03
10/26/2021,ARKW,FARFETCH LTD-CLASS A,FTCH,30744W107,56345330.00,1.01
10/26/2021,ARKW,VUZIX CORP,VUZI,92921W300,54369852.17,0.98
10/26/2021,ARKW,SNAP INC - A,SNAP,83304A106,54691022.50,0.98
10/26/2021,ARKW,VERACYTE INC,VCYT,92337F107,51749063.35,0.93
10/26/2021,ARKW,ADYEN NV-UNSPON ADR,ADYEY,00783V104,48281789.14,0.87
10/26/2021,ARKW,KHOSLA VENTURES ACQUISITIO-A,KVSB,482505104,46797510.40,0.84
10/26/2021,ARKW,MERCADOLIBRE INC,MELI,58733R102,42681174.78,0.77
10/26/2021,ARKW,2U INC,TWOU,90214J101,41238031.71,0.74
10/26/2021,ARKW,NANO DIMENSION LTD - ADR,NNDM,63008G203,38238104.42,0.69
10/26/2021,ARKW,CONCORD ACQUISITION CORP -A,CND,206071102,29558681.66,0.53
10/26/2021,ARKW,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,13894407.73,0.25
10/26/2021,ARKW,PAYPAL HOLDINGS INC,PYPL,70450Y103,532767.04,0.01
10/26/2021,ARKW,SNOWFLAKE INC-CLASS A,SNOW,833445109,33467.00,0.00
