date,fund,company,ticker,cusip,market value($),weight(%)
10/26/2021,PRNT,STRATASYS LTD,SSYS,M85548101,21589796.00,4.51
10/26/2021,PRNT,MATERIALISE NV-ADR,MTLS,57667T100,19784816.44,4.14
10/26/2021,PRNT,HP INC,HPQ,40434L105,19499701.23,4.08
10/26/2021,PRNT,PROTO LABS INC,PRLB,743713109,19378116.72,4.05
10/26/2021,PRNT,RENISHAW PLC,RSW,0732358,19064174.20,3.99
10/26/2021,PRNT,DESKTOP METAL INC-A,DM,25058X105,18698142.40,3.91
10/26/2021,PRNT,STRAUMANN HOLDING AG-REG,STMN,7156832,18719002.01,3.91
10/26/2021,PRNT,AUTODESK INC,ADSK,052769106,18590790.54,3.89
10/26/2021,PRNT,3D SYSTEMS CORP,DDD,88554D205,18563196.96,3.88
10/26/2021,PRNT,ALTAIR ENGINEERING INC - A,ALTR,021369103,18121078.14,3.79
10/26/2021,PRNT,PTC INC,PTC,69370C100,18124888.32,3.79
10/26/2021,PRNT,ANSYS INC,ANSS,03662Q105,17944866.34,3.75
10/26/2021,PRNT,TRIMBLE INC,TRMB,896239100,17921351.45,3.75
10/26/2021,PRNT,NANO DIMENSION LTD - ADR,NNDM,63008G203,17905052.80,3.74
10/26/2021,PRNT,XOMETRY INC-A,XMTR,98423F109,17906091.87,3.74
10/26/2021,PRNT,BICO GROUP AB,BICO,BKMFJ94,17694044.47,3.70
10/26/2021,PRNT,EXONE CO/THE,XONE,302104104,17643829.14,3.69
10/26/2021,PRNT,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,17610984.08,3.68
10/26/2021,PRNT,MICROSOFT CORP,MSFT,594918104,17535678.30,3.67
10/26/2021,PRNT,SLM SOLUTIONS GROUP AG,AM3D,BMHTHK2,17071293.61,3.57
10/26/2021,PRNT,CONFORMIS INC,CFMS,20717E101,16817577.60,3.52
10/26/2021,PRNT,HEXAGON AB-B SHS,HEXAB S,BNZFHC1,5865425.23,1.23
10/26/2021,PRNT,AMETEK INC,AME,031100100,5842428.77,1.22
10/26/2021,PRNT,FARO TECHNOLOGIES INC,FARO,311642102,5778046.71,1.21
10/26/2021,PRNT,LINCOLN ELECTRIC HOLDINGS,LECO,533900106,5790181.65,1.21
10/26/2021,PRNT,UNITED PARCEL SERVICE-CL B,UPS,911312106,5782604.00,1.21
10/26/2021,PRNT,ALIGN TECHNOLOGY INC,ALGN,016255101,5673382.39,1.19
10/26/2021,PRNT,GENERAL ELECTRIC CO,GE,369604301,5559208.20,1.16
10/26/2021,PRNT,EXCO TECHNOLOGIES LTD,XTC,2325392,5482215.77,1.15
10/26/2021,PRNT,MICHELIN (CGDE),ML,4588364,5523633.22,1.15
10/26/2021,PRNT,AEROJET ROCKETDYNE HOLDINGS,AJRD,007800105,5436908.62,1.14
10/26/2021,PRNT,SIEMENS AG-REG,SIE,5727973,5350499.20,1.12
10/26/2021,PRNT,MOOG INC-CLASS A,MOG/A,615394202,5360691.68,1.12
10/26/2021,PRNT,OC OERLIKON CORP AG-REG,OERL,4612757,5301521.54,1.11
10/26/2021,PRNT,ARCONIC CORP,ARNC,03966V107,5107141.06,1.07
10/26/2021,PRNT,KAISER ALUMINUM CORP,KALU,483007704,4633378.02,0.97
10/26/2021,PRNT,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,667009.20,0.14
10/26/2021,PRNT,SANDVIK AB,SAND,B1VQ252,528621.53,0.11
10/26/2021,PRNT,EVONIK INDUSTRIES AG,EVK,B5ZQ9D3,529371.36,0.11
10/26/2021,PRNT,5N PLUS INC,VNP,B2B3VZ3,536148.09,0.11
10/26/2021,PRNT,ARKEMA,AKE,B0Z5YZ2,526886.97,0.11
10/26/2021,PRNT,KONINKLIJKE DSM NV,DSM,B0HZL93,523060.37,0.11
10/26/2021,PRNT,XEROX HOLDINGS CORP,XRX,98421M106,510403.41,0.11
10/26/2021,PRNT,3M CO,MMM,88579Y101,511996.80,0.11
10/26/2021,PRNT,DUPONT DE NEMOURS INC,DD,26614N102,507897.73,0.11
10/26/2021,PRNT,CARPENTER TECHNOLOGY,CRS,144285103,469759.10,0.10
10/26/2021,PRNT,EASTMAN CHEMICAL CO,EMN,277432100,499346.10,0.10
10/26/2021,PRNT,EASTMAN KODAK CO,KODK,277461406,480467.54,0.10
10/26/2021,PRNT,HEXCEL CORP,HXL,428291108,470566.43,0.10
10/26/2021,PRNT,VOESTALPINE AG,VOE,4943402,498072.59,0.10
10/26/2021,PRNT,HENKEL AG & CO KGAA VOR-PREF,HEN3,5076705,491717.56,0.10
10/26/2021,PRNT,TORAY INDUSTRIES INC,3402,6897143,501482.28,0.10
10/26/2021,PRNT,PYROGENESIS CANADA INC,PYR,B43JTF9,458763.65,0.10
10/26/2021,PRNT,ALLEGHENY TECHNOLOGIES INC,ATI,01741R102,449806.28,0.09
10/26/2021,PRNT,SGL CARBON SE,SGL,4818351,428528.23,0.09
10/26/2021,PRNT,GREAT BRITISH POUND,,GBP,0.33,0.00
