FUND,Date,Direction,Ticker,CUSIP,Name,Shares,% of ETF
ARKF,2021-08-10,Buy,DKNG,26142R104,DRAFTKINGS INC,35900,0.0511
ARKF,2021-08-10,Buy,ETSY,29786A106,ETSY INC,8800,0.0434
ARKF,2021-08-10,Sell,4477JP,J0433G101,BASE INC,569300,0.1622
