date,fund,company,ticker,cusip,shares,market value($),weight(%)
8/10/2021,PRNT,SGL CARBON SE,SGL,4818351,50359.00,578574.16,0.11
8/10/2021,PRNT,HENKEL AG & CO KGAA VOR-PREF,HEN3,5076705,5388.00,556555.13,0.11
8/10/2021,PRNT,ALLEGHENY TECHNOLOGIES INC,ATI,01741R102,26518.00,520283.16,0.10
8/10/2021,PRNT,CARPENTER TECHNOLOGY,CRS,144285103,14512.00,532590.40,0.10
8/10/2021,PRNT,DUPONT DE NEMOURS INC,DD,26614N102,6977.00,527042.58,0.10
8/10/2021,PRNT,3M CO,MMM,88579Y101,2737.00,540365.91,0.10
8/10/2021,PRNT,SANDVIK AB,SAND,B1VQ252,20690.00,528127.94,0.10
8/10/2021,PRNT,HEXCEL CORP,HXL,428291108,9532.00,533220.08,0.10
8/10/2021,PRNT,PYROGENESIS CANADA INC,PYR,B43JTF9,122015.00,470426.29,0.09
8/10/2021,PRNT,GREAT BRITISH POUND,,GBP,0.24,0.33,0.00
