FUND,Date,Direction,Ticker,CUSIP,Name,Shares,% of ETF
ARKX,2021-08-10,Buy,BLDE,092667104,BLADE AIR MOBILITY INC,156637,0.1943
ARKX,2021-08-10,Buy,KTOS,50077B207,KRATOS DEFENSE & SECURITY SOLUTIONS INC,61817,0.2541
ARKX,2021-08-10,Buy,MKFG,57064N102,MARKFORGED HOLDING CORP,255800,0.4342
ARKX,2021-08-10,Sell,BABA,01609W102,ALIBABA GROUP HOLDING LTD,7684,0.2479
ARKX,2021-08-10,Sell,NVDA,67066G104,NVIDIA CORP,7578,0.2493
