FUND,Date,Direction,Ticker,CUSIP,Name,Shares,% of ETF
ARKF,2021-05-11,Buy,COIN,19260Q107,COINBASE GLOBAL INC,58100,0.4663
ARKF,2021-05-11,Sell,9923HK,G9835C108,YEAHKA LTD,638800,0.118
ARKF,2021-05-11,Sell,SI,82837P408,SILVERGATE CAPITAL CORP,140274,0.3222
