date,fund,company,ticker,cusip,shares,market value($),weight(%)
6/8/2021,ARKX,TRIMBLE INC,TRMB,896239100,737027.00,57650251.94,9.12
6/8/2021,ARKX,THE 3D PRINTING ETF,PRNT,00214Q500,1119726.00,43523749.62,6.89
6/8/2021,ARKX,KRATOS DEFENSE & SECURITY,KTOS,50077B207,1448653.00,38114060.43,6.03
6/8/2021,ARKX,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,908069.00,34615590.28,5.48
6/8/2021,ARKX,L3HARRIS TECHNOLOGIES INC,LHX,502431109,153692.00,33589386.60,5.32
6/8/2021,ARKX,LOCKHEED MARTIN CORP,LMT,539830109,71199.00,27875120.49,4.41
6/8/2021,ARKX,KOMATSU LTD,6301,6496584,915188.00,26185325.05,4.14
6/8/2021,ARKX,THALES SA,HO,4162791,247092.00,25816841.32,4.09
6/8/2021,ARKX,BOEING CO/THE,BA,097023105,88453.00,22348534.98,3.54
6/8/2021,ARKX,JD LOGISTICS INC,2618,BNMBPD9,3768000.00,22289392.80,3.53
6/8/2021,ARKX,SPIRIT AEROSYSTEMS HOLD-CL A,SPR,848574109,398249.00,20637263.18,3.27
6/8/2021,ARKX,JD.COM INC-ADR,JD,47215P106,265998.00,19864730.64,3.14
6/8/2021,ARKX,AMAZON.COM INC,AMZN,023135106,6092.00,19482276.92,3.08
6/8/2021,ARKX,ALPHABET INC-CL C,GOOG,02079K107,7233.00,17837228.97,2.82
6/8/2021,ARKX,DASSAULT SYSTEMES SE,DSY,5330047,73467.00,16600940.32,2.63
6/8/2021,ARKX,NETFLIX INC,NFLX,64110L106,27963.00,13832177.58,2.19
6/8/2021,ARKX,MEITUAN-CLASS B,3690,BGJW376,354059.00,13688994.57,2.17
6/8/2021,ARKX,NVIDIA CORP,NVDA,67066G104,19394.00,13668115.44,2.16
6/8/2021,ARKX,TERADYNE INC,TER,880770102,101250.00,13243500.00,2.10
6/8/2021,ARKX,REINVENT TECHNOLOGY-CLASS A,RTP,G7483N129,1216869.00,12168690.00,1.93
6/8/2021,ARKX,AIRBUS SE,AIR,4012250,87423.00,11867626.41,1.88
6/8/2021,ARKX,RAVEN INDUSTRIES INC,RAVN,754212108,254071.00,11605963.28,1.84
6/8/2021,ARKX,DEERE & CO,DE,244199105,27681.00,9838657.83,1.56
6/8/2021,ARKX,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,43301.00,9391986.90,1.49
6/8/2021,ARKX,ELBIT SYSTEMS LTD,ESLT,M3760D101,65229.00,8512384.50,1.35
6/8/2021,ARKX,HEICO CORP,HEI,422806109,56700.00,8342838.00,1.32
6/8/2021,ARKX,GARMIN LTD,GRMN U,B3Z5T14,56090.00,8036014.30,1.27
6/8/2021,ARKX,HONEYWELL INTERNATIONAL INC,HON,438516106,31768.00,7249139.92,1.15
6/8/2021,ARKX,JAWS SPITFIRE ACQUISITION-A,SPFR,G50740102,708980.00,7089800.00,1.12
6/8/2021,ARKX,AEROVIRONMENT INC,AVAV,008073108,61834.00,6977966.90,1.10
6/8/2021,ARKX,TELEDYNE TECHNOLOGIES INC,TDY,879360105,15529.00,6475127.13,1.02
6/8/2021,ARKX,BLADE AIR MOBILITY INC,BLDE,092667104,609906.00,6471102.66,1.02
6/8/2021,ARKX,SYNOPSYS INC,SNPS,871607107,25067.00,6331673.53,1.00
6/8/2021,ARKX,UIPATH INC - CLASS A,PATH,90364P105,84858.00,6269309.04,0.99
6/8/2021,ARKX,UNITY SOFTWARE INC,U,91332U101,61861.00,6068564.10,0.96
6/8/2021,ARKX,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,76925.00,6000150.00,0.95
6/8/2021,ARKX,ANSYS INC,ANSS,03662Q105,18272.00,6003631.04,0.95
6/8/2021,ARKX,ATLAS CREST INVESTMENT COR-A,ACIC,049284102,405101.00,4034805.96,0.64
6/8/2021,ARKX,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,2334531.56,2334531.56,0.37
