date,fund,company,ticker,cusip,market value($),weight(%)
03/10/2022,ARKK,TESLA INC,TSLA,88160R101,1107595430.62,9.80
03/10/2022,ARKK,TELADOC HEALTH INC,TDOC,87918A105,781548750.54,6.91
03/10/2022,ARKK,ROKU INC,ROKU,77543R102,721071918.60,6.38
03/10/2022,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,686595769.92,6.07
03/10/2022,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,673465541.76,5.96
03/10/2022,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,616966285.44,5.46
03/10/2022,ARKK,BLOCK INC,SQ,852234103,574141989.44,5.08
03/10/2022,ARKK,UNITY SOFTWARE INC,U,91332U101,521036763.84,4.61
03/10/2022,ARKK,UIPATH INC - CLASS A,PATH,90364P105,460873349.79,4.08
03/10/2022,ARKK,TWILIO INC - A,TWLO,90138F102,456163273.44,4.03
03/10/2022,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,439926943.16,3.89
03/10/2022,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,419792492.85,3.71
03/10/2022,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,413619451.06,3.66
03/10/2022,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,410318165.16,3.63
03/10/2022,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,283800278.65,2.51
03/10/2022,ARKK,DRAFTKINGS INC - CL A,DKNG,26142R104,264287520.70,2.34
03/10/2022,ARKK,PAGERDUTY INC,PD,69553P100,233591143.04,2.07
03/10/2022,ARKK,ROBINHOOD MARKETS INC - A,HOOD,770700102,230748273.72,2.04
03/10/2022,ARKK,FATE THERAPEUTICS INC,FATE,31189P102,224024020.75,1.98
03/10/2022,ARKK,SIGNIFY HEALTH INC -CLASS A,SGFY,82671G100,200680031.04,1.77
03/10/2022,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,173960638.96,1.54
03/10/2022,ARKK,INVITAE CORP,NVTA,46185L103,161575312.88,1.43
03/10/2022,ARKK,ROBLOX CORP -CLASS A,RBLX,771049103,160106397.50,1.42
03/10/2022,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,143049357.12,1.27
03/10/2022,ARKK,VERACYTE INC,VCYT,92337F107,131831596.80,1.17
03/10/2022,ARKK,GINKGO BIOWORKS HOLDINGS INC,DNA,37611X100,125238761.14,1.11
03/10/2022,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,118477308.82,1.05
03/10/2022,ARKK,STRATASYS LTD,SSYS,M85548101,117891912.00,1.04
03/10/2022,ARKK,SEA LTD-ADR,SE,81141R100,98753292.00,0.87
03/10/2022,ARKK,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,93301429.34,0.83
03/10/2022,ARKK,MATERIALISE NV-ADR,MTLS,57667T100,78543353.49,0.69
03/10/2022,ARKK,2U INC,TWOU,90214J101,66809520.10,0.59
03/10/2022,ARKK,CERUS CORP,CERS,157085101,61291584.06,0.54
03/10/2022,ARKK,BERKELEY LIGHTS INC,BLI,084310101,31160496.32,0.28
03/10/2022,ARKK,COMPUGEN LTD,CGEN,M25722105,20254337.85,0.18
03/10/2022,ARKK,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,5071773.31,0.04
