date,fund,company,ticker,cusip,shares,market value($),weight(%)
9/1/2021,ARKX,TRIMBLE INC,TRMB,896239100,652196.00,61449907.12,10.01
9/1/2021,ARKX,THE 3D PRINTING ETF,PRNT,00214Q500,1128843.00,44431260.48,7.24
9/1/2021,ARKX,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,881291.00,39226262.41,6.39
9/1/2021,ARKX,KRATOS DEFENSE & SECURITY,KTOS,50077B207,1480906.00,36607996.32,5.96
9/1/2021,ARKX,L3HARRIS TECHNOLOGIES INC,LHX,502431109,145628.00,33932780.28,5.53
9/1/2021,ARKX,LOCKHEED MARTIN CORP,LMT,539830109,81103.00,29180859.40,4.75
9/1/2021,ARKX,UNITY SOFTWARE INC,U,91332U101,220407.00,27936587.25,4.55
9/1/2021,ARKX,JD LOGISTICS INC,2618,BNMBPD9,5673713.00,24511473.14,3.99
9/1/2021,ARKX,THALES SA,HO,4162791,234118.00,23756790.39,3.87
9/1/2021,ARKX,KOMATSU LTD,6301,6496584,930688.00,22523808.57,3.67
9/1/2021,ARKX,AMAZON.COM INC,AMZN,023135106,5325.00,18481956.75,3.01
9/1/2021,ARKX,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,314632.00,17945377.08,2.92
9/1/2021,ARKX,AEROVIRONMENT INC,AVAV,008073108,166138.00,17005885.68,2.77
9/1/2021,ARKX,ALPHABET INC-CL C,GOOG,02079K107,5827.00,16952141.48,2.76
9/1/2021,ARKX,UIPATH INC - CLASS A,PATH,90364P105,263935.00,16680692.00,2.72
9/1/2021,ARKX,BOEING CO/THE,BA,097023105,71698.00,15737711.00,2.56
9/1/2021,ARKX,NETFLIX INC,NFLX,64110L106,26572.00,15124516.68,2.46
9/1/2021,ARKX,JOBY AVIATION INC,JOBY,G65163100,1153006.00,14654706.26,2.39
9/1/2021,ARKX,SPIRIT AEROSYSTEMS HOLD-CL A,SPR,848574109,335137.00,13150775.88,2.14
9/1/2021,ARKX,BLADE AIR MOBILITY INC,BLDE,092667104,1261489.00,10735271.39,1.75
9/1/2021,ARKX,TERADYNE INC,TER,880770102,84406.00,10250264.64,1.67
9/1/2021,ARKX,DEERE & CO,DE,244199105,26222.00,9912702.66,1.62
9/1/2021,ARKX,ELBIT SYSTEMS LTD,ESLT,M3760D101,61805.00,8968523.55,1.46
9/1/2021,ARKX,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,296709.00,7815315.06,1.27
9/1/2021,ARKX,HONEYWELL INTERNATIONAL INC,HON,438516106,30097.00,6979795.27,1.14
9/1/2021,ARKX,JAWS SPITFIRE ACQUISITION-A,SPFR,G50740102,696838.00,6940506.48,1.13
9/1/2021,ARKX,MARKFORGED HOLDING CORP,MKFG,57064N102,772350.00,6626763.00,1.08
9/1/2021,ARKX,ANSYS INC,ANSS,03662Q105,17312.00,6325112.32,1.03
9/1/2021,ARKX,AIRBUS SE,AIR,4012250,45547.00,6222297.15,1.01
9/1/2021,ARKX,SYNOPSYS INC,SNPS,871607107,18238.00,6059393.12,0.99
9/1/2021,ARKX,NVIDIA CORP,NVDA,67066G104,26849.00,6010148.65,0.98
9/1/2021,ARKX,GARMIN LTD,GRMN U,B3Z5T14,33916.00,5915967.88,0.96
9/1/2021,ARKX,ATLAS CREST INVESTMENT COR-A,ACIC,049284102,586654.00,5866540.00,0.96
9/1/2021,ARKX,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,5624518.91,5624518.91,0.92
9/1/2021,ARKX,HEICO CORP,HEI,422806109,43365.00,5499549.30,0.90
9/1/2021,ARKX,TELEDYNE TECHNOLOGIES INC,TDY,879360105,11861.00,5496150.18,0.90
9/1/2021,ARKX,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,733.00,122403.67,0.02
