date,fund,company,ticker,cusip,market value($),weight(%)
10/28/2021,PRNT,RENISHAW PLC,RSW,0732358,19884361.48,4.24
10/28/2021,PRNT,STRATASYS LTD,SSYS,M85548101,19335567.30,4.12
10/28/2021,PRNT,HP INC,HPQ,40434L105,18907643.70,4.03
10/28/2021,PRNT,MATERIALISE NV-ADR,MTLS,57667T100,18823645.22,4.01
10/28/2021,PRNT,STRAUMANN HOLDING AG-REG,STMN,7156832,18821401.58,4.01
10/28/2021,PRNT,PROTO LABS INC,PRLB,743713109,18514188.24,3.95
10/28/2021,PRNT,AUTODESK INC,ADSK,052769106,18395217.26,3.92
10/28/2021,PRNT,MICROSOFT CORP,MSFT,594918104,18391604.70,3.92
10/28/2021,PRNT,ALTAIR ENGINEERING INC - A,ALTR,021369103,17804820.72,3.80
10/28/2021,PRNT,DESKTOP METAL INC-A,DM,25058X105,17839038.56,3.80
10/28/2021,PRNT,ANSYS INC,ANSS,03662Q105,17749693.56,3.79
10/28/2021,PRNT,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,17759889.18,3.79
10/28/2021,PRNT,NANO DIMENSION LTD - ADR,NNDM,63008G203,17657232.00,3.77
10/28/2021,PRNT,TRIMBLE INC,TRMB,896239100,17669896.03,3.77
10/28/2021,PRNT,PTC INC,PTC,69370C100,17515401.12,3.74
10/28/2021,PRNT,3D SYSTEMS CORP,DDD,88554D205,17489880.80,3.73
10/28/2021,PRNT,SLM SOLUTIONS GROUP AG,AM3D,BMHTHK2,17494615.18,3.73
10/28/2021,PRNT,EXONE CO/THE,XONE,302104104,17151770.16,3.66
10/28/2021,PRNT,CONFORMIS INC,CFMS,20717E101,16817577.60,3.59
10/28/2021,PRNT,BICO GROUP AB,BICO,BKMFJ94,16534577.30,3.53
10/28/2021,PRNT,XOMETRY INC-A,XMTR,98423F109,16459014.15,3.51
10/28/2021,PRNT,UNITED PARCEL SERVICE-CL B,UPS,911312106,6018275.60,1.28
10/28/2021,PRNT,HEXAGON AB-B SHS,HEXAB S,BNZFHC1,5973145.63,1.27
10/28/2021,PRNT,ALIGN TECHNOLOGY INC,ALGN,016255101,5813627.41,1.24
10/28/2021,PRNT,AMETEK INC,AME,031100100,5815117.24,1.24
10/28/2021,PRNT,FARO TECHNOLOGIES INC,FARO,311642102,5732130.63,1.22
10/28/2021,PRNT,LINCOLN ELECTRIC HOLDINGS,LECO,533900106,5723774.10,1.22
10/28/2021,PRNT,MICHELIN (CGDE),ML,4588364,5571940.19,1.19
10/28/2021,PRNT,GENERAL ELECTRIC CO,GE,369604301,5482656.90,1.17
10/28/2021,PRNT,EXCO TECHNOLOGIES LTD,XTC,2325392,5454379.79,1.16
10/28/2021,PRNT,SIEMENS AG-REG,SIE,5727973,5410069.49,1.15
10/28/2021,PRNT,AEROJET ROCKETDYNE HOLDINGS,AJRD,007800105,5363688.44,1.14
10/28/2021,PRNT,MOOG INC-CLASS A,MOG/A,615394202,5188547.04,1.11
10/28/2021,PRNT,OC OERLIKON CORP AG-REG,OERL,4612757,5169717.54,1.10
10/28/2021,PRNT,ARCONIC CORP,ARNC,03966V107,5015509.89,1.07
10/28/2021,PRNT,KAISER ALUMINUM CORP,KALU,483007704,4712191.50,1.00
10/28/2021,PRNT,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,667009.20,0.14
10/28/2021,PRNT,5N PLUS INC,VNP,B2B3VZ3,547946.53,0.12
10/28/2021,PRNT,KONINKLIJKE DSM NV,DSM,B0HZL93,527036.47,0.11
10/28/2021,PRNT,EVONIK INDUSTRIES AG,EVK,B5ZQ9D3,525335.70,0.11
10/28/2021,PRNT,SANDVIK AB,SAND,B1VQ252,521474.06,0.11
10/28/2021,PRNT,ARKEMA,AKE,B0Z5YZ2,531977.54,0.11
10/28/2021,PRNT,3M CO,MMM,88579Y101,500319.68,0.11
10/28/2021,PRNT,TORAY INDUSTRIES INC,3402,6897143,505804.11,0.11
10/28/2021,PRNT,HENKEL AG & CO KGAA VOR-PREF,HEN3,5076705,496300.01,0.11
10/28/2021,PRNT,VOESTALPINE AG,VOE,4943402,505959.89,0.11
10/28/2021,PRNT,CARPENTER TECHNOLOGY,CRS,144285103,461562.98,0.10
10/28/2021,PRNT,DUPONT DE NEMOURS INC,DD,26614N102,488268.15,0.10
10/28/2021,PRNT,EASTMAN CHEMICAL CO,EMN,277432100,484474.50,0.10
10/28/2021,PRNT,EASTMAN KODAK CO,KODK,277461406,455253.50,0.10
10/28/2021,PRNT,HEXCEL CORP,HXL,428291108,459749.76,0.10
10/28/2021,PRNT,SGL CARBON SE,SGL,4818351,448929.62,0.10
10/28/2021,PRNT,PYROGENESIS CANADA INC,PYR,B43JTF9,445554.98,0.10
10/28/2021,PRNT,ALLEGHENY TECHNOLOGIES INC,ATI,01741R102,442403.28,0.09
10/28/2021,PRNT,XEROX HOLDINGS CORP,XRX,98421M106,441423.27,0.09
10/28/2021,PRNT,GREAT BRITISH POUND,,GBP,0.33,0.00
