date,fund,company,ticker,cusip,market value($),weight(%)
10/28/2021,IZRL,AUGWIND ENERGY TECH STORAGE,AUGN,B290CJ7,4739797.91,1.81
10/28/2021,IZRL,PERION NETWORK LTD,PERI,M78673114,4352304.34,1.67
10/28/2021,IZRL,COLLPLANT BIOTECHNOLOGIES LT,CLGN UQ,M2R51X116,4094552.88,1.57
10/28/2021,IZRL,ICECURE MEDICAL LTD,ICCM,B67PC92,3992660.66,1.53
10/28/2021,IZRL,CELLCOM ISRAEL LTD,CEL,B23WQK8,3971111.29,1.52
10/28/2021,IZRL,PARTNER COMMUNICATIONS CO,PTNR,6374420,3907224.69,1.49
10/28/2021,IZRL,SOLAREDGE TECHNOLOGIES INC,SEDG,83417M104,3906326.16,1.49
10/28/2021,IZRL,ELBIT SYSTEMS LTD,ESLT,6308913,3848061.96,1.47
10/28/2021,IZRL,KAMADA LTD,KMDA,B0L2CR5,3738520.24,1.43
10/28/2021,IZRL,PLASSON INDUSTRIES LTD,PLSN,6094728,3723980.84,1.42
10/28/2021,IZRL,MONDAY.COM LTD,MNDY,M7S64H106,3716944.00,1.42
10/28/2021,IZRL,KORNIT DIGITAL LTD,KRNT,M6372Q113,3677608.80,1.41
10/28/2021,IZRL,ONE SOFTWARE TECHNOLOGIES LT,ONE,6987709,3662068.64,1.40
10/28/2021,IZRL,DANEL (ADIR YEOSHUA) LTD,DANE,6253433,3627714.89,1.39
10/28/2021,IZRL,ARAD LTD,ARD,B0G7VP6,3642481.11,1.39
10/28/2021,IZRL,STRATASYS LTD,SSYS,M85548101,3633598.50,1.39
10/28/2021,IZRL,WALKME LTD,WKME,M97628107,3603340.44,1.38
10/28/2021,IZRL,SILICOM LTD,SILC,M84116108,3606315.90,1.38
10/28/2021,IZRL,BEZEQ THE ISRAELI TELECOM CO,BEZQ,6098032,3582458.23,1.37
10/28/2021,IZRL,MAGIC SOFTWARE ENTERPRISES,MGIC,6328074,3572220.55,1.37
10/28/2021,IZRL,MATRIX IT LTD,MTRX,6747754,3580680.97,1.37
10/28/2021,IZRL,ABRA INFORMATION TECHNOLOGIE,ABRA,B2NB586,3590575.90,1.37
10/28/2021,IZRL,FATTAL HOLDINGS 1998 LTD,FTAL,BG1YKN5,3591186.30,1.37
10/28/2021,IZRL,NAYAX LTD,NYAX,BMXT7N9,3592706.70,1.37
10/28/2021,IZRL,INNOVIZ TECHNOLOGIES LTD,INVZ UR,M5R635108,3549911.10,1.36
10/28/2021,IZRL,E & M COMPUTING,EMCO,6302216,3519233.46,1.35
10/28/2021,IZRL,VASCULAR BIOGENICS LTD,VBLT,M96883109,3522226.05,1.35
10/28/2021,IZRL,TOWER SEMICONDUCTOR LTD,TSEM,M87915274,3537809.60,1.35
10/28/2021,IZRL,BATM ADVANCED COMMUNICATIONS,BATM,B85PTW0,3522553.54,1.35
10/28/2021,IZRL,MALAM - TEAM LTD,MLTM,6875923,3522991.44,1.35
10/28/2021,IZRL,PRIORTECH LTD,PRTC,6677776,3519650.22,1.35
10/28/2021,IZRL,BET SHEMESH ENGINES HOLDINGS,BSEN,6103936,3523019.26,1.35
10/28/2021,IZRL,TUFIN SOFTWARE TECHNOLOGIES,TUFN,M8893U102,3512442.43,1.34
10/28/2021,IZRL,RADWARE LTD,RDWR,M81873107,3492987.84,1.34
10/28/2021,IZRL,NOVA LTD,NVMI,M7516K103,3505287.94,1.34
10/28/2021,IZRL,PLAYTIKA HOLDING CORP,PLTK,72815L107,3508450.44,1.34
10/28/2021,IZRL,NICE LTD - SPON ADR,NICE,653656108,3510720.00,1.34
10/28/2021,IZRL,HILAN LTD,HLAN,6267230,3510317.04,1.34
10/28/2021,IZRL,SAPIENS INTERNATIONAL CORP,SPNS,G7T16G103,3507315.26,1.34
10/28/2021,IZRL,CAMTEK LTD,CAMT,M20791105,3457190.10,1.32
10/28/2021,IZRL,COMPUGEN LTD,CGEN,M25722105,3452542.92,1.32
10/28/2021,IZRL,CYBERARK SOFTWARE LTD/ISRAEL,CYBR,M2682V108,3449016.69,1.32
10/28/2021,IZRL,UROGEN PHARMA LTD,URGN UQ,M96088105,3447694.35,1.32
10/28/2021,IZRL,BIOLINERX LTD-SPONS ADR,BLRX ,09071M205,3432215.10,1.31
10/28/2021,IZRL,NANO DIMENSION LTD - ADR,NNDM,63008G203,3434603.40,1.31
10/28/2021,IZRL,INMODE LTD,INMD,M5425M103,3430735.76,1.31
10/28/2021,IZRL,AQUARIUS ENGINES AM LTD,AQUA,BN7JJ92,3410248.36,1.30
10/28/2021,IZRL,ITURAN LOCATION AND CONTROL,ITRN,M6158M104,3392307.20,1.30
10/28/2021,IZRL,CHECK POINT SOFTWARE TECH,CHKP,M22465104,3385791.68,1.30
10/28/2021,IZRL,ALLOT LTD,ALLT,M0854Q105,3388107.09,1.30
10/28/2021,IZRL,ELECTRA CONSUMER PRODUCTS 19,ECP,B536CY7,3369272.16,1.29
10/28/2021,IZRL,COGNYTE SOFTWARE LTD,CGNT,M25133105,3364376.85,1.29
10/28/2021,IZRL,POLYPID LTD,PYPD,M8001Q118,3363461.92,1.29
10/28/2021,IZRL,WIX.COM LTD,WIX,M98068105,3357507.89,1.28
10/28/2021,IZRL,TARO PHARMACEUTICAL INDUS,TARO,M8737E108,3354861.95,1.28
10/28/2021,IZRL,GILAT SATELLITE NETWORKS LTD,GILT,M51474118,3336514.40,1.28
10/28/2021,IZRL,RADA ELECTRONIC INDS LTD,RADA,M81863124,3353785.80,1.28
10/28/2021,IZRL,CERAGON NETWORKS LTD,CRNT,M22013102,3350526.94,1.28
10/28/2021,IZRL,PLURISTEM THERAPEUTICS INC,PSTI,72940R300,3337613.18,1.28
10/28/2021,IZRL,MEDIWOUND LTD,MDWD,M68830104,3355778.40,1.28
10/28/2021,IZRL,PHINERGY LTD,PNRG,BMZ52P2,3320153.60,1.27
10/28/2021,IZRL,AUDIOCODES LTD,AUDC,M15342104,3307971.42,1.27
10/28/2021,IZRL,PURPLE BIOTECH LTD-ADR,PPBT,74638P109,3282508.84,1.26
10/28/2021,IZRL,EVOGENE LTD,EVGN,B289530,3282207.61,1.26
10/28/2021,IZRL,SIMILARWEB LTD,SMWB,M84137104,3282911.10,1.26
10/28/2021,IZRL,ENLIVEX THERAPEUTICS LTD,ENLV,M4130Y106,3258984.13,1.25
10/28/2021,IZRL,NANO-X IMAGING LTD,NNOX,M70700105,3257686.49,1.25
10/28/2021,IZRL,GAMIDA CELL LTD,GMDA,M47364100,3268970.11,1.25
10/28/2021,IZRL,CHECK CAP LTD,CHEK,M2361E203,3262814.96,1.25
10/28/2021,IZRL,FIVERR INTERNATIONAL LTD,FVRR,M4R82T106,3229514.45,1.24
10/28/2021,IZRL,ENTERA BIO LTD,ENTX,M40527109,3172094.88,1.21
10/28/2021,IZRL,JFROG LTD,FROG,M6191J100,3156533.46,1.21
10/28/2021,IZRL,TEVA PHARMACEUTICAL-SP ADR,TEVA,881624209,3092941.22,1.18
10/28/2021,IZRL,CHEMOMAB THERAPEUTICS LTD,CMMB,16385C104,2912857.01,1.11
10/28/2021,IZRL,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,1355587.72,0.52
10/28/2021,IZRL,INTERCURE LTD,INCR,B23SD94,1753.09,0.00
