date,fund,company,ticker,cusip,market value($),weight(%)
10/11/2021,ARKW,TESLA INC,TSLA,88160R101,491723809.41,9.74
10/11/2021,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,389637109,336633569.48,6.67
10/11/2021,ARKW,TWITTER INC,TWTR,90184L102,291143813.76,5.77
10/11/2021,ARKW,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,278670401.18,5.52
10/11/2021,ARKW,TELADOC HEALTH INC,TDOC,87918A105,260670929.25,5.17
10/11/2021,ARKW,ROKU INC,ROKU,77543R102,233837784.00,4.63
10/11/2021,ARKW,UNITY SOFTWARE INC,U,91332U101,228091944.36,4.52
10/11/2021,ARKW,SQUARE INC - A,SQ,852234103,205182009.62,4.07
10/11/2021,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,200134052.96,3.97
10/11/2021,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,190847721.68,3.78
10/11/2021,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,179875032.70,3.56
10/11/2021,ARKW,TWILIO INC - A,TWLO,90138F102,173738910.80,3.44
10/11/2021,ARKW,DRAFTKINGS INC - CL A,DKNG,26142R104,171826052.94,3.40
10/11/2021,ARKW,PELOTON INTERACTIVE INC-A,PTON,70614W100,146078467.87,2.89
10/11/2021,ARKW,UIPATH INC - CLASS A,PATH,90364P105,125666334.36,2.49
10/11/2021,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,123052603.50,2.44
10/11/2021,ARKW,ZILLOW GROUP INC - C,Z,98954M200,120968489.60,2.40
10/11/2021,ARKW,ROBLOX CORP -CLASS A,RBLX,771049103,89906094.00,1.78
10/11/2021,ARKW,SPLUNK INC,SPLK,848637104,83769267.90,1.66
10/11/2021,ARKW,ETSY INC,ETSY,29786A106,75376502.32,1.49
10/11/2021,ARKW,ROBINHOOD MARKETS INC - A,HOOD,770700102,71150922.20,1.41
10/11/2021,ARKW,WALT DISNEY CO/THE,DIS,254687106,68546841.60,1.36
10/11/2021,ARKW,PAGERDUTY INC,PD,69553P100,65386837.86,1.30
10/11/2021,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,64171814.76,1.27
10/11/2021,ARKW,SEA LTD-ADR,SE,81141R100,58142231.28,1.15
10/11/2021,ARKW,LIVEPERSON INC,LPSN,538146101,55520284.20,1.10
10/11/2021,ARKW,DOCUSIGN INC,DOCU,256163106,54457205.14,1.08
10/11/2021,ARKW,GENIUS SPORTS LTD,GENI,G3934V109,54388937.08,1.08
10/11/2021,ARKW,FARFETCH LTD-CLASS A,FTCH,30744W107,52276655.84,1.04
10/11/2021,ARKW,OKTA INC,OKTA,679295105,50731472.05,1.01
10/11/2021,ARKW,VUZIX CORP,VUZI,92921W300,51050671.04,1.01
10/11/2021,ARKW,SKILLZ INC,SKLZ,83067L109,47941010.25,0.95
10/11/2021,ARKW,VERACYTE INC,VCYT,92337F107,47011461.64,0.93
10/11/2021,ARKW,KHOSLA VENTURES ACQUISITIO-A,KVSB,482505104,46810083.30,0.93
10/11/2021,ARKW,ADYEN NV-UNSPON ADR,ADYEY,00783V104,43129360.98,0.85
10/11/2021,ARKW,MERCADOLIBRE INC,MELI,58733R102,42154645.05,0.84
10/11/2021,ARKW,2U INC,TWOU,90214J101,41740003.20,0.83
10/11/2021,ARKW,NANO DIMENSION LTD - ADR,NNDM,63008G203,37470924.84,0.74
10/11/2021,ARKW,SNAP INC - A,SNAP,83304A106,35563200.00,0.70
10/11/2021,ARKW,CONCORD ACQUISITION CORP -A,CND,206071102,28276485.32,0.56
10/11/2021,ARKW,PAYPAL HOLDINGS INC,PYPL,70450Y103,17814630.12,0.35
10/11/2021,ARKW,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,5837635.58,0.12
10/11/2021,ARKW,LENDINGCLUB CORP,LC,52603A208,2963.35,0.00
10/11/2021,ARKW,SNOWFLAKE INC-CLASS A,SNOW,833445109,30724.96,0.00
