date,fund,company,ticker,cusip,market value($),weight(%)
10/11/2021,PRNT,EXONE CO/THE,XONE,302104104,24526170.06,5.34
10/11/2021,PRNT,3D SYSTEMS CORP,DDD,88554D205,22113085.40,4.82
10/11/2021,PRNT,STRAUMANN HOLDING AG-REG,STMN,7156832,19055045.04,4.15
10/11/2021,PRNT,CONFORMIS INC,CFMS,20717E101,18917139.80,4.12
10/11/2021,PRNT,ALTAIR ENGINEERING INC - A,ALTR,021369103,18781060.58,4.09
10/11/2021,PRNT,MICROSOFT CORP,MSFT,594918104,18574960.30,4.05
10/11/2021,PRNT,SLM SOLUTIONS GROUP AG,AM3D,BMHTHK2,18524387.23,4.04
10/11/2021,PRNT,HP INC,HPQ,40434L105,18106634.24,3.95
10/11/2021,PRNT,TRIMBLE INC,TRMB,896239100,17955942.66,3.91
10/11/2021,PRNT,ANSYS INC,ANSS,03662Q105,17726303.27,3.86
10/11/2021,PRNT,BICO GROUP AB,BICO,BKMFJ94,17715049.54,3.86
10/11/2021,PRNT,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,17693350.95,3.86
10/11/2021,PRNT,AUTODESK INC,ADSK,052769106,16959830.94,3.70
10/11/2021,PRNT,STRATASYS LTD,SSYS,M85548101,16257712.85,3.54
10/11/2021,PRNT,RENISHAW PLC,RSW,0732358,15989082.58,3.48
10/11/2021,PRNT,NANO DIMENSION LTD - ADR,NNDM,63008G203,15473108.76,3.37
10/11/2021,PRNT,MATERIALISE NV-ADR,MTLS,57667T100,15306390.53,3.34
10/11/2021,PRNT,PTC INC,PTC,69370C100,15211108.68,3.31
10/11/2021,PRNT,PROTO LABS INC,PRLB,743713109,14464688.07,3.15
10/11/2021,PRNT,DESKTOP METAL INC-A,DM,25058X105,13793164.36,3.01
10/11/2021,PRNT,XOMETRY INC-A,XMTR,98423F109,13630371.79,2.97
10/11/2021,PRNT,ALIGN TECHNOLOGY INC,ALGN,016255101,6113176.44,1.33
10/11/2021,PRNT,GENERAL ELECTRIC CO,GE,369604301,5827563.28,1.27
10/11/2021,PRNT,HEXAGON AB-B SHS,HEXAB S,BNZFHC1,5773880.12,1.26
10/11/2021,PRNT,LINCOLN ELECTRIC HOLDINGS,LECO,533900106,5695773.72,1.24
10/11/2021,PRNT,SIEMENS AG-REG,SIE,5727973,5698890.48,1.24
10/11/2021,PRNT,AMETEK INC,AME,031100100,5641323.95,1.23
10/11/2021,PRNT,MOOG INC-CLASS A,MOG/A,615394202,5569402.16,1.21
10/11/2021,PRNT,FARO TECHNOLOGIES INC,FARO,311642102,5451875.00,1.19
10/11/2021,PRNT,MICHELIN (CGDE),ML,4588364,5401081.36,1.18
10/11/2021,PRNT,EXCO TECHNOLOGIES LTD,XTC,2325392,5331608.80,1.16
10/11/2021,PRNT,OC OERLIKON CORP AG-REG,OERL,4612757,5305448.19,1.16
10/11/2021,PRNT,KAISER ALUMINUM CORP,KALU,483007704,5314295.01,1.16
10/11/2021,PRNT,AEROJET ROCKETDYNE HOLDINGS,AJRD,007800105,5248318.50,1.14
10/11/2021,PRNT,ARCONIC CORP,ARNC,03966V107,5241174.32,1.14
10/11/2021,PRNT,UNITED PARCEL SERVICE-CL B,UPS,911312106,4900283.94,1.07
10/11/2021,PRNT,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,793566.29,0.17
10/11/2021,PRNT,HEXCEL CORP,HXL,428291108,564488.40,0.12
10/11/2021,PRNT,KONINKLIJKE DSM NV,DSM,B0HZL93,561388.76,0.12
10/11/2021,PRNT,ARKEMA,AKE,B0Z5YZ2,535449.15,0.12
10/11/2021,PRNT,SGL CARBON SE,SGL,4818351,493942.17,0.11
10/11/2021,PRNT,EVONIK INDUSTRIES AG,EVK,B5ZQ9D3,488573.11,0.11
10/11/2021,PRNT,5N PLUS INC,VNP,B2B3VZ3,518128.53,0.11
10/11/2021,PRNT,TORAY INDUSTRIES INC,3402,6897143,525827.54,0.11
10/11/2021,PRNT,EASTMAN KODAK CO,KODK,277461406,490682.88,0.11
10/11/2021,PRNT,EASTMAN CHEMICAL CO,EMN,277432100,492429.60,0.11
10/11/2021,PRNT,CARPENTER TECHNOLOGY,CRS,144285103,462209.56,0.10
10/11/2021,PRNT,DUPONT DE NEMOURS INC,DD,26614N102,470194.34,0.10
10/11/2021,PRNT,VOESTALPINE AG,VOE,4943402,454857.61,0.10
10/11/2021,PRNT,HENKEL AG & CO KGAA VOR-PREF,HEN3,5076705,472979.11,0.10
10/11/2021,PRNT,3M CO,MMM,88579Y101,463078.15,0.10
10/11/2021,PRNT,XEROX HOLDINGS CORP,XRX,98421M106,473056.65,0.10
10/11/2021,PRNT,SANDVIK AB,SAND,B1VQ252,469115.93,0.10
10/11/2021,PRNT,PYROGENESIS CANADA INC,PYR,B43JTF9,473671.91,0.10
10/11/2021,PRNT,ALLEGHENY TECHNOLOGIES INC,ATI,01741R102,429546.90,0.09
10/11/2021,PRNT,GREAT BRITISH POUND,,GBP,0.33,0.00
