date,fund,company,ticker,cusip,market value($),weight(%)
10/11/2021,ARKG,TELADOC HEALTH INC,TDOC,87918A105,530776229.85,7.81
10/11/2021,ARKG,EXACT SCIENCES CORP,EXAS,30063P105,363576505.77,5.35
10/11/2021,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,347098168.08,5.11
10/11/2021,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,285599883.80,4.20
10/11/2021,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,267968733.96,3.94
10/11/2021,ARKG,FATE THERAPEUTICS INC,FATE,31189P102,259026095.31,3.81
10/11/2021,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,213889175.10,3.15
10/11/2021,ARKG,ACCOLADE INC,ACCD,00437E102,210104089.93,3.09
10/11/2021,ARKG,CAREDX INC,CDNA,14167L103,210110701.98,3.09
10/11/2021,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,922475108,207523983.00,3.05
10/11/2021,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,193017331.92,2.84
10/11/2021,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,190781430.74,2.81
10/11/2021,ARKG,INCYTE CORP,INCY,45337C102,186304963.35,2.74
10/11/2021,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,874060205,186112438.50,2.74
10/11/2021,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,182890855.75,2.69
10/11/2021,ARKG,REGENERON PHARMACEUTICALS,REGN,75886F107,180953829.90,2.66
10/11/2021,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,166716687.81,2.45
10/11/2021,ARKG,GINKGO BIOWORKS HOLDINGS INC,DNA,37611X100,160447760.29,2.36
10/11/2021,ARKG,SIGNIFY HEALTH INC -CLASS A,SGFY,82671G100,159956374.45,2.35
10/11/2021,ARKG,CODEXIS INC,CDXS,192005106,154766056.64,2.28
10/11/2021,ARKG,INVITAE CORP,NVTA,46185L103,155279536.80,2.28
10/11/2021,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,150194212.56,2.21
10/11/2021,ARKG,UIPATH INC - CLASS A,PATH,90364P105,148403423.00,2.18
10/11/2021,ARKG,CASTLE BIOSCIENCES INC,CSTL,14843C105,124069054.50,1.82
10/11/2021,ARKG,SCHRODINGER INC,SDGR,80810D103,107710676.20,1.58
10/11/2021,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,105235197.28,1.55
10/11/2021,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,96393759.42,1.42
10/11/2021,ARKG,PERSONALIS INC,PSNL,71535D106,96752379.90,1.42
10/11/2021,ARKG,PFIZER INC,PFE,717081103,92618853.30,1.36
10/11/2021,ARKG,QUANTUM-SI INC,QSI,74765K105,92580303.06,1.36
10/11/2021,ARKG,908 DEVICES INC,MASS,65443P102,88534655.30,1.30
10/11/2021,ARKG,VERACYTE INC,VCYT,92337F107,82555825.80,1.21
10/11/2021,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,75793192.02,1.11
10/11/2021,ARKG,1LIFE HEALTHCARE INC,ONEM,68269G107,72221138.20,1.06
10/11/2021,ARKG,BERKELEY LIGHTS INC,BLI,084310101,69025036.14,1.02
10/11/2021,ARKG,SOMALOGIC INC,SLGC,83444K105,62538621.50,0.92
10/11/2021,ARKG,REPARE THERAPEUTICS INC,RPTX,760273102,59717133.96,0.88
10/11/2021,ARKG,VERVE THERAPEUTICS INC,VERV,92539P101,54797178.54,0.81
10/11/2021,ARKG,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,47686042.48,0.70
10/11/2021,ARKG,EDITAS MEDICINE INC,EDIT,28106W103,44404672.92,0.65
10/11/2021,ARKG,ZYMERGEN INC,ZY,98985X100,41263982.52,0.61
10/11/2021,ARKG,SURFACE ONCOLOGY INC,SURF,86877M209,40420737.25,0.59
10/11/2021,ARKG,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,37683331.00,0.55
10/11/2021,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,35934337.18,0.53
10/11/2021,ARKG,CELLECTIS - ADR,CLLS,15117K103,32050455.82,0.47
10/11/2021,ARKG,CERUS CORP,CERS,157085101,31382326.98,0.46
10/11/2021,ARKG,AQUABOUNTY TECHNOLOGIES,AQB,03842K200,23914612.80,0.35
10/11/2021,ARKG,COMPUGEN LTD,CGEN,M25722105,22873758.09,0.34
10/11/2021,ARKG,DYNAMICS SPECIAL PURPOSE C-A,DYNS,268010105,22677633.16,0.33
10/11/2021,ARKG,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,17104416.04,0.25
10/11/2021,ARKG,EVOGENE LTD,EVGN,M4119S104,7384532.25,0.11
10/11/2021,ARKG,ORGANOVO HOLDINGS INC,ONVO ,68620A203,1558459.44,0.02
10/11/2021,ARKG,SEMA4 HOLDINGS CORP,SMFR,81663L101,35985.60,0.00
10/11/2021,ARKG,CM LIFE SCIENCES II -CW27,SLGCW,83444K113,0.00,0.00
