FUND,Date,Direction,Ticker,CUSIP,Name,Shares,% of ETF
ARKF,2021-07-07,Buy,PATH,90364P105,UIPATH INC,279284,0.4703
ARKF,2021-07-07,Sell,SE,81141R100,SEA LTD,54753,0.3821
