date,fund,company,ticker,cusip,shares,market value($),weight(%)
6/2/2021,ARKX,TRIMBLE INC,TRMB,896239100,696519.00,54627985.17,8.41
6/2/2021,ARKX,THE 3D PRINTING ETF,PRNT,00214Q500,1119726.00,42907900.32,6.61
6/2/2021,ARKX,KRATOS DEFENSE & SECURITY,KTOS,50077B207,1448653.00,36592974.78,5.63
6/2/2021,ARKX,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,886181.00,33967317.73,5.23
6/2/2021,ARKX,L3HARRIS TECHNOLOGIES INC,LHX,502431109,153692.00,33380365.48,5.14
6/2/2021,ARKX,LOCKHEED MARTIN CORP,LMT,539830109,71199.00,27192322.08,4.19
6/2/2021,ARKX,KOMATSU LTD,6301,6496584,915188.00,27141758.56,4.18
6/2/2021,ARKX,THALES SA,HO,4162791,247092.00,25416937.00,3.91
6/2/2021,ARKX,BOEING CO/THE,BA,097023105,88453.00,22531632.69,3.47
6/2/2021,ARKX,JD LOGISTICS INC,2618,BNMBPD9,3768000.00,22241691.96,3.42
6/2/2021,ARKX,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,21065438.60,21065438.60,3.24
6/2/2021,ARKX,SPIRIT AEROSYSTEMS HOLD-CL A,SPR,848574109,414128.00,21016996.00,3.24
6/2/2021,ARKX,JD.COM INC-ADR,JD,47215P106,265998.00,20835623.34,3.21
6/2/2021,ARKX,AMAZON.COM INC,AMZN,023135106,6092.00,19608015.80,3.02
6/2/2021,ARKX,ALPHABET INC-CL C,GOOG,02079K107,7233.00,17574815.73,2.71
6/2/2021,ARKX,DASSAULT SYSTEMES SE,DSY,5330047,73467.00,16823544.41,2.59
6/2/2021,ARKX,TERADYNE INC,TER,880770102,113231.00,14808350.18,2.28
6/2/2021,ARKX,MEITUAN-CLASS B,3690,BGJW376,354059.00,14282736.55,2.20
6/2/2021,ARKX,NVIDIA CORP,NVDA,67066G104,21651.00,14085707.58,2.17
6/2/2021,ARKX,NETFLIX INC,NFLX,64110L106,27963.00,13955774.04,2.15
6/2/2021,ARKX,AIRBUS SE,AIR,4012250,87423.00,11618512.00,1.79
6/2/2021,ARKX,RAVEN INDUSTRIES INC,RAVN,754212108,254071.00,11461142.81,1.76
6/2/2021,ARKX,REINVENT TECHNOLOGY-CLASS A,RTP,G7483N129,1058810.00,10535159.50,1.62
6/2/2021,ARKX,DEERE & CO,DE,244199105,27681.00,10092769.41,1.55
6/2/2021,ARKX,GARMIN LTD,GRMN U,B3Z5T14,67090.00,9588502.80,1.48
6/2/2021,ARKX,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,43301.00,9503703.48,1.46
6/2/2021,ARKX,ELBIT SYSTEMS LTD,ESLT,M3760D101,65229.00,8492163.51,1.31
6/2/2021,ARKX,HEICO CORP,HEI,422806109,56700.00,8110368.00,1.25
6/2/2021,ARKX,HONEYWELL INTERNATIONAL INC,HON,438516106,31768.00,7400355.60,1.14
6/2/2021,ARKX,JAWS SPITFIRE ACQUISITION-A,SPFR,G50740102,708980.00,7089800.00,1.09
6/2/2021,ARKX,UIPATH INC - CLASS A,PATH,90364P105,84858.00,6857374.98,1.06
6/2/2021,ARKX,AEROVIRONMENT INC,AVAV,008073108,61834.00,6828328.62,1.05
6/2/2021,ARKX,TELEDYNE TECHNOLOGIES INC,TDY,879360105,15529.00,6663028.03,1.03
6/2/2021,ARKX,SYNOPSYS INC,SNPS,871607107,25067.00,6362505.94,0.98
6/2/2021,ARKX,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,76925.00,6247079.25,0.96
6/2/2021,ARKX,ANSYS INC,ANSS,03662Q105,18272.00,6139209.28,0.95
6/2/2021,ARKX,BLADE AIR MOBILITY INC,BLDE,092667104,609906.00,6074663.76,0.94
6/2/2021,ARKX,UNITY SOFTWARE INC,U,91332U101,61861.00,5797612.92,0.89
6/2/2021,ARKX,ATLAS CREST INVESTMENT COR-A,ACIC,049284102,405101.00,4018601.92,0.62
6/2/2021,ARKX,EURO,,EUR,4719.74,5767.32,0.00
