date,fund,company,ticker,cusip,shares,market value($),weight(%)
5/28/2021,ARKX,TRIMBLE INC,TRMB,896239100,702414.00,54865557.54,8.25
5/28/2021,ARKX,THE 3D PRINTING ETF,PRNT,00214Q500,1129206.00,43734148.38,6.58
5/28/2021,ARKX,KRATOS DEFENSE & SECURITY,KTOS,50077B207,1460913.00,36654307.17,5.51
5/28/2021,ARKX,L3HARRIS TECHNOLOGIES INC,LHX,502431109,154997.00,33930393.27,5.10
5/28/2021,ARKX,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,893686.00,33745583.36,5.08
5/28/2021,ARKX,LOCKHEED MARTIN CORP,LMT,539830109,71804.00,27816151.56,4.18
5/28/2021,ARKX,KOMATSU LTD,6301,6496584,922688.00,26765893.53,4.03
5/28/2021,ARKX,THALES SA,HO,4162791,249187.00,25559823.55,3.85
5/28/2021,ARKX,BOEING CO/THE,BA,097023105,89203.00,22363192.10,3.36
5/28/2021,ARKX,SPIRIT AEROSYSTEMS HOLD-CL A,SPR,848574109,417638.00,20689786.52,3.11
5/28/2021,ARKX,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,20395936.99,20395936.99,3.07
5/28/2021,ARKX,AMAZON.COM INC,AMZN,023135106,6142.00,19839335.62,2.98
5/28/2021,ARKX,JD LOGISTICS INC,2618,BNMBPD9,3800000.00,19762644.16,2.97
5/28/2021,ARKX,JD.COM INC-ADR,JD,47215P106,268253.00,19536865.99,2.94
5/28/2021,ARKX,ALPHABET INC-CL C,GOOG,02079K107,7293.00,17521505.43,2.64
5/28/2021,ARKX,DASSAULT SYSTEMES SE,DSY,5330047,74092.00,16861893.35,2.54
5/28/2021,ARKX,TERADYNE INC,TER,880770102,126551.00,16526295.09,2.49
5/28/2021,ARKX,NVIDIA CORP,NVDA,67066G104,21836.00,13527838.72,2.04
5/28/2021,ARKX,NETFLIX INC,NFLX,64110L106,24991.00,12591965.26,1.89
5/28/2021,ARKX,MEITUAN-CLASS B,3690,BGJW376,357059.00,12505461.79,1.88
5/28/2021,ARKX,RAVEN INDUSTRIES INC,RAVN,754212108,268616.00,11950725.84,1.80
5/28/2021,ARKX,AIRBUS SE,AIR,4012250,88168.00,11474499.81,1.73
5/28/2021,ARKX,REINVENT TECHNOLOGY-CLASS A,RTP,G7483N129,1065355.00,10600282.25,1.59
5/28/2021,ARKX,DEERE & CO,DE,244199105,27916.00,10111454.36,1.52
5/28/2021,ARKX,GARMIN LTD,GRMN U,B3Z5T14,67660.00,9633430.80,1.45
5/28/2021,ARKX,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,43671.00,9290568.54,1.40
5/28/2021,ARKX,ELBIT SYSTEMS LTD,ESLT,M3760D101,65784.00,8682830.16,1.31
5/28/2021,ARKX,HEICO CORP,HEI,422806109,57185.00,7995034.85,1.20
5/28/2021,ARKX,HONEYWELL INTERNATIONAL INC,HON,438516106,32038.00,7409428.26,1.11
5/28/2021,ARKX,UIPATH INC - CLASS A,PATH,90364P105,85578.00,7149186.12,1.08
5/28/2021,ARKX,JAWS SPITFIRE ACQUISITION-A,SPFR,G50740102,714990.00,7107000.60,1.07
5/28/2021,ARKX,AEROVIRONMENT INC,AVAV,008073108,62359.00,6866349.49,1.03
5/28/2021,ARKX,TELEDYNE TECHNOLOGIES INC,TDY,879360105,15664.00,6537213.76,0.98
5/28/2021,ARKX,SYNOPSYS INC,SNPS,871607107,25282.00,6437302.84,0.97
5/28/2021,ARKX,ANSYS INC,ANSS,03662Q105,18427.00,6206029.33,0.93
5/28/2021,ARKX,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,77580.00,6083823.60,0.92
5/28/2021,ARKX,BLADE AIR MOBILITY INC,BLDE,092667104,615076.00,5960086.44,0.90
5/28/2021,ARKX,UNITY SOFTWARE INC,U,91332U101,62391.00,5977057.80,0.90
5/28/2021,ARKX,ATLAS CREST INVESTMENT COR-A,ACIC,049284102,408536.00,4040421.04,0.61
