FUND,Date,Direction,Ticker,CUSIP,Name,Shares,% of ETF
ARKF,2021-04-15,Buy,COIN,19260Q107,COINBASE GLOBAL INC,33092,0.2525
ARKF,2021-04-15,Sell,SQ,852234103,SQUARE INC,41859,0.2526
